METADATA,
,Tscript (s),wmax (bool),wmax (rad/s),L (m),wh D (m),ctrlMode,robpCtrlMode,FREQDIVPOSCTRL,feed-forward (bool),
General,0.01,OFF,0,0.195,0.102,cmRobP,pcmTXT,4,ON,
,ri (ohm),ki (Nm/A),vmax (V),imax (A),n:1 (gear),bv (dynamic),fc (static),kc (V / rad/s),ti (s),
Motor,0.6,0.3624,24,6,1,0.001316282616,0.80734166,0.547956859752217,0.208736119092,
Robot,(v):,(vn):,(w):,
kp,1.019649723,1.031417953,0.978734897,
tau (s),0.121202798,0.105652003,0.090826489,
kc,5.31321566904839,4.57866482846397,4.14804307364209,
td (s),0.0744844569896801,0.0473159100918112,0.0127519342197234,
,Filename,Nfuture,Npoly,Nudiv,
pcmTxt,0,15,2,0,
DATA,
time (s),time w/ T*4 (s),traj (bool),v_m1 (V),v_m2 (V),v_m3 (V),odo_m1 (tcks/cyc),odo_m2 (tcks/cyc),odo_m3 (tcks/cyc),w_m1 (rad/s),w_m2 (rad/s),w_m3 (rad/s),w_r_m1 (rad/s),w_r_m2 (rad/s),w_r_m3 (rad/s),w_e_m1 (rad/s),w_e_m2 (rad/s),w_e_m3 (rad/s),w_eint_m1 (rad/s),w_eint_m2 (rad/s),w_eint_m3 (rad/s),v_rob (m/s),vn_rob (m/s),w_rob (rad/s),v_r_rob (m/s),vn_r_rob (m/s),w_r_rob (rad/s),v_pd_r_rob (m/s),vn_pd_r_rob (m/s),w_pd_r_rob (rad/s),v_ff_r_rob (m/s),vn_ff_r_rob (m/s),w_ff_r_rob (rad/s),px_loc (m),py_loc (m),pth_loc (rad),px_r_loc (m),py_r_loc (m),pth_r_loc (rad),px_r_1deriv_loc,py_r_1deriv_loc,pth_r_1deriv_loc,px_r_2deriv_loc,py_r_2deriv_loc,pth_r_2deriv_loc,px_e_loc (m),py_e_loc (m),pth_e_loc (rad),px_e_1deriv_loc,py_e_1deriv_loc,pth_e_1deriv_loc,px_gt (m),py_gt (m),pth_gt (rad),px_odo (m),py_odo (m),pth_odo (rad),px (m),py (m),pth (rad),px_r (m),py_r (m),pth_r (rad),px_r_1deriv,py_r_1deriv,pth_r_1deriv,px_r_2deriv,py_r_2deriv,pth_r_2deriv,xvel,i_global,u_ref,
0,0,1,0,0,0,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000549234157004,0.000506485087432,0.000749878958953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112703412015,-0.0000349867659679,-0.000190998596703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,
0.01,0,1,0.700465135439,-0.140093027088,0.490325594807,-10,2,-7,-0.511326929295,0.102265385859,-0.357928850507,0,0,0,0.511326929295,-0.102265385859,0.357928850507,0,0,0,-0.0180671421047,0.00521553467881,-0.0668658292155,0,0,0,-0.000549234157004,0.000506485087432,0.000749878958953,0,0,0,1.02024640786E-7,2.70398537766E-8,4.45304010555E-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02024628745E-7,2.70398992086E-8,4.45304010555E-7,-0.00018063650319,0.0000522761415897,-0.000668658292155,1.02024628745E-7,2.70398992086E-8,4.45304010555E-7,0,0,0,0,0,0,0,0,0,0.5,0,0,
0.02,0,1,0.490325594807,0.280186054176,-0.140093027088,-7,-4,2,-0.357928850507,-0.204530771718,0.102265385859,0,0,0,0.357928850507,0.204530771718,-0.102265385859,0,0,0,-0.00451678552617,-0.013038836697,-0.0401194975293,0,0,0,-0.000549234157004,0.000506485087432,0.000749878958953,0,0,0,1.97348870968E-8,-3.62314521549E-8,2.07293368248E-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97348946074E-8,-3.6231448064E-8,2.07293368248E-7,-0.000225943828692,-0.0000780638269178,-0.00106985326745,1.97348946074E-8,-3.6231448064E-8,2.07293368248E-7,0,0,0,0,0,0,0,0,0,0.5,0,0,
0.03,0.04,1,1.85174616446,1.23922554404,-2.46479507136,0,9,-5,0,0.460194236366,-0.255663464648,1.69314273565,1.32345022723,-3.01644870743,1.69314273565,0.863255990868,-2.76078524279,0.0169314273565,0.00863255990868,-0.0276078524279,-0.0135503565785,0.0165158598162,0.0178308877908,0.0108855455317,0.153841336422,0.000012576115669,0.000228122188509,0.00799581348101,0.000012576115669,0.0106574233432,0.145845522941,0,9.94912889899E-7,-2.14054993116E-7,-2.29892534722E-6,0.0000159960281305,0.000799786720509,0,0.0107848049403,0.149465936822,0,0.000676831070505,0.00910303521605,0,0.0000150011152406,0.000800000775502,2.29892534742E-6,0.000375027881016,0.0200000193875,0.0000574731336855,9.949123978E-7,-2.14057280346E-7,-2.29892534722E-6,-0.000361300094243,0.0000872155128151,-0.00089154438954,9.949123978E-7,-2.14057280346E-7,-2.29892534722E-6,0.0000159978667804,0.000799786683733,0,0.0107851485513,0.149465912028,0,0.000676851997701,0.00910303366004,0,0.5,0,0.5,
0.04,0.04,1,1.83747154605,1.60340563398,-2.62535134015,2,2,-2,0.102265385859,0.102265385859,-0.102265385859,1.69314273565,1.32345022723,-3.01644870743,1.59087734979,1.22118484137,-2.91418332158,0.0328402008543,0.0208444083224,-0.0567496856436,0,0.00695404623841,0.0089154438954,0.0108855455317,0.153841336422,0.000012576115669,0.000228122188509,0.00799581348101,0.000012576115669,0.0106574233432,0.145845522941,0,7.10495850181E-6,-1.24883762525E-6,-8.00179168419E-6,0.0000159960281305,0.000799786720509,0,0.0107848049403,0.149465936822,0,0.000676831070505,0.00910303521605,0,0.0000150011152406,0.000800000775502,2.29892534742E-6,0.000375027881016,0.0200000193875,0.0000574731336855,7.10494850864E-6,-1.24889447761E-6,-8.00179168419E-6,-0.000361244295681,0.00015675595279,-0.000802389950586,7.10494850864E-6,-1.24889447761E-6,-8.00179168419E-6,0.0000159978667804,0.000799786683733,0,0.0107851485513,0.149465912028,0,0.000676851997701,0.00910303366004,0,0.5,0,0.5,
0.05,0.04,1,1.76179073466,1.0824145353,-2.73121288256,6,13,-1,0.306796157577,0.664725008084,-0.0511326929295,1.69314273565,1.32345022723,-3.01644870743,1.38634657807,0.65872521915,-2.96531601451,0.046703666635,0.0274316605139,-0.0864028457887,-0.0105391662277,0.0182543713758,0.0802389950586,0.0108855455317,0.153841336422,0.000012576115669,0.000228122188509,0.00799581348101,0.000012576115669,0.0106574233432,0.145845522941,0,0.0000215299147078,0.0000126022777902,-0.0000727822551732,0.0000159960281305,0.000799786720509,0,0.0107848049403,0.149465936822,0,0.000676831070505,0.00910303521605,0,0.0000150011152406,0.000800000775502,2.29892534742E-6,0.000375027881016,0.0200000193875,0.0000574731336855,0.000021530831873,0.000012600710761,-0.0000727822551732,-0.000466635955131,0.000339299661652,0,0.000021530831873,0.000012600710761,-0.0000727822551732,0.0000159978667804,0.000799786683733,0,0.0107851485513,0.149465912028,0,0.000676851997701,0.00910303366004,0,0.5,0,0.5,
0.06,0.04,1,1.59265834048,2.26933235038,-2.36864386758,13,-19,-16,0.664725008084,-0.971521165661,-0.818123086872,1.69314273565,1.32345022723,-3.01644870743,1.02841772756,2.29497139289,-2.19832562056,0.0569878439106,0.0503813744429,-0.108386101994,0.0481790456125,0.0226006502748,-0.0980698828494,0.0108855455317,0.153841336422,0.000012576115669,0.000228122188509,0.00799581348101,0.000012576115669,0.0106574233432,0.145845522941,0,0.0000476927056487,0.0000736985884067,-0.00026934246929,0.0000159960281305,0.000799786720509,0,0.0107848049403,0.149465936822,0,0.000676831070505,0.00910303521605,0,0.0000150011152406,0.000800000775502,2.29892534742E-6,0.000375027881016,0.0200000193875,0.0000574731336855,0.0000477125540783,0.0000736857400625,-0.00026934246929,0.0000153758942688,0.000564833555419,-0.000980698828494,0.0000477125540783,0.0000736857400625,-0.00026934246929,0.0000159978667804,0.000799786683733,0,0.0107851485513,0.149465912028,0,0.000676851997701,0.00910303366004,0,0.5,0,0.5,
0.07,0.08,1,2.41227008388,1.72787587655,-3.12459408767,-9,5,0,-0.460194236366,0.255663464648,0,1.94858482247,1.50275301978,-3.41433365927,2.40877905884,1.24708955513,-3.41433365927,0.081075634499,0.0628522699941,-0.142529438587,-0.0210783324555,-0.00347702311921,-0.0178308877908,0.0131274566764,0.174760087733,0.00322600569551,-0.000935887056516,0.00978665217308,0.00322600569551,0.0140633437329,0.16497343556,0,0.0000828348172345,0.000186898298619,-0.000590272494592,0.0000310515438798,0.001599591975,0,0.0142332932844,0.16919659466,0,0.000877795389088,0.00908613672961,0,-0.0000517832733547,0.00141269367638,0.000590272494592,-0.00166960971488,0.0153173225221,0.0146993392311,0.0000829451237223,0.000186849370948,-0.000590272494592,-0.000195447587391,0.000530307647069,-0.0011590077064,0.0000829451237223,0.000186849370948,-0.000590272494592,0.0000319957335609,0.00159957336747,0,0.0143331628951,0.169188163663,0,0.000883158532449,0.00908561700826,0,0.5,1,0,
0.08,0.08,1,1.88828730349,1.93677826295,-2.77381231391,11,-1,-15,0.562459622225,-0.0511326929295,-0.766990393943,1.94858482247,1.50275301978,-3.41433365927,1.38612520025,1.5538857127,-2.64734326533,0.0949368865015,0.0783911271212,-0.16900287124,0.0180671421047,0.0347702311921,-0.0222886097385,0.0131274566764,0.174760087733,0.00322600569551,-0.000935887056516,0.00978665217308,0.00322600569551,0.0140633437329,0.16497343556,0,0.000113116088999,0.000358509513907,-0.000944673313275,0.0000310515438798,0.001599591975,0,0.0142332932844,0.16919659466,0,0.000877795389088,0.00908613672961,0,-0.0000517832733547,0.00141269367638,0.000590272494592,-0.00166960971488,0.0153173225221,0.0146993392311,0.000113454712846,0.000358402496204,-0.000944673313275,-0.0000142958517094,0.000877759957641,-0.00138189380379,0.000113454712846,0.000358402496204,-0.000944673313275,0.0000319957335609,0.00159957336747,0,0.0143331628951,0.169188163663,0,0.000883158532449,0.00908561700826,0,0.5,1,0,
0.09,0.08,1,2.18892194859,1.86012637758,-2.8139473847,2,3,-16,0.102265385859,0.153398078789,-0.818123086872,1.94858482247,1.50275301978,-3.41433365927,1.84631943661,1.34935494099,-2.5962105724,0.113400080868,0.091884676531,-0.194964976964,-0.00150559517539,0.0321624638527,-0.0490349414247,0.0131274566764,0.174760087733,0.00322600569551,-0.000935887056516,0.00978665217308,0.00322600569551,0.0140633437329,0.16497343556,0,0.000152309244067,0.000604747440686,-0.00131463499168,0.0000310515438798,0.001599591975,0,0.0142332932844,0.16919659466,0,0.000877795389088,0.00908613672961,0,-0.0000517832733547,0.00141269367638,0.000590272494592,-0.00166960971488,0.0153173225221,0.0146993392311,0.00015310413437,0.0006045466871,-0.00131463499168,-0.0000287496177343,0.00119941221764,-0.00187224321804,0.00015310413437,0.0006045466871,-0.00131463499168,0.0000319957335609,0.00159957336747,0,0.0143331628951,0.169188163663,0,0.000883158532449,0.00908561700826,0,0.5,1,0,
