Nfuture:,
8,

traj (bool),delta_time (ms),
0,0.17309,
0,0.181321,
0,0.128986,
0,0.155655,
0,0.037575,
0,0.041772,
0,0.154181,
0,0.152283,
0,0.131747,
0,0.150326,
0,0.142264,
0,0.130855,
0,0.156265,
0,0.142,
0,0.142812,
0,0.16503,
0,0.147258,
0,0.150639,
0,0.12718,
0,0.134108,
0,0.155074,
0,0.150934,
0,0.139379,
0,0.136335,
0,0.137609,
0,0.142085,
0,0.153246,
0,0.116898,
0,0.13011,
0,0.057221,
0,0.155411,
0,0.142005,
0,0.111747,
0,0.139392,
0,0.14704,
0,0.111891,
0,0.146275,
0,0.164981,
0,0.137809,
0,0.111613,
0,0.136934,
0,0.148518,
0,0.124162,
0,0.146454,
0,0.138966,
0,0.130914,
0,0.161465,
0,0.126266,
0,0.135544,
0,0.149172,
0,0.138661,
0,0.135354,
0,0.111539,
0,0.161709,
0,0.139152,
0,0.139379,
0,0.112295,
0,0.146707,
0,0.144801,
0,0.136,
0,0.110042,
0,0.165114,
0,0.111536,
0,0.162872,
0,0.127329,
0,0.1298,
0,0.144024,
0,0.133937,
0,0.136292,
0,0.131723,
0,0.127832,
0,0.12992,
0,0.150832,
0,0.15045,
0,0.127858,
0,0.128821,
0,0.138897,
0,0.191189,
0,0.146891,
0,0.142865,
0,0.143176,
0,0.147743,
0,0.125684,
0,0.150764,
0,0.136351,
0,0.161735,
0,0.170449,
0,0.153,
0,0.143306,
0,0.16136,
0,0.143851,
0,0.131668,
0,0.133804,
0,0.145372,
0,0.168961,
0,0.13403,
0,0.134738,
0,0.132036,
0,0.142266,
0,0.13918,
0,0.1352,
0,0.137593,
0,0.175247,
0,0.144775,
0,0.053955,
0,0.032916,
0,0.048154,
0,0.049668,
0,0.053102,
0,0.0376,
0,0.026373,
0,0.031326,
0,0.113849,
0,0.141684,
1,0.237743,
1,0.287316,
1,0.259029,
1,0.160708,
1,0.073391,
1,0.093858,
1,0.244521,
1,0.2603,
1,0.250889,
1,0.269167,
1,0.245081,
1,0.23573,
1,0.241416,
1,0.263229,
1,0.264539,
1,0.266995,
1,0.277689,
1,0.267732,
1,0.280135,
1,0.265603,
1,0.258202,
1,0.26309,
1,0.263086,
1,0.324318,
1,0.266346,
1,0.241192,
1,0.270214,
1,0.290587,
1,0.24093,
1,0.320605,
1,0.237944,
1,0.286645,
1,0.278389,
1,0.263055,
1,0.238851,
1,0.245678,
1,0.264235,
1,0.237474,
1,0.242158,
1,0.270776,
1,0.24155,
1,0.234813,
1,0.244108,
1,0.243479,
1,0.239434,
1,0.244534,
1,0.236255,
1,0.272057,
1,0.242277,
1,0.244577,
1,0.245968,
1,0.265115,
1,0.262105,
1,0.258248,
1,0.254022,
1,0.277945,
1,0.308875,
1,0.244434,
1,0.246414,
1,0.263883,
1,0.244784,
1,0.27251,
1,0.247046,
1,0.288396,
1,0.237257,
1,0.27117,
1,0.238158,
1,0.280208,
1,0.244949,
1,0.261322,
1,0.235744,
1,0.273551,
1,0.266916,
1,0.251065,
1,0.23614,
1,0.341954,
1,0.252062,
1,0.236634,
1,0.237247,
1,0.273201,
1,0.167835,
1,0.23701,
1,0.241605,
1,0.272396,
1,0.245885,
1,0.245258,
1,0.237476,
1,0.284675,
1,0.276505,
1,0.245427,
1,0.236689,
1,0.25113,
1,0.269346,
1,0.236933,
1,0.242985,
1,0.281459,
1,0.258304,
1,0.245123,
1,0.241448,
1,0.280047,
1,0.245846,
1,0.23803,
1,0.245169,
1,0.272994,
1,0.273287,
1,0.245112,
1,0.240512,
1,0.274159,
1,0.288898,
1,0.244002,
1,0.24582,
1,0.282039,
1,0.276289,
1,0.243258,
1,0.245289,
1,0.2618,
1,0.259607,
1,0.240063,
1,0.284016,
1,0.304995,
1,0.269404,
1,0.240408,
1,0.244975,
1,0.27442,
1,0.236897,
1,0.270224,
1,0.236988,
1,0.276569,
1,0.264693,
1,0.262508,
1,0.240383,
1,0.262405,
1,0.277399,
1,0.265894,
1,0.245079,
1,0.275122,
1,0.258198,
1,0.260966,
1,0.249027,
1,0.27979,
1,0.24225,
1,0.2726,
1,0.247005,
1,0.29594,
1,0.256405,
1,0.289818,
1,0.284746,
1,0.278584,
1,0.270471,
1,0.296371,
1,0.284787,
1,0.301834,
1,0.292811,
1,0.262048,
1,0.262305,
1,0.320982,
1,0.270059,
1,0.269817,
1,0.246562,
1,0.347414,
1,0.237187,
1,0.25681,
1,0.271692,
1,0.305888,
1,0.254896,
1,0.250016,
1,0.247837,
1,0.293692,
1,0.31905,
1,0.238439,
1,0.244914,
1,0.29003,
1,0.294929,
1,0.242925,
1,0.244368,
1,0.286025,
1,0.237943,
1,0.270647,
1,0.24642,
1,0.245219,
1,0.237049,
1,0.262017,
1,0.239906,
1,0.302234,
1,0.286712,
1,0.272373,
1,0.245709,
1,0.296007,
1,0.305883,
1,0.267093,
1,0.238933,
1,0.286,
1,0.268153,
1,0.241493,
1,0.25168,
1,0.273778,
1,0.242133,
1,0.235602,
1,0.245044,
1,0.278871,
1,0.263345,
1,0.244346,
1,0.270268,
1,0.281765,
1,0.234882,
1,0.282501,
1,0.235863,
1,0.255279,
1,0.264653,
1,0.262593,
1,0.236167,
1,0.296719,
1,0.26393,
1,0.24618,
1,0.242499,
1,0.296825,
1,0.238942,
1,0.261709,
1,0.240751,
1,0.277409,
1,0.23666,
1,0.264979,
1,0.237224,
1,0.258011,
1,0.244421,
1,0.266672,
1,0.265248,
1,0.261437,
1,0.267785,
1,0.239624,
1,0.241612,
1,0.257052,
1,0.258909,
1,0.241143,
1,0.247535,
1,0.3086,
1,0.238967,
1,0.237081,
1,0.244573,
1,0.24728,
1,0.246513,
1,0.25163,
1,0.236743,
1,0.257071,
1,0.274197,
1,0.255417,
1,0.250915,
1,0.277446,
1,0.265806,
1,0.273185,
1,0.240521,
1,0.291938,
1,0.268738,
1,0.26865,
1,0.244249,
1,0.269456,
1,0.269285,
1,0.266501,
1,0.278184,
1,0.25129,
1,0.298002,
1,0.280533,
1,0.271596,
1,0.303576,
1,0.246383,
1,0.268462,
1,0.237431,
1,0.288362,
1,0.262503,
1,0.243317,
1,0.25986,
1,0.28217,
1,0.270417,
1,0.244072,
1,0.279357,
1,0.262926,
1,0.235784,
1,0.248307,
1,0.24211,
1,0.275349,
1,0.242312,
1,0.262802,
1,0.268213,
1,0.287743,
1,0.275228,
1,0.24467,
1,0.236107,
1,0.298416,
1,0.261775,
1,0.235126,
1,0.235192,
1,0.28125,
1,0.271877,
1,0.236802,
1,0.245288,
1,0.246071,
1,0.276329,
1,0.256144,
1,0.236437,
1,0.2681,
1,0.241172,
1,0.244036,
1,0.254573,
1,0.242719,
1,0.282761,
1,0.257042,
1,0.240617,
1,0.280954,
1,0.267629,
1,0.262579,
