Nfuture:,
20,

traj (bool),delta_time (ms),
0,0.156397,
0,0.133462,
0,0.141269,
0,0.059529,
0,0.061041,
0,0.05393,
0,0.151536,
0,0.1384,
0,0.132024,
0,0.138929,
0,0.135861,
0,0.136079,
0,0.140145,
0,0.14487,
0,0.150332,
0,0.137042,
0,0.166534,
0,0.143428,
0,0.027758,
0,0.059851,
0,0.144542,
0,0.135508,
0,0.127657,
0,0.129348,
0,0.168185,
0,0.134044,
0,0.135559,
0,0.127549,
0,0.133101,
0,0.15823,
0,0.140824,
0,0.15067,
0,0.147932,
0,0.110628,
0,0.149352,
0,0.143827,
0,0.15116,
0,0.131774,
0,0.133021,
0,0.139926,
0,0.153334,
0,0.135912,
0,0.130084,
0,0.131088,
0,0.184789,
0,0.137136,
0,0.139828,
0,0.143789,
0,0.146838,
0,0.110293,
0,0.129568,
0,0.139145,
0,0.148042,
0,0.127968,
0,0.03732,
0,0.140214,
0,0.144384,
0,0.141535,
0,0.135229,
0,0.13293,
0,0.144425,
0,0.12578,
0,0.135417,
0,0.137352,
0,0.147134,
0,0.142878,
0,0.137048,
0,0.127642,
0,0.156238,
0,0.160367,
0,0.143026,
0,0.137244,
0,0.143961,
0,0.155237,
0,0.151294,
0,0.138602,
0,0.1714,
0,0.142955,
0,0.149582,
0,0.149025,
0,0.145849,
0,0.134713,
0,0.141424,
0,0.142082,
0,0.147478,
0,0.139512,
0,0.139412,
0,0.140713,
0,0.153662,
0,0.143398,
0,0.128199,
0,0.144951,
0,0.145594,
0,0.110766,
0,0.120084,
0,0.127958,
0,0.140844,
0,0.135126,
0,0.141974,
0,0.129934,
0,0.040576,
0,0.14411,
0,0.143063,
0,0.142884,
0,0.187025,
0,0.140673,
0,0.111531,
0,0.140009,
0,0.145527,
0,0.153328,
0,0.138702,
0,0.14017,
0,0.143366,
0,0.153509,
0,0.141779,
0,0.138393,
0,0.15478,
0,0.133309,
0,0.153109,
0,0.143922,
0,0.184465,
0,0.139491,
0,0.138412,
0,0.13542,
0,0.133972,
0,0.171258,
0,0.138621,
0,0.196901,
0,0.114309,
0,0.142733,
0,0.146911,
0,0.161188,
0,0.150536,
0,0.066756,
0,0.047935,
0,0.047101,
0,0.048806,
0,0.02639,
0,0.026415,
0,0.031319,
0,0.16833,
0,0.124064,
1,0.388163,
1,0.413696,
1,0.502564,
1,0.376698,
1,0.083845,
1,0.099065,
1,0.398876,
1,0.384093,
1,0.356809,
1,0.348062,
1,0.404291,
1,0.39661,
1,0.099389,
1,0.112306,
1,0.418378,
1,0.37344,
1,0.348119,
1,0.347929,
1,0.4098,
1,0.386914,
1,0.361707,
1,0.349363,
1,0.398484,
1,0.356117,
1,0.358775,
1,0.355007,
1,0.445154,
1,0.394163,
1,0.359465,
1,0.356704,
1,0.386775,
1,0.369448,
1,0.390917,
1,0.348942,
1,0.390539,
1,0.357559,
1,0.375114,
1,0.364272,
1,0.360502,
1,0.3484,
1,0.378396,
1,0.349622,
1,0.357984,
1,0.376283,
1,0.352383,
1,0.366149,
1,0.37463,
1,0.351331,
1,0.386214,
1,0.354742,
1,0.367575,
1,0.362128,
1,0.37576,
1,0.346384,
1,0.377121,
1,0.347721,
1,0.378148,
1,0.346477,
1,0.376948,
1,0.348913,
1,0.376147,
1,0.386534,
1,0.352406,
1,0.385917,
