Nfuture:,
16,

traj (bool),delta_time (ms),
0,0.128958,
0,0.118584,
0,0.127989,
0,0.069916,
0,0.030029,
0,0.067139,
0,0.127153,
0,0.137895,
0,0.129709,
0,0.135807,
0,0.132121,
0,0.138898,
0,0.134211,
0,0.124924,
0,0.126614,
0,0.172031,
0,0.13998,
0,0.127774,
0,0.163213,
0,0.159577,
0,0.164606,
0,0.160556,
0,0.134561,
0,0.140426,
0,0.143341,
0,0.161326,
0,0.171707,
0,0.162984,
0,0.140175,
0,0.150064,
0,0.13497,
0,0.147981,
0,0.183742,
0,0.030931,
0,0.050005,
0,0.048355,
0,0.047872,
0,0.02607,
0,0.031489,
0,0.030397,
0,0.164693,
0,0.161665,
1,0.379605,
1,0.320033,
1,0.334642,
1,0.350625,
1,0.095555,
1,0.125482,
1,0.336516,
1,0.336179,
1,0.366197,
1,0.346016,
1,0.332884,
1,0.322275,
1,0.342717,
1,0.345056,
1,0.314687,
1,0.323733,
1,0.33048,
1,0.339795,
1,0.331153,
1,0.315382,
1,0.332669,
1,0.351797,
1,0.352221,
1,0.321059,
1,0.347198,
1,0.356538,
1,0.352028,
1,0.339218,
1,0.359667,
1,0.35082,
1,0.314238,
1,0.358472,
1,0.347333,
1,0.314973,
1,0.351854,
1,0.341099,
1,0.345186,
1,0.31411,
1,0.358936,
1,0.339491,
1,0.368883,
1,0.363801,
1,0.316942,
1,0.339614,
1,0.33286,
1,0.369586,
1,0.320188,
1,0.337352,
1,0.41733,
1,0.339389,
1,0.347488,
1,0.341929,
1,0.446659,
1,0.326931,
1,0.314269,
1,0.322898,
1,0.327344,
1,0.319703,
1,0.314559,
1,0.312804,
1,0.351232,
1,0.316287,
1,0.316941,
1,0.314843,
1,0.343605,
1,0.335356,
1,0.314488,
1,0.315619,
1,0.345584,
1,0.336833,
1,0.326924,
1,0.332341,
1,0.366405,
1,0.315567,
1,0.343545,
1,0.356018,
1,0.319775,
1,0.314715,
1,0.31774,
1,0.315062,
1,0.367001,
1,0.314192,
1,0.319331,
1,0.326579,
1,0.353265,
1,0.357551,
1,0.314885,
1,0.327051,
1,0.340586,
1,0.330315,
1,0.315812,
1,0.371266,
1,0.357611,
1,0.31815,
1,0.31349,
1,0.317326,
1,0.346162,
1,0.312882,
1,0.323718,
1,0.313042,
1,0.360975,
1,0.315386,
1,0.350759,
1,0.315486,
1,0.356318,
1,0.332619,
1,0.31277,
1,0.313364,
1,0.338463,
1,0.325012,
1,0.316524,
1,0.319577,
1,0.361017,
1,0.31667,
1,0.324816,
1,0.31494,
1,0.339618,
1,0.345349,
1,0.322629,
1,0.315006,
1,0.342796,
1,0.353631,
1,0.318661,
1,0.315684,
1,0.335852,
1,0.365284,
1,0.315192,
1,0.314194,
1,0.359341,
1,0.321886,
1,0.313724,
1,0.32167,
1,0.45977,
1,0.318525,
1,0.349269,
1,0.314446,
1,0.364129,
1,0.313267,
1,0.327334,
1,0.313818,
1,0.340633,
1,0.381701,
1,0.312721,
1,0.315456,
1,0.358977,
1,0.349917,
1,0.345283,
1,0.336834,
1,0.343692,
1,0.341508,
1,0.351321,
1,0.330854,
1,0.367059,
1,0.313397,
1,0.324842,
1,0.365573,
1,0.324358,
1,0.314278,
1,0.345782,
1,0.356345,
1,0.362268,
1,0.325841,
1,0.336606,
1,0.351937,
1,0.358232,
1,0.339957,
1,0.33995,
1,0.351798,
1,0.362784,
1,0.313204,
1,0.31318,
1,0.341235,
1,0.328295,
1,0.31509,
1,0.314862,
1,0.358594,
1,0.343996,
1,0.36186,
1,0.324514,
1,0.343288,
1,0.361582,
1,0.373397,
1,0.355545,
1,0.321784,
1,0.363358,
1,0.353599,
1,0.329411,
1,0.31211,
1,0.321713,
1,0.341595,
1,0.315122,
1,0.339792,
1,0.383945,
1,0.348646,
1,0.325659,
1,0.311914,
1,0.325233,
1,0.313418,
1,0.360077,
1,0.314364,
1,0.35405,
1,0.37175,
1,0.313254,
1,0.314664,
1,0.321286,
1,0.337941,
1,0.314096,
1,0.315178,
1,0.389019,
1,0.313534,
1,0.312045,
1,0.32264,
1,0.446762,
1,0.319744,
1,0.336899,
1,0.318559,
1,0.322138,
1,0.313689,
1,0.313766,
1,0.359343,
1,0.357062,
1,0.336784,
1,0.314089,
1,0.32855,
1,0.346099,
1,0.312807,
1,0.316922,
1,0.31995,
1,0.347234,
1,0.314841,
1,0.312113,
1,0.316694,
1,0.326226,
1,0.346558,
1,0.330641,
1,0.315175,
1,0.34886,
1,0.312629,
1,0.313556,
1,0.313212,
1,0.368235,
1,0.348795,
1,0.320101,
1,0.31478,
1,0.35269,
1,0.329446,
1,0.316572,
1,0.314188,
1,0.386267,
1,0.312486,
1,0.351449,
1,0.318105,
1,0.343144,
1,0.349348,
1,0.318984,
1,0.333167,
1,0.354783,
1,0.344951,
1,0.337205,
1,0.313491,
1,0.318901,
1,0.326104,
1,0.325613,
1,0.31353,
1,0.344689,
1,0.350226,
1,0.312736,
1,0.334227,
1,0.342551,
1,0.313095,
1,0.315641,
1,0.325739,
1,0.352112,
1,0.348003,
1,0.349449,
1,0.336264,
1,0.319895,
1,0.354763,
1,0.338696,
1,0.341978,
1,0.370701,
1,0.360292,
1,0.361641,
1,0.346644,
1,0.369919,
1,0.313005,
1,0.340616,
1,0.363402,
1,0.361547,
1,0.341446,
1,0.346353,
1,0.098986,
1,0.163198,
1,0.313273,
1,0.329875,
1,0.349032,
1,0.329747,
1,0.363667,
1,0.314818,
1,0.342742,
1,0.339146,
1,0.348329,
1,0.314844,
1,0.321116,
1,0.325872,
1,0.345141,
1,0.35353,
1,0.314923,
1,0.333121,
1,0.342736,
1,0.329058,
1,0.313761,
1,0.359283,
1,0.367497,
1,0.318762,
1,0.32086,
1,0.360333,
1,0.358201,
1,0.357868,
1,0.315309,
1,0.355917,
1,0.344441,
1,0.354963,
1,0.358018,
1,0.434401,
1,0.315772,
1,0.332784,
1,0.32598,
1,0.372344,
1,0.317077,
1,0.326665,
1,0.326507,
1,0.342372,
1,0.351892,
1,0.330467,
1,0.31849,
1,0.354886,
1,0.369576,
1,0.314326,
1,0.352653,
1,0.340583,
1,0.336529,
1,0.313908,
1,0.324187,
1,0.346852,
1,0.326084,
1,0.332673,
1,0.325675,
1,0.434629,
1,0.315993,
1,0.344227,
1,0.342204,
1,0.320747,
1,0.362314,
1,0.326447,
1,0.309725,
1,0.349079,
0,0.105912,
0,0.141276,
0,0.147805,
0,0.150139,
0,0.143,
0,0.144997,
0,0.142941,
0,0.151637,
0,0.14265,
0,0.143946,
0,0.145898,
0,0.148125,
0,0.142,
0,0.142866,
0,0.125892,
0,0.149108,
0,0.183083,
0,0.140295,
0,0.143022,
0,0.136475,
0,0.134637,
0,0.14471,
0,0.142105,
0,0.151913,
0,0.132107,
0,0.146263,
0,0.143848,
0,0.158824,
0,0.109676,
0,0.139244,
0,0.166901,
0,0.152671,
0,0.144256,
0,0.129762,
0,0.136867,
0,0.135162,
0,0.149727,
0,0.143531,
0,0.148024,
0,0.144512,
0,0.144871,
0,0.154091,
0,0.147112,
0,0.136524,
0,0.15221,
0,0.149024,
0,0.130076,
0,0.16505,
0,0.142234,
0,0.143239,
0,0.144261,
0,0.165707,
0,0.1374,
0,0.139476,
0,0.135275,
0,0.118454,
0,0.152003,
0,0.143199,
0,0.142784,
0,0.14256,
0,0.18384,
0,0.136863,
0,0.146602,
0,0.143082,
0,0.149145,
0,0.158428,
0,0.146127,
0,0.149548,
0,0.165913,
0,0.136184,
0,0.141902,
0,0.17392,
0,0.154621,
0,0.140411,
0,0.15083,
0,0.163611,
0,0.153251,
0,0.155905,
0,0.141486,
0,0.134884,
0,0.133474,
0,0.185786,
0,0.141963,
0,0.171568,
0,0.185197,
0,0.137103,
0,0.136995,
0,0.139381,
0,0.13762,
0,0.138258,
0,0.136922,
0,0.143732,
0,0.146671,
0,0.157355,
0,0.150087,
0,0.149906,
0,0.137443,
0,0.134662,
0,0.11143,
0,0.184759,
0,0.134918,
0,0.140077,
0,0.137103,
0,0.175634,
0,0.138358,
0,0.136588,
0,0.139942,
0,0.142307,
0,0.145839,
0,0.137327,
0,0.136241,
0,0.13169,
0,0.133197,
0,0.127159,
0,0.144675,
0,0.139344,
0,0.143889,
0,0.138054,
0,0.188057,
0,0.152184,
0,0.144979,
0,0.141932,
0,0.11165,
0,0.143261,
0,0.13612,
0,0.142929,
0,0.135849,
0,0.141473,
0,0.112569,
0,0.145149,
0,0.138741,
0,0.130805,
0,0.144989,
0,0.135292,
0,0.1281,
0,0.147031,
0,0.138028,
0,0.149627,
0,0.143401,
0,0.156557,
0,0.04975,
0,0.064201,
0,0.03594,
0,0.152686,
0,0.128936,
0,0.133555,
0,0.132537,
0,0.129201,
0,0.125488,
0,0.136027,
0,0.134,
0,0.137142,
0,0.138108,
0,0.138834,
0,0.141721,
0,0.140912,
0,0.142144,
0,0.134011,
0,0.13829,
0,0.043079,
0,0.087247,
0,0.065611,
0,0.054783,
0,0.061159,
0,0.027612,
0,0.026975,
0,0.029188,
0,0.122764,
0,0.150818,
