Nfuture:,
9,

traj (bool),delta_time (ms),
0,0.13832,
0,0.132476,
0,0.132758,
0,0.136853,
0,0.034287,
0,0.040603,
0,0.136165,
0,0.125923,
0,0.126625,
0,0.116764,
0,0.158706,
0,0.132034,
0,0.137403,
0,0.14457,
0,0.150312,
0,0.131482,
0,0.139042,
0,0.139069,
0,0.181193,
0,0.139324,
0,0.136384,
0,0.110784,
0,0.151201,
0,0.176926,
0,0.139456,
0,0.111094,
0,0.134908,
0,0.139304,
0,0.144843,
0,0.137024,
0,0.214134,
0,0.135214,
0,0.14636,
0,0.202855,
0,0.20932,
0,0.153862,
0,0.141946,
0,0.139885,
0,0.19663,
0,0.143323,
0,0.128712,
0,0.142036,
0,0.140295,
0,0.18793,
0,0.13727,
0,0.127062,
0,0.170074,
0,0.14168,
0,0.188375,
0,0.140001,
0,0.183805,
0,0.140786,
0,0.13779,
0,0.17179,
0,0.029434,
0,0.06825,
0,0.129086,
0,0.111828,
0,0.195497,
0,0.150567,
0,0.135524,
0,0.140189,
0,0.151679,
0,0.168082,
0,0.128808,
0,0.128372,
0,0.158412,
0,0.127132,
0,0.196656,
0,0.139049,
0,0.172034,
0,0.14387,
0,0.133639,
0,0.139696,
0,0.144138,
0,0.136627,
0,0.138806,
0,0.137176,
0,0.142802,
0,0.177455,
0,0.141338,
0,0.139973,
0,0.151458,
0,0.152404,
0,0.138481,
0,0.132317,
0,0.155238,
0,0.124925,
0,0.136048,
0,0.139926,
0,0.161416,
0,0.159745,
0,0.139412,
0,0.154572,
0,0.170606,
0,0.147644,
0,0.137128,
0,0.151022,
0,0.15721,
0,0.142238,
0,0.132534,
0,0.151079,
0,0.148733,
0,0.131163,
0,0.134847,
0,0.145,
0,0.148959,
0,0.165521,
0,0.039625,
0,0.028689,
0,0.07629,
0,0.154019,
0,0.138715,
0,0.159878,
0,0.146954,
0,0.124539,
0,0.134309,
0,0.135966,
0,0.159897,
0,0.147107,
0,0.137778,
0,0.135566,
0,0.157196,
0,0.136789,
0,0.14709,
0,0.132952,
0,0.162639,
0,0.139102,
0,0.11292,
0,0.03142,
0,0.148171,
0,0.123643,
0,0.130521,
0,0.113666,
0,0.130497,
0,0.13218,
0,0.138676,
0,0.111499,
0,0.146301,
0,0.134908,
0,0.143059,
0,0.137743,
0,0.143099,
0,0.138666,
0,0.17616,
0,0.111483,
0,0.159352,
0,0.201649,
0,0.139839,
0,0.167152,
0,0.183663,
0,0.138383,
0,0.141841,
0,0.13923,
0,0.142609,
0,0.166022,
0,0.141953,
0,0.139179,
0,0.139532,
0,0.14932,
0,0.152017,
0,0.138348,
0,0.11388,
0,0.14644,
0,0.149065,
0,0.143568,
0,0.19176,
0,0.136645,
0,0.141195,
0,0.152221,
0,0.145116,
0,0.119671,
0,0.132948,
0,0.136389,
0,0.141416,
0,0.136633,
0,0.111267,
0,0.127479,
0,0.148415,
0,0.134041,
0,0.14117,
0,0.157567,
0,0.143963,
0,0.151796,
0,0.144769,
0,0.158235,
0,0.161863,
0,0.14451,
0,0.156452,
0,0.178602,
0,0.032746,
0,0.026742,
0,0.047223,
0,0.047023,
0,0.033595,
0,0.026603,
0,0.02829,
0,0.047928,
0,0.168511,
0,0.13522,
1,0.282567,
1,0.302925,
1,0.300215,
1,0.149369,
1,0.284503,
1,0.246096,
1,0.311811,
1,0.245127,
1,0.245202,
1,0.262605,
1,0.296048,
1,0.245471,
1,0.254327,
1,0.244144,
1,0.262533,
1,0.278478,
1,0.278415,
1,0.263588,
1,0.300445,
1,0.276859,
1,0.244253,
1,0.248743,
1,0.249022,
1,0.260405,
1,0.244993,
1,0.248865,
1,0.271245,
1,0.257331,
1,0.249549,
1,0.26203,
1,0.269513,
1,0.282298,
1,0.251491,
1,0.291197,
1,0.28525,
1,0.251627,
1,0.254963,
1,0.24463,
1,0.274476,
1,0.268422,
1,0.256178,
1,0.274342,
1,0.277277,
1,0.27441,
1,0.246432,
1,0.252188,
1,0.302188,
1,0.257538,
1,0.253221,
1,0.268503,
1,0.310598,
1,0.287911,
1,0.255915,
1,0.244162,
1,0.251404,
1,0.285317,
1,0.284139,
1,0.246314,
1,0.246476,
1,0.279635,
1,0.2719,
1,0.253539,
1,0.265203,
1,0.277397,
1,0.304634,
1,0.246388,
1,0.256578,
1,0.290439,
1,0.245791,
1,0.272988,
1,0.31542,
1,0.283746,
1,0.278006,
1,0.270351,
1,0.31432,
1,0.280218,
1,0.314877,
1,0.245861,
1,0.29509,
1,0.281752,
1,0.245087,
1,0.270604,
1,0.276813,
1,0.24441,
1,0.251422,
1,0.282369,
1,0.249544,
1,0.253555,
1,0.265155,
1,0.24905,
1,0.271919,
1,0.290219,
1,0.251323,
1,0.245581,
1,0.266759,
1,0.276005,
1,0.263012,
1,0.244244,
1,0.266834,
1,0.262544,
1,0.244977,
1,0.255493,
1,0.271913,
1,0.24761,
1,0.26839,
1,0.176837,
1,0.278572,
1,0.253684,
1,0.256146,
1,0.276011,
1,0.293431,
1,0.261188,
1,0.271267,
1,0.244092,
1,0.288741,
1,0.278618,
