Nfuture:,
21,

traj (bool),delta_time (ms),
0,0.150111,
0,0.15635,
0,0.181673,
0,0.163315,
0,0.158838,
0,0.035056,
0,0.042018,
0,0.132477,
0,0.137627,
0,0.157635,
0,0.160376,
0,0.129976,
0,0.14108,
0,0.151833,
0,0.139464,
0,0.157226,
0,0.146491,
0,0.137937,
0,0.13703,
0,0.125836,
0,0.15765,
0,0.161103,
0,0.13893,
0,0.159648,
0,0.162292,
0,0.130744,
0,0.142618,
0,0.154692,
0,0.151661,
0,0.160398,
0,0.178958,
0,0.156638,
0,0.124765,
0,0.15354,
0,0.186295,
0,0.150377,
0,0.131041,
0,0.128068,
0,0.136459,
0,0.150642,
0,0.155932,
0,0.164629,
0,0.124974,
0,0.031379,
0,0.047881,
0,0.04779,
0,0.050855,
0,0.026968,
0,0.025991,
0,0.043947,
0,0.111551,
0,0.143262,
0,0.143562,
1,0.194419,
1,0.401345,
1,0.396387,
1,0.414963,
1,0.39705,
1,0.447612,
1,0.393976,
1,0.416853,
1,0.360398,
1,0.434939,
1,0.39981,
1,0.406925,
1,0.245648,
1,0.405099,
1,0.414769,
1,0.39425,
1,0.085657,
1,0.146706,
1,0.393943,
1,0.406237,
1,0.414495,
1,0.427603,
1,0.359264,
1,0.363145,
1,0.412184,
1,0.427641,
1,0.360425,
1,0.358106,
1,0.377137,
1,0.414606,
1,0.394627,
1,0.396053,
1,0.38643,
1,0.386558,
1,0.394201,
1,0.377794,
1,0.359689,
1,0.411561,
1,0.370345,
1,0.375616,
1,0.383488,
1,0.390552,
1,0.35765,
1,0.389131,
1,0.381015,
1,0.38693,
1,0.366201,
1,0.357108,
1,0.357155,
1,0.398818,
1,0.412758,
1,0.355,
1,0.394929,
1,0.393522,
1,0.392766,
1,0.371879,
1,0.365569,
1,0.405667,
1,0.375403,
1,0.380022,
1,0.358712,
1,0.377132,
1,0.35806,
1,0.35865,
1,0.38268,
1,0.398143,
1,0.388949,
1,0.374198,
1,0.356627,
1,0.390522,
1,0.394747,
1,0.390014,
1,0.359776,
1,0.404733,
1,0.393899,
1,0.408965,
1,0.361976,
1,0.369104,
1,0.359505,
1,0.389934,
1,0.372838,
1,0.363012,
1,0.366181,
1,0.357381,
1,0.358023,
1,0.378889,
1,0.355683,
1,0.363923,
1,0.394957,
1,0.396329,
1,0.384608,
1,0.358226,
1,0.36218,
1,0.394295,
1,0.389474,
1,0.391084,
1,0.357229,
1,0.412988,
1,0.35905,
1,0.483711,
1,0.35667,
1,0.387495,
1,0.35765,
1,0.404317,
1,0.456536,
1,0.416576,
1,0.360851,
1,0.358584,
1,0.3585,
1,0.490257,
1,0.407747,
1,0.395951,
1,0.358979,
1,0.397814,
1,0.389339,
1,0.358025,
1,0.411283,
1,0.380993,
1,0.38452,
1,0.393352,
1,0.358828,
1,0.432049,
1,0.396171,
1,0.358639,
1,0.391612,
1,0.400576,
1,0.381917,
1,0.37451,
1,0.360568,
1,0.408451,
1,0.397203,
1,0.361746,
1,0.359107,
1,0.403727,
1,0.387316,
1,0.396914,
1,0.360647,
1,0.384228,
1,0.36423,
1,0.385655,
1,0.360099,
1,0.392283,
1,0.405586,
1,0.395855,
1,0.420754,
1,0.379692,
1,0.396036,
1,0.360093,
1,0.388411,
1,0.362119,
1,0.432007,
1,0.4014,
1,0.360987,
1,0.426931,
1,0.389525,
1,0.370124,
1,0.401449,
1,0.397664,
1,0.359431,
1,0.396504,
1,0.359547,
1,0.398706,
1,0.36378,
1,0.356168,
1,0.396758,
1,0.432971,
1,0.400792,
1,0.407633,
1,0.3603,
1,0.363698,
1,0.415893,
1,0.362784,
1,0.35629,
1,0.401593,
1,0.384389,
1,0.357723,
1,0.361949,
1,0.387736,
1,0.357425,
1,0.365868,
1,0.363276,
1,0.393447,
1,0.38458,
1,0.361031,
1,0.357874,
1,0.402826,
1,0.396889,
1,0.381996,
1,0.356594,
1,0.396358,
1,0.390894,
1,0.401144,
1,0.365274,
1,0.425451,
1,0.38234,
1,0.377324,
1,0.365102,
1,0.474143,
1,0.361102,
1,0.359334,
1,0.359068,
1,0.416971,
1,0.392894,
1,0.361533,
1,0.372128,
1,0.391553,
1,0.392858,
1,0.380235,
1,0.357962,
1,0.387721,
1,0.373802,
1,0.358359,
1,0.381199,
1,0.393239,
1,0.358164,
1,0.358894,
1,0.357589,
1,0.404314,
1,0.360421,
1,0.382808,
1,0.358822,
1,0.37687,
1,0.375753,
1,0.402261,
1,0.358944,
1,0.389084,
1,0.395982,
1,0.375692,
1,0.394059,
1,0.390113,
1,0.385419,
1,0.360385,
1,0.383033,
1,0.38355,
1,0.370166,
1,0.358241,
1,0.386293,
1,0.394099,
1,0.370435,
1,0.356136,
1,0.356847,
1,0.37913,
1,0.403213,
1,0.356104,
1,0.356198,
1,0.380908,
1,0.395571,
1,0.358198,
1,0.389248,
1,0.398528,
1,0.407549,
1,0.37093,
1,0.360786,
1,0.436506,
1,0.390696,
1,0.364802,
1,0.358053,
1,0.366824,
1,0.378202,
1,0.384249,
1,0.358939,
1,0.399245,
1,0.368052,
1,0.389356,
1,0.355817,
1,0.403727,
1,0.382162,
1,0.384275,
1,0.360752,
1,0.376376,
1,0.397863,
1,0.385536,
1,0.356363,
1,0.401929,
1,0.358835,
1,0.357819,
1,0.424934,
1,0.362451,
1,0.387877,
1,0.378043,
1,0.395302,
1,0.389661,
1,0.356473,
1,0.401948,
1,0.359073,
1,0.380122,
1,0.383954,
1,0.398721,
1,0.357601,
1,0.376796,
1,0.363776,
1,0.364134,
1,0.357295,
1,0.393804,
1,0.366949,
1,0.356501,
1,0.358587,
1,0.394792,
1,0.376147,
1,0.358897,
1,0.363533,
1,0.4014,
1,0.38889,
1,0.357825,
1,0.36025,
1,0.395729,
1,0.394389,
1,0.356144,
1,0.359646,
1,0.385942,
1,0.36381,
1,0.360491,
1,0.356277,
1,0.409561,
1,0.091151,
1,0.303843,
1,0.358945,
1,0.385811,
1,0.384161,
1,0.384133,
1,0.359676,
1,0.365094,
1,0.405804,
1,0.355812,
1,0.358645,
1,0.405582,
1,0.35785,
1,0.378638,
1,0.359551,
1,0.376792,
1,0.36667,
1,0.390323,
1,0.358638,
1,0.379611,
1,0.397372,
1,0.361372,
1,0.383741,
1,0.396205,
1,0.357398,
1,0.360276,
1,0.35644,
1,0.360675,
1,0.386891,
1,0.362096,
1,0.357991,
1,0.398329,
1,0.411647,
1,0.358946,
1,0.35747,
1,0.396938,
1,0.362345,
1,0.359206,
1,0.390144,
1,0.395798,
1,0.36086,
1,0.354516,
1,0.386701,
0,0.108235,
0,0.138147,
0,0.146032,
0,0.136352,
0,0.128545,
0,0.139173,
0,0.141981,
0,0.13293,
0,0.142474,
0,0.159982,
0,0.156496,
0,0.12888,
0,0.188612,
0,0.144875,
0,0.140195,
0,0.157821,
0,0.195332,
0,0.14307,
0,0.14543,
0,0.143522,
0,0.152107,
0,0.16123,
0,0.151169,
0,0.144103,
0,0.156143,
0,0.1476,
0,0.156766,
0,0.154224,
0,0.167372,
0,0.132019,
0,0.155167,
0,0.127441,
0,0.171483,
0,0.131074,
0,0.132908,
0,0.128438,
0,0.164835,
0,0.148349,
0,0.153184,
0,0.121484,
0,0.164446,
0,0.111937,
0,0.152747,
0,0.143438,
0,0.137192,
0,0.160553,
0,0.145721,
0,0.162838,
0,0.13328,
0,0.138093,
0,0.12009,
0,0.158585,
0,0.147963,
0,0.112322,
0,0.140306,
0,0.140111,
0,0.129411,
0,0.143653,
0,0.149804,
0,0.137438,
0,0.143493,
0,0.143086,
0,0.145111,
0,0.149074,
0,0.155499,
0,0.139018,
0,0.154224,
0,0.127341,
0,0.138388,
0,0.141176,
0,0.152002,
0,0.159951,
0,0.151297,
0,0.140221,
0,0.037082,
0,0.035226,
0,0.040915,
0,0.034444,
0,0.034529,
0,0.033141,
0,0.028009,
0,0.040708,
0,0.085031,
0,0.142789,
