Nfuture:,
18,

traj (bool),delta_time (ms),
0,0.145765,
0,0.159886,
0,0.139922,
0,0.134649,
0,0.033513,
0,0.035563,
0,0.144094,
0,0.145866,
0,0.130815,
0,0.136781,
0,0.140617,
0,0.138154,
0,0.139988,
0,0.139215,
0,0.137028,
0,0.132736,
0,0.166922,
0,0.163861,
0,0.146608,
0,0.10892,
0,0.22122,
0,0.193547,
0,0.145999,
0,0.144028,
0,0.141958,
0,0.144626,
0,0.149371,
0,0.142454,
0,0.147858,
0,0.129642,
0,0.130526,
0,0.151534,
0,0.128573,
0,0.123274,
0,0.132076,
0,0.128948,
0,0.145893,
0,0.158463,
0,0.127301,
0,0.134914,
0,0.124059,
0,0.137783,
0,0.131171,
0,0.142617,
0,0.154917,
0,0.136733,
0,0.156087,
0,0.032919,
0,0.060754,
0,0.144314,
0,0.133179,
0,0.148059,
0,0.144278,
0,0.133245,
0,0.136952,
0,0.128532,
0,0.130165,
0,0.153372,
0,0.145478,
0,0.1308,
0,0.126323,
0,0.158911,
0,0.133167,
0,0.127987,
0,0.139992,
0,0.157814,
0,0.117022,
0,0.132979,
0,0.136946,
0,0.151611,
0,0.13327,
0,0.124842,
0,0.146474,
0,0.135619,
0,0.134121,
0,0.144311,
0,0.137724,
0,0.168619,
0,0.142494,
0,0.137969,
0,0.133386,
0,0.142631,
0,0.159352,
0,0.130184,
0,0.141576,
0,0.150532,
0,0.131,
0,0.077196,
0,0.030719,
0,0.038222,
0,0.038861,
0,0.03597,
0,0.080034,
0,0.038924,
0,0.133327,
0,0.152244,
1,0.355847,
1,0.368775,
1,0.353824,
1,0.486212,
1,0.09332,
1,0.116976,
1,0.347186,
1,0.337607,
1,0.346008,
1,0.35138,
1,0.331263,
1,0.358714,
1,0.333233,
1,0.369286,
1,0.366995,
1,0.330907,
1,0.347341,
1,0.368467,
1,0.378215,
1,0.16862,
1,0.367019,
1,0.378962,
1,0.332266,
1,0.333772,
1,0.359134,
1,0.370035,
1,0.338106,
1,0.331153,
1,0.330484,
1,0.337258,
1,0.366037,
1,0.344517,
1,0.33225,
1,0.353146,
1,0.368383,
1,0.448645,
1,0.336912,
1,0.375282,
1,0.34132,
1,0.355713,
1,0.37052,
1,0.355546,
1,0.37299,
1,0.33116,
1,0.365092,
1,0.417022,
1,0.367823,
1,0.338533,
1,0.33076,
1,0.361064,
1,0.360159,
1,0.335991,
1,0.339663,
1,0.380023,
1,0.35953,
1,0.340096,
1,0.332333,
1,0.356537,
1,0.363681,
1,0.367606,
1,0.3818,
1,0.354567,
1,0.339888,
1,0.367413,
1,0.340401,
1,0.372654,
1,0.344576,
1,0.359751,
1,0.331599,
1,0.352564,
1,0.370235,
1,0.357834,
1,0.333317,
1,0.40246,
1,0.427625,
1,0.333073,
1,0.415156,
1,0.40003,
1,0.330737,
1,0.394137,
1,0.361163,
1,0.355414,
1,0.33248,
1,0.401792,
1,0.417423,
1,0.493901,
1,0.385518,
1,0.330937,
1,0.382267,
1,0.377415,
1,0.4024,
1,0.367672,
1,0.371914,
1,0.450047,
1,0.331955,
1,0.334834,
1,0.332422,
1,0.369619,
1,0.367074,
1,0.370504,
1,0.341891,
1,0.410277,
1,0.45838,
1,0.361472,
1,0.335209,
1,0.396332,
1,0.415051,
1,0.342103,
1,0.334418,
1,0.402734,
1,0.394274,
1,0.372761,
1,0.374651,
1,0.40482,
1,0.363587,
1,0.376297,
1,0.34684,
1,0.41919,
1,0.344965,
1,0.457667,
1,0.339993,
1,0.386809,
1,0.335754,
1,0.370437,
1,0.333008,
1,0.355642,
1,0.334202,
1,0.338406,
1,0.330517,
1,0.367297,
1,0.366264,
1,0.333159,
1,0.332519,
1,0.365334,
1,0.358809,
1,0.337563,
1,0.352931,
1,0.37111,
1,0.362982,
1,0.333022,
1,0.355718,
1,0.369582,
1,0.331155,
1,0.35187,
1,0.330966,
1,0.350463,
1,0.328808,
1,0.332469,
1,0.32852,
1,0.379054,
1,0.347422,
1,0.35264,
1,0.35698,
1,0.338474,
1,0.34814,
1,0.330886,
1,0.332485,
1,0.362454,
1,0.331072,
1,0.331346,
1,0.359654,
1,0.370165,
1,0.337092,
1,0.334441,
1,0.330676,
1,0.364743,
1,0.367397,
1,0.337473,
1,0.329394,
1,0.364233,
1,0.381629,
1,0.331107,
1,0.342566,
1,0.359178,
1,0.344892,
1,0.33174,
1,0.335337,
1,0.347931,
1,0.359431,
1,0.32956,
1,0.364193,
1,0.352289,
1,0.358944,
1,0.370122,
1,0.331019,
1,0.353449,
1,0.370658,
1,0.352249,
1,0.330781,
1,0.349035,
1,0.366427,
1,0.357459,
1,0.336388,
1,0.354717,
1,0.38403,
1,0.354092,
1,0.405298,
1,0.336999,
1,0.329866,
1,0.354506,
1,0.396973,
1,0.390727,
1,0.355202,
1,0.365197,
1,0.358658,
1,0.380717,
1,0.338395,
1,0.357349,
1,0.35883,
1,0.34936,
1,0.363317,
1,0.332426,
1,0.373317,
1,0.415746,
1,0.359851,
1,0.333512,
1,0.356099,
1,0.414444,
1,0.331748,
1,0.334451,
1,0.334125,
1,0.470992,
1,0.384292,
1,0.337594,
1,0.331687,
1,0.397496,
1,0.36246,
1,0.344184,
1,0.331411,
1,0.365715,
1,0.41943,
1,0.353721,
1,0.336053,
1,0.377463,
1,0.383349,
1,0.33284,
1,0.358444,
1,0.375618,
1,0.329739,
1,0.33265,
1,0.328866,
1,0.349636,
1,0.381238,
1,0.369903,
1,0.331642,
1,0.400179,
1,0.389244,
1,0.376054,
1,0.357543,
1,0.380146,
1,0.364116,
1,0.362585,
1,0.36914,
1,0.363943,
1,0.331983,
1,0.331128,
1,0.361618,
1,0.339897,
1,0.331402,
1,0.329459,
1,0.364244,
1,0.377576,
1,0.340664,
1,0.332808,
1,0.365434,
1,0.369188,
1,0.426371,
1,0.362092,
1,0.331602,
1,0.371442,
1,0.352228,
1,0.355275,
1,0.334591,
1,0.360297,
1,0.366534,
1,0.329432,
1,0.361518,
1,0.356919,
1,0.34039,
1,0.336003,
1,0.356616,
1,0.35879,
1,0.330506,
1,0.339156,
1,0.33409,
1,0.379664,
1,0.361622,
1,0.353236,
1,0.340137,
1,0.371694,
1,0.356671,
1,0.336769,
1,0.331483,
1,0.348976,
1,0.331166,
1,0.331813,
1,0.333087,
1,0.340275,
1,0.331753,
1,0.332225,
1,0.332076,
1,0.360201,
1,0.331542,
1,0.332828,
1,0.329759,
1,0.368526,
1,0.362186,
1,0.372652,
1,0.331266,
1,0.369486,
1,0.365371,
1,0.371693,
1,0.333479,
1,0.37143,
1,0.354745,
1,0.347248,
1,0.333262,
1,0.385115,
1,0.364302,
1,0.356144,
1,0.333701,
1,0.349516,
1,0.358567,
1,0.365141,
1,0.35636,
1,0.365793,
1,0.361888,
1,0.33178,
1,0.356205,
1,0.368976,
1,0.352236,
1,0.357948,
1,0.337925,
1,0.371458,
1,0.355897,
1,0.351971,
1,0.331625,
1,0.337497,
1,0.334638,
1,0.355984,
1,0.356646,
1,0.377688,
1,0.264079,
1,0.104498,
1,0.357212,
1,0.36711,
1,0.356709,
1,0.3367,
1,0.337945,
1,0.360934,
1,0.348143,
1,0.337013,
1,0.332901,
1,0.360854,
1,0.336848,
