Nfuture:,
5,

traj (bool),delta_time (ms),
0,0.158388,
0,0.158692,
0,0.139481,
0,0.050426,
0,0.036883,
0,0.14845,
0,0.140232,
0,0.151536,
0,0.138094,
0,0.141696,
0,0.117693,
0,0.14992,
0,0.155613,
0,0.142877,
0,0.140223,
0,0.147351,
0,0.143263,
0,0.139078,
0,0.110904,
0,0.157205,
0,0.138064,
0,0.143464,
0,0.11094,
0,0.138275,
0,0.136396,
0,0.135021,
0,0.113466,
0,0.166553,
0,0.139201,
0,0.141547,
0,0.137203,
0,0.201082,
0,0.111542,
0,0.125679,
0,0.137178,
0,0.147015,
0,0.159699,
0,0.126081,
0,0.126845,
0,0.13178,
0,0.133371,
0,0.136993,
0,0.128517,
0,0.128272,
0,0.157411,
0,0.146146,
0,0.132452,
0,0.128322,
0,0.110903,
0,0.132667,
0,0.14914,
0,0.146809,
0,0.110752,
0,0.126381,
0,0.135676,
0,0.168075,
0,0.181792,
0,0.134678,
0,0.150813,
0,0.157152,
0,0.149554,
0,0.14846,
0,0.112737,
0,0.155167,
0,0.146366,
0,0.14505,
0,0.146875,
0,0.179775,
0,0.142912,
0,0.144738,
0,0.134116,
0,0.155208,
0,0.110692,
0,0.137156,
0,0.112125,
0,0.130561,
0,0.141539,
0,0.149971,
0,0.112354,
0,0.134244,
0,0.139284,
0,0.126871,
0,0.141412,
0,0.128996,
0,0.128513,
0,0.135883,
0,0.153501,
0,0.128869,
0,0.133831,
0,0.12622,
0,0.126104,
0,0.152569,
0,0.130596,
0,0.131971,
0,0.143605,
0,0.139207,
0,0.163107,
0,0.134258,
0,0.132553,
0,0.137522,
0,0.149526,
0,0.143538,
0,0.145721,
0,0.150843,
0,0.129131,
0,0.142198,
0,0.145915,
0,0.173175,
0,0.128786,
0,0.126844,
0,0.131021,
0,0.155542,
0,0.141891,
0,0.137237,
0,0.130934,
0,0.146364,
0,0.140172,
0,0.128078,
0,0.135026,
0,0.147174,
0,0.13604,
0,0.125428,
0,0.130821,
0,0.134705,
0,0.128697,
0,0.111251,
0,0.12733,
0,0.182484,
0,0.150371,
0,0.167443,
0,0.115102,
0,0.128943,
0,0.143082,
0,0.142388,
0,0.153552,
0,0.181263,
0,0.150804,
0,0.156589,
0,0.160243,
0,0.135752,
0,0.147656,
0,0.177324,
0,0.140905,
0,0.135818,
0,0.129703,
0,0.111822,
0,0.130077,
0,0.177598,
0,0.134309,
0,0.171114,
0,0.161911,
0,0.172863,
0,0.134038,
0,0.150613,
0,0.148546,
0,0.163537,
0,0.163481,
0,0.141309,
0,0.153286,
0,0.146106,
0,0.145018,
0,0.143866,
0,0.15309,
0,0.192783,
0,0.122592,
0,0.144454,
0,0.099368,
0,0.155371,
0,0.10989,
0,0.143505,
0,0.141701,
0,0.149608,
0,0.174171,
0,0.143246,
0,0.152946,
0,0.15782,
0,0.143388,
0,0.142263,
0,0.144495,
0,0.151868,
0,0.147316,
0,0.113103,
0,0.148268,
0,0.177052,
0,0.1376,
0,0.142626,
0,0.14726,
0,0.158755,
0,0.146979,
0,0.141649,
0,0.140316,
0,0.137772,
0,0.146579,
0,0.146341,
0,0.161738,
0,0.167286,
0,0.165962,
0,0.144038,
0,0.142811,
0,0.152033,
0,0.146223,
0,0.143834,
0,0.145062,
0,0.182381,
0,0.148166,
0,0.142146,
0,0.158641,
0,0.174627,
0,0.151043,
0,0.152503,
0,0.146902,
0,0.168039,
0,0.151072,
0,0.160823,
0,0.148635,
0,0.148107,
0,0.167875,
0,0.151988,
0,0.155517,
0,0.170525,
0,0.145518,
0,0.113251,
0,0.1145,
0,0.158122,
0,0.155409,
0,0.112718,
0,0.147539,
0,0.148404,
0,0.119505,
0,0.132976,
0,0.147659,
0,0.166626,
0,0.144676,
0,0.145158,
0,0.149803,
0,0.141338,
0,0.153023,
0,0.141558,
0,0.151065,
0,0.151772,
0,0.142392,
0,0.153417,
0,0.142754,
0,0.165753,
0,0.142977,
0,0.124859,
0,0.131464,
0,0.140724,
0,0.134872,
0,0.142934,
0,0.130886,
0,0.151264,
0,0.13677,
0,0.145631,
0,0.114001,
0,0.15052,
0,0.132625,
0,0.123295,
0,0.15056,
0,0.174917,
0,0.034521,
0,0.027014,
0,0.047751,
0,0.043762,
0,0.047079,
0,0.026335,
0,0.02595,
0,0.04487,
0,0.117537,
0,0.137164,
1,0.250071,
1,0.239778,
1,0.211551,
1,0.238507,
1,0.063505,
1,0.08182,
1,0.241194,
1,0.232434,
1,0.235817,
1,0.264787,
1,0.244743,
1,0.212481,
1,0.238329,
1,0.225661,
1,0.224241,
1,0.210316,
1,0.209243,
1,0.269572,
1,0.24487,
1,0.217418,
1,0.208812,
1,0.212877,
1,0.217663,
1,0.216254,
1,0.212501,
1,0.236711,
1,0.237577,
1,0.222726,
