Nfuture:,
15,

traj (bool),delta_time (ms),
0,0.126693,
0,0.167309,
0,0.192172,
0,0.165953,
0,0.033548,
0,0.052854,
0,0.17883,
0,0.148002,
0,0.159283,
0,0.17146,
0,0.149176,
0,0.17223,
0,0.037477,
0,0.137691,
0,0.142378,
0,0.144,
0,0.175736,
0,0.137566,
0,0.158543,
0,0.146073,
0,0.146178,
0,0.147227,
0,0.151213,
0,0.169091,
0,0.160936,
0,0.032848,
0,0.136337,
0,0.140196,
0,0.150594,
0,0.148679,
0,0.136584,
0,0.141195,
0,0.135862,
0,0.130282,
0,0.139217,
0,0.139122,
0,0.139485,
0,0.159744,
0,0.144644,
0,0.138407,
0,0.141616,
0,0.155866,
0,0.135432,
0,0.153046,
0,0.146955,
0,0.152264,
0,0.142819,
0,0.139581,
0,0.137703,
0,0.171204,
0,0.142197,
0,0.144958,
0,0.139189,
0,0.137521,
0,0.146261,
0,0.140869,
0,0.139657,
0,0.173661,
0,0.158218,
0,0.143578,
0,0.162435,
0,0.151622,
0,0.030832,
0,0.030252,
0,0.047396,
0,0.047723,
0,0.048133,
0,0.026407,
0,0.061672,
0,0.047523,
0,0.14837,
0,0.135873,
1,0.396198,
1,0.355255,
1,0.333561,
1,0.339128,
1,0.08403,
1,0.088714,
1,0.328206,
1,0.338954,
1,0.337656,
1,0.350539,
1,0.337224,
1,0.331,
1,0.27213,
1,0.332258,
1,0.326968,
1,0.35148,
1,0.310925,
1,0.349767,
1,0.338667,
1,0.329179,
1,0.349511,
1,0.382156,
1,0.32774,
1,0.345259,
1,0.327062,
1,0.334264,
1,0.344459,
1,0.33725,
1,0.335703,
1,0.342048,
1,0.331601,
1,0.342548,
1,0.335561,
1,0.3323,
1,0.327054,
1,0.445149,
1,0.336788,
1,0.378808,
1,0.342113,
1,0.329527,
1,0.334476,
1,0.349861,
1,0.348369,
1,0.34456,
1,0.340233,
1,0.347567,
1,0.362076,
1,0.343596,
1,0.337008,
1,0.331988,
1,0.335746,
1,0.347727,
1,0.338078,
1,0.330479,
1,0.330073,
1,0.347791,
1,0.359778,
1,0.325166,
1,0.340696,
1,0.348285,
1,0.337925,
1,0.330694,
1,0.331665,
1,0.333321,
1,0.326212,
1,0.384772,
1,0.412859,
1,0.346858,
1,0.343629,
1,0.348281,
1,0.366742,
1,0.336716,
1,0.347914,
1,0.346945,
1,0.328611,
1,0.337117,
1,0.311775,
1,0.337716,
1,0.338767,
1,0.336718,
1,0.341857,
1,0.375071,
1,0.346309,
1,0.338991,
1,0.362807,
1,0.360094,
1,0.339421,
1,0.311524,
1,0.34511,
1,0.333389,
1,0.352541,
1,0.335434,
1,0.340892,
1,0.370356,
1,0.333062,
1,0.338191,
1,0.338597,
1,0.409223,
1,0.338985,
1,0.336803,
1,0.338117,
1,0.345097,
1,0.339503,
