Nfuture:,
5,

traj (bool),delta_time (ms),
0,0.183769,
0,0.158692,
0,0.151073,
0,0.138799,
0,0.033344,
0,0.03973,
0,0.150835,
0,0.147201,
0,0.171243,
0,0.136297,
0,0.143814,
0,0.153022,
0,0.172446,
0,0.138168,
0,0.150904,
0,0.140466,
0,0.170701,
0,0.147691,
0,0.137888,
0,0.137698,
0,0.181295,
0,0.069847,
0,0.140076,
0,0.128488,
0,0.133422,
0,0.148675,
0,0.133139,
0,0.152623,
0,0.164638,
0,0.152192,
0,0.158241,
0,0.156542,
0,0.127439,
0,0.140123,
0,0.113192,
0,0.130121,
0,0.12929,
0,0.13545,
0,0.139106,
0,0.128093,
0,0.131327,
0,0.155847,
0,0.171882,
0,0.132029,
0,0.159543,
0,0.143317,
0,0.131391,
0,0.129967,
0,0.153288,
0,0.148001,
0,0.132326,
0,0.118587,
0,0.16865,
0,0.130147,
0,0.154841,
0,0.156107,
0,0.157539,
0,0.144298,
0,0.151351,
0,0.136163,
0,0.129787,
0,0.126679,
0,0.142131,
0,0.139206,
0,0.127843,
0,0.138472,
0,0.139789,
0,0.125917,
0,0.154046,
0,0.125399,
0,0.130057,
0,0.130754,
0,0.137795,
0,0.126717,
0,0.141446,
0,0.129718,
0,0.161556,
0,0.135642,
0,0.140042,
0,0.110853,
0,0.131515,
0,0.140596,
0,0.149361,
0,0.139845,
0,0.13057,
0,0.136664,
0,0.128795,
0,0.136922,
0,0.132295,
0,0.125647,
0,0.174066,
0,0.051142,
0,0.175871,
0,0.131066,
0,0.127304,
0,0.128404,
0,0.045187,
0,0.136251,
0,0.139614,
0,0.149002,
0,0.135866,
0,0.146428,
0,0.14118,
0,0.127817,
0,0.135385,
0,0.128149,
0,0.132225,
0,0.140955,
0,0.150283,
0,0.145891,
0,0.135666,
0,0.123463,
0,0.183634,
0,0.132365,
0,0.134088,
0,0.127611,
0,0.18341,
0,0.141285,
0,0.148275,
0,0.147297,
0,0.139002,
0,0.138868,
0,0.14007,
0,0.146727,
0,0.165694,
0,0.129565,
0,0.138951,
0,0.139941,
0,0.160325,
0,0.12603,
0,0.153059,
0,0.137512,
0,0.174911,
0,0.141642,
0,0.139458,
0,0.140292,
0,0.164795,
0,0.111633,
0,0.141967,
0,0.140096,
0,0.137135,
0,0.187192,
0,0.110533,
0,0.147065,
0,0.167369,
0,0.14737,
0,0.143633,
0,0.164596,
0,0.135883,
0,0.14038,
0,0.11598,
0,0.135797,
0,0.131707,
0,0.137945,
0,0.14485,
0,0.145363,
0,0.148375,
0,0.137996,
0,0.126883,
0,0.136983,
0,0.138143,
0,0.156968,
0,0.144039,
0,0.128758,
0,0.131571,
0,0.140887,
0,0.130371,
0,0.111386,
0,0.145135,
0,0.138588,
0,0.14209,
0,0.137836,
0,0.14633,
0,0.126742,
0,0.143165,
0,0.111761,
0,0.158411,
0,0.137575,
0,0.129262,
0,0.144088,
0,0.160009,
0,0.142653,
0,0.127391,
0,0.129307,
0,0.138048,
0,0.145918,
0,0.128917,
0,0.137968,
0,0.144047,
0,0.137967,
0,0.141529,
0,0.128137,
0,0.151166,
0,0.12744,
0,0.137525,
0,0.150225,
0,0.162496,
0,0.130275,
0,0.144641,
0,0.147516,
0,0.130738,
0,0.128676,
0,0.139207,
0,0.138907,
0,0.137354,
0,0.185578,
0,0.142045,
0,0.138046,
0,0.154205,
0,0.110409,
0,0.137412,
0,0.129989,
0,0.185311,
0,0.142995,
0,0.141629,
0,0.140053,
0,0.156134,
0,0.154869,
0,0.171405,
0,0.026706,
0,0.02967,
0,0.048235,
0,0.047714,
0,0.026864,
0,0.027009,
0,0.026106,
0,0.033383,
0,0.141713,
0,0.148578,
1,0.226388,
1,0.243299,
1,0.216918,
1,0.251755,
1,0.05953,
1,0.07312,
1,0.212692,
1,0.247137,
1,0.241842,
1,0.239209,
1,0.230527,
1,0.249419,
1,0.239567,
1,0.270038,
1,0.244076,
1,0.223902,
1,0.211421,
1,0.248392,
1,0.223566,
1,0.263118,
1,0.24977,
1,0.262757,
1,0.270774,
1,0.28238,
1,0.245324,
1,0.244355,
1,0.256887,
1,0.21882,
1,0.243476,
1,0.232694,
1,0.211964,
1,0.268894,
1,0.251403,
1,0.255058,
1,0.24867,
1,0.074763,
1,0.049587,
1,0.075407,
1,0.069472,
1,0.23902,
1,0.295255,
1,0.227944,
1,0.176064,
1,0.198718,
1,0.272138,
1,0.231069,
1,0.244724,
1,0.263542,
1,0.226717,
1,0.217151,
1,0.245251,
1,0.235818,
1,0.287843,
1,0.226175,
1,0.20931,
1,0.247523,
1,0.227487,
1,0.224271,
1,0.225637,
1,0.264555,
1,0.239809,
1,0.217954,
1,0.20877,
1,0.264606,
1,0.21482,
1,0.22332,
1,0.21402,
1,0.253206,
1,0.263135,
1,0.195819,
1,0.250554,
1,0.219664,
1,0.233626,
1,0.226235,
1,0.258803,
1,0.236212,
1,0.227386,
1,0.211341,
1,0.230832,
1,0.253432,
1,0.218397,
1,0.249201,
1,0.225435,
1,0.239828,
1,0.221984,
1,0.232756,
1,0.069691,
1,0.184938,
1,0.260532,
1,0.251299,
1,0.128004,
1,0.279364,
1,0.237268,
1,0.170662,
1,0.1735,
1,0.156426,
1,0.207094,
1,0.24501,
1,0.23705,
1,0.269502,
1,0.237288,
1,0.272192,
1,0.270677,
1,0.267095,
1,0.31783,
1,0.289105,
1,0.342301,
1,0.285575,
1,0.226571,
1,0.248838,
1,0.245917,
1,0.260331,
1,0.212813,
1,0.246822,
1,0.241196,
1,0.288038,
1,0.240155,
1,0.26679,
1,0.058066,
1,0.193181,
1,0.243093,
1,0.246768,
1,0.240741,
1,0.252011,
1,0.249993,
1,0.26126,
1,0.268622,
1,0.227246,
1,0.24561,
1,0.220798,
1,0.221863,
1,0.232035,
1,0.294175,
1,0.217055,
1,0.275104,
1,0.273531,
1,0.241108,
1,0.256464,
1,0.244584,
1,0.238854,
1,0.220772,
1,0.255882,
1,0.245041,
1,0.278325,
1,0.219489,
1,0.267385,
1,0.262433,
1,0.26625,
1,0.243756,
1,0.2525,
1,0.217934,
1,0.288643,
1,0.245499,
1,0.250951,
1,0.090119,
1,0.053146,
1,0.239777,
1,0.233177,
1,0.21573,
1,0.234751,
1,0.268663,
1,0.294539,
1,0.246259,
1,0.297607,
1,0.251609,
1,0.138928,
1,0.213729,
1,0.255433,
1,0.249197,
1,0.232149,
1,0.23288,
1,0.240197,
1,0.251599,
1,0.217175,
1,0.256254,
1,0.256635,
1,0.23943,
