Nfuture:,
14,

traj (bool),delta_time (ms),
0,0.132983,
0,0.132004,
0,0.130636,
0,0.156584,
0,0.030667,
0,0.038187,
0,0.150849,
0,0.156394,
0,0.145062,
0,0.112158,
0,0.143832,
0,0.189076,
0,0.132282,
0,0.139275,
0,0.137617,
0,0.137751,
0,0.128956,
0,0.1455,
0,0.145583,
0,0.14593,
0,0.168654,
0,0.14821,
0,0.12979,
0,0.140676,
0,0.150966,
0,0.134838,
0,0.157184,
0,0.139491,
0,0.137844,
0,0.141436,
0,0.136158,
0,0.141306,
0,0.135219,
0,0.140512,
0,0.144974,
0,0.137259,
0,0.135156,
0,0.154233,
0,0.143665,
0,0.176445,
0,0.136668,
0,0.144474,
0,0.137309,
0,0.150056,
0,0.130312,
0,0.159462,
0,0.147603,
0,0.173186,
0,0.145744,
0,0.142404,
0,0.147951,
0,0.174116,
0,0.139375,
0,0.191006,
0,0.147874,
0,0.154644,
0,0.142007,
0,0.152084,
0,0.137633,
0,0.149905,
0,0.142437,
0,0.136671,
0,0.131421,
0,0.149218,
0,0.160465,
0,0.169037,
0,0.153562,
0,0.158894,
0,0.153338,
0,0.163372,
0,0.175766,
0,0.057034,
0,0.130458,
0,0.130878,
0,0.150811,
0,0.152383,
0,0.154409,
0,0.152379,
0,0.154286,
0,0.128838,
0,0.165451,
0,0.130668,
0,0.162997,
0,0.166369,
0,0.162096,
0,0.126609,
0,0.135884,
0,0.149625,
0,0.164042,
0,0.133872,
0,0.159017,
0,0.161349,
0,0.163963,
0,0.161103,
0,0.127024,
0,0.18476,
0,0.16,
0,0.169548,
0,0.127276,
0,0.13021,
0,0.162475,
0,0.170651,
0,0.144206,
0,0.170017,
0,0.138903,
0,0.164017,
0,0.126696,
0,0.177801,
0,0.128162,
0,0.155625,
0,0.118237,
0,0.168001,
0,0.111513,
0,0.156556,
0,0.127627,
0,0.136196,
0,0.157591,
0,0.162762,
0,0.155336,
0,0.138367,
0,0.161991,
0,0.136678,
0,0.164277,
0,0.167153,
0,0.146045,
0,0.127498,
0,0.16442,
0,0.17448,
0,0.146832,
0,0.150132,
0,0.163589,
0,0.172466,
0,0.158892,
0,0.130782,
0,0.151571,
0,0.149793,
0,0.145583,
0,0.154179,
0,0.14403,
0,0.15229,
0,0.152828,
0,0.143568,
0,0.145305,
0,0.149871,
0,0.133969,
0,0.114062,
0,0.110284,
0,0.137094,
0,0.147929,
0,0.14456,
0,0.202038,
0,0.134586,
0,0.179136,
0,0.15262,
0,0.111568,
0,0.168975,
0,0.172862,
0,0.111647,
0,0.145856,
