Nfuture:,
17,

traj (bool),delta_time (ms),
0,0.154807,
0,0.153764,
0,0.188429,
0,0.048832,
0,0.045488,
0,0.115871,
0,0.162653,
0,0.147162,
0,0.1576,
0,0.144,
0,0.177207,
0,0.119707,
0,0.127259,
0,0.126713,
0,0.132424,
0,0.140723,
0,0.139768,
0,0.144942,
0,0.154691,
0,0.132048,
0,0.130747,
0,0.141622,
0,0.18825,
0,0.143162,
0,0.146522,
0,0.14378,
0,0.150965,
0,0.148869,
0,0.159809,
0,0.143031,
0,0.153066,
0,0.143909,
0,0.13565,
0,0.071429,
0,0.029853,
0,0.048488,
0,0.052727,
0,0.053423,
0,0.028912,
0,0.078602,
0,0.036125,
0,0.149825,
0,0.144284,
1,0.347755,
1,0.326136,
1,0.33983,
1,0.350746,
1,0.129732,
1,0.082676,
1,0.264935,
1,0.341767,
1,0.344539,
1,0.342312,
1,0.356146,
1,0.333145,
1,0.345853,
1,0.335201,
1,0.339085,
1,0.357629,
1,0.348559,
1,0.349927,
1,0.335842,
1,0.357891,
1,0.351534,
1,0.35539,
1,0.338604,
1,0.342368,
1,0.362178,
1,0.354004,
1,0.324954,
1,0.358322,
1,0.350869,
1,0.363496,
1,0.324797,
1,0.324672,
1,0.322233,
1,0.3591,
1,0.355984,
1,0.367002,
1,0.327525,
1,0.359962,
1,0.36388,
1,0.339437,
1,0.322895,
1,0.348503,
1,0.342109,
1,0.324947,
1,0.327394,
1,0.354471,
1,0.350306,
1,0.3366,
1,0.352897,
1,0.41228,
1,0.355453,
1,0.32856,
1,0.324559,
1,0.32391,
1,0.333494,
1,0.325616,
1,0.323653,
1,0.322097,
1,0.330604,
1,0.333418,
1,0.356103,
1,0.331175,
1,0.325482,
1,0.358566,
1,0.347505,
1,0.32525,
1,0.321162,
1,0.323474,
1,0.143227,
1,0.145005,
1,0.322279,
1,0.351006,
1,0.346339,
1,0.32737,
1,0.333055,
1,0.406,
1,0.332869,
1,0.328902,
1,0.326318,
1,0.329514,
1,0.323765,
1,0.395863,
1,0.321775,
1,0.37346,
1,0.360413,
1,0.354576,
1,0.324126,
1,0.372242,
1,0.35279,
1,0.360688,
1,0.324029,
1,0.33823,
1,0.339613,
1,0.330338,
1,0.406574,
1,0.328576,
1,0.33275,
1,0.326355,
1,0.370401,
1,0.386464,
1,0.349079,
1,0.324742,
1,0.329108,
1,0.33378,
1,0.367374,
1,0.325741,
1,0.322934,
1,0.393336,
1,0.349443,
1,0.359305,
1,0.323744,
1,0.358676,
1,0.325754,
1,0.354121,
1,0.334212,
1,0.343712,
1,0.328812,
1,0.329265,
1,0.325118,
1,0.370845,
1,0.372196,
1,0.324409,
1,0.343595,
1,0.348448,
1,0.389284,
1,0.355832,
1,0.32421,
1,0.377982,
1,0.337876,
1,0.325745,
1,0.337517,
1,0.388704,
1,0.330427,
1,0.323921,
1,0.122936,
1,0.359545,
1,0.32409,
1,0.355051,
1,0.357492,
1,0.371471,
1,0.391468,
1,0.323591,
1,0.344034,
1,0.342016,
1,0.357878,
1,0.350379,
1,0.325099,
1,0.344441,
1,0.344221,
1,0.365579,
1,0.343106,
1,0.326025,
1,0.348411,
1,0.348455,
1,0.331296,
1,0.389136,
1,0.32407,
1,0.35577,
1,0.35881,
1,0.357498,
1,0.368765,
1,0.32646,
1,0.36914,
1,0.328154,
1,0.356158,
1,0.336721,
1,0.348206,
1,0.343868,
1,0.340696,
1,0.347959,
1,0.34405,
1,0.352994,
1,0.327238,
1,0.321977,
1,0.36286,
1,0.332806,
1,0.323484,
1,0.332062,
1,0.339412,
1,0.337008,
1,0.365746,
1,0.336721,
1,0.324663,
1,0.332097,
1,0.354502,
1,0.323531,
1,0.351633,
1,0.338609,
1,0.340417,
1,0.32517,
1,0.32465,
1,0.325539,
1,0.357243,
1,0.322956,
1,0.323828,
1,0.341195,
1,0.350823,
1,0.326405,
1,0.325405,
1,0.350534,
1,0.362209,
1,0.358545,
1,0.333441,
1,0.379746,
1,0.328344,
1,0.365422,
1,0.364009,
1,0.337616,
1,0.344413,
1,0.325187,
1,0.324437,
1,0.360501,
1,0.335345,
1,0.330605,
1,0.329164,
1,0.372508,
1,0.332723,
1,0.326091,
1,0.450322,
1,0.379221,
1,0.419972,
1,0.326234,
1,0.357641,
1,0.374777,
1,0.376746,
1,0.329461,
1,0.324851,
1,0.374778,
1,0.333151,
1,0.326666,
1,0.337738,
1,0.335014,
1,0.325478,
1,0.328891,
1,0.334414,
1,0.340776,
1,0.355638,
1,0.329775,
1,0.348624,
1,0.366388,
1,0.370642,
1,0.34563,
1,0.322635,
1,0.325841,
1,0.351046,
1,0.323099,
1,0.332383,
1,0.353198,
1,0.355906,
1,0.366938,
1,0.324858,
1,0.337955,
1,0.337874,
1,0.364826,
1,0.358114,
1,0.421414,
1,0.341046,
1,0.346741,
1,0.322412,
1,0.371593,
1,0.34839,
1,0.349431,
1,0.334129,
1,0.371953,
1,0.32255,
1,0.343436,
1,0.324234,
1,0.346706,
1,0.35375,
1,0.357434,
1,0.327865,
1,0.344517,
1,0.34586,
1,0.359466,
1,0.326488,
1,0.378652,
1,0.347421,
1,0.344622,
1,0.323958,
1,0.374538,
1,0.362752,
1,0.355388,
1,0.353215,
1,0.414406,
1,0.329456,
1,0.323417,
1,0.35242,
1,0.352515,
1,0.324077,
1,0.336743,
1,0.362603,
1,0.356906,
1,0.347928,
1,0.348241,
1,0.355112,
1,0.347985,
1,0.380883,
1,0.323029,
1,0.353505,
1,0.377383,
1,0.405371,
1,0.323272,
1,0.337374,
1,0.329846,
1,0.347496,
1,0.332727,
1,0.322889,
1,0.418825,
1,0.322421,
1,0.32363,
1,0.32888,
1,0.439168,
1,0.323646,
1,0.327639,
1,0.323331,
1,0.352538,
1,0.348511,
1,0.318988,
1,0.323717,
1,0.352812,
1,0.346934,
1,0.348983,
1,0.337847,
1,0.349216,
1,0.339676,
1,0.323956,
1,0.358278,
1,0.430582,
1,0.322927,
1,0.352048,
1,0.321532,
1,0.420945,
1,0.342892,
1,0.39348,
1,0.34123,
1,0.364585,
1,0.370978,
1,0.346175,
1,0.361343,
1,0.364674,
1,0.32594,
1,0.320199,
1,0.324269,
1,0.374099,
1,0.348599,
1,0.321155,
1,0.357505,
1,0.347905,
1,0.328837,
1,0.322732,
1,0.36119,
1,0.411931,
1,0.335518,
1,0.347656,
1,0.320568,
1,0.445445,
1,0.354746,
0,0.12423,
0,0.151768,
0,0.172754,
0,0.133963,
0,0.127802,
0,0.151779,
0,0.137014,
0,0.129654,
0,0.139713,
0,0.140309,
0,0.156721,
0,0.149376,
0,0.142001,
0,0.139364,
0,0.147302,
0,0.13954,
0,0.156206,
0,0.139644,
0,0.188103,
0,0.140263,
0,0.159159,
0,0.140627,
0,0.146296,
0,0.198193,
0,0.142132,
0,0.146764,
0,0.150051,
0,0.143005,
0,0.113129,
0,0.166542,
0,0.179018,
0,0.146157,
0,0.139304,
0,0.14216,
0,0.191213,
0,0.176298,
0,0.147678,
0,0.14935,
0,0.173129,
0,0.182508,
0,0.162745,
0,0.178456,
0,0.150268,
0,0.14075,
0,0.179753,
0,0.1388,
0,0.156236,
0,0.144363,
0,0.139083,
0,0.140344,
0,0.151053,
0,0.134935,
0,0.154525,
0,0.143156,
0,0.145256,
0,0.228861,
0,0.035961,
0,0.035276,
0,0.034568,
0,0.053491,
0,0.036493,
0,0.056977,
0,0.07181,
0,0.14262,
0,0.136714,
