Nfuture:,
18,

traj (bool),delta_time (ms),
0,0.171191,
0,0.159023,
0,0.154542,
0,0.093948,
0,0.034583,
0,0.061276,
0,0.128035,
0,0.124048,
0,0.183681,
0,0.12971,
0,0.152057,
0,0.150297,
0,0.161268,
0,0.148862,
0,0.159928,
0,0.155135,
0,0.138214,
0,0.14263,
0,0.161531,
0,0.220096,
0,0.140359,
0,0.150209,
0,0.158726,
0,0.157905,
0,0.138907,
0,0.155784,
0,0.160008,
0,0.152732,
0,0.14412,
0,0.136635,
0,0.146392,
0,0.15024,
0,0.140084,
0,0.148121,
0,0.160753,
0,0.176825,
0,0.170117,
0,0.160037,
0,0.158102,
0,0.150779,
0,0.14218,
0,0.125557,
0,0.158459,
0,0.160238,
0,0.177571,
0,0.166047,
0,0.156383,
0,0.130177,
0,0.131615,
0,0.152369,
0,0.148542,
0,0.147019,
0,0.067082,
0,0.1425,
0,0.146986,
0,0.161078,
0,0.148285,
0,0.158512,
0,0.126726,
0,0.130426,
0,0.150651,
0,0.139211,
0,0.151264,
0,0.170887,
0,0.052397,
0,0.047057,
0,0.049156,
0,0.02614,
0,0.029086,
0,0.030416,
0,0.060619,
0,0.130263,
0,0.150432,
1,0.352412,
1,0.380076,
1,0.365332,
1,0.180232,
1,0.083039,
1,0.196578,
1,0.355312,
1,0.37805,
1,0.352209,
1,0.36275,
1,0.332133,
1,0.365487,
1,0.350204,
1,0.357494,
1,0.36676,
1,0.380846,
1,0.370298,
1,0.332611,
1,0.365954,
1,0.353999,
1,0.351375,
1,0.368829,
1,0.358472,
1,0.375985,
1,0.348838,
1,0.335703,
1,0.32962,
1,0.373348,
1,0.385484,
1,0.337545,
1,0.368575,
1,0.336869,
1,0.375872,
1,0.332005,
1,0.356329,
1,0.351573,
1,0.35095,
1,0.339201,
1,0.362185,
1,0.348798,
1,0.335869,
1,0.329337,
1,0.331448,
1,0.352608,
1,0.338222,
1,0.338064,
1,0.359278,
1,0.355822,
1,0.362781,
1,0.367652,
1,0.330979,
1,0.358792,
1,0.365028,
1,0.353418,
1,0.359093,
1,0.356434,
1,0.358761,
1,0.345639,
1,0.345651,
1,0.357398,
1,0.357519,
1,0.38163,
1,0.32953,
1,0.333087,
1,0.332976,
1,0.372562,
1,0.329109,
1,0.376588,
1,0.354775,
1,0.366079,
1,0.331393,
1,0.384232,
1,0.37002,
1,0.381184,
1,0.333085,
1,0.382104,
1,0.354098,
1,0.357133,
1,0.335883,
1,0.385834,
1,0.355333,
1,0.333497,
1,0.341115,
1,0.363503,
1,0.33025,
1,0.331246,
1,0.368119,
1,0.366156,
1,0.367755,
1,0.33265,
1,0.331666,
1,0.359651,
1,0.372959,
1,0.339788,
1,0.355775,
1,0.349045,
1,0.354673,
1,0.332278,
1,0.333045,
1,0.376608,
1,0.340817,
1,0.331744,
1,0.334174,
1,0.445958,
1,0.353331,
1,0.334689,
1,0.331198,
1,0.369518,
1,0.395848,
1,0.35423,
1,0.35825,
1,0.371461,
1,0.335674,
1,0.356605,
1,0.332164,
1,0.350296,
1,0.349496,
1,0.336707,
1,0.331923,
1,0.397036,
1,0.32989,
1,0.340325,
1,0.331568,
1,0.342164,
1,0.335506,
1,0.371363,
1,0.334013,
1,0.371742,
1,0.364735,
1,0.352778,
1,0.330737,
1,0.366094,
1,0.388866,
1,0.334969,
1,0.335606,
1,0.369738,
1,0.357141,
1,0.338442,
1,0.331212,
1,0.414402,
1,0.373843,
1,0.336932,
1,0.360282,
1,0.373847,
1,0.385163,
1,0.357306,
1,0.333543,
1,0.381221,
1,0.371218,
1,0.37253,
1,0.32897,
1,0.371843,
1,0.354434,
1,0.430897,
1,0.379945,
1,0.408522,
1,0.332733,
1,0.367206,
1,0.330574,
1,0.400101,
1,0.344745,
1,0.363228,
1,0.369167,
1,0.370034,
1,0.450854,
1,0.072717,
1,0.196298,
1,0.376559,
1,0.375299,
1,0.376125,
1,0.370732,
1,0.385409,
1,0.366816,
1,0.334671,
1,0.333279,
1,0.389749,
1,0.365699,
1,0.333133,
1,0.338564,
1,0.369842,
1,0.37405,
1,0.333359,
1,0.338191,
1,0.367778,
1,0.351982,
1,0.333611,
1,0.341863,
1,0.371122,
1,0.36274,
1,0.346831,
1,0.329479,
1,0.363587,
1,0.355812,
1,0.359864,
1,0.334315,
1,0.361514,
1,0.32802,
1,0.346019,
1,0.330266,
1,0.358096,
1,0.337121,
1,0.340594,
1,0.331681,
1,0.356937,
1,0.34927,
1,0.337983,
1,0.338394,
1,0.355971,
1,0.370943,
1,0.341356,
1,0.35719,
1,0.373126,
1,0.360691,
1,0.33403,
1,0.347175,
1,0.357397,
1,0.328986,
1,0.334532,
1,0.35956,
1,0.395418,
1,0.333114,
1,0.333636,
1,0.329888,
1,0.354448,
1,0.33781,
1,0.336858,
1,0.339481,
1,0.347514,
1,0.394983,
1,0.353476,
1,0.357827,
1,0.364863,
1,0.358119,
1,0.33401,
1,0.337295,
1,0.370567,
1,0.336996,
1,0.33007,
1,0.334786,
1,0.358309,
1,0.340576,
1,0.364358,
1,0.329915,
1,0.375004,
1,0.362181,
1,0.330511,
1,0.330246,
1,0.379921,
1,0.346066,
1,0.364232,
1,0.353717,
1,0.356975,
1,0.330757,
1,0.353299,
1,0.33451,
1,0.392944,
1,0.336071,
1,0.367954,
1,0.350204,
1,0.356616,
1,0.330779,
1,0.3428,
1,0.334262,
1,0.35102,
1,0.362171,
1,0.358627,
1,0.330206,
1,0.373389,
1,0.357401,
1,0.332092,
1,0.348187,
1,0.367388,
1,0.330734,
1,0.361485,
1,0.370974,
1,0.356739,
1,0.357783,
1,0.370484,
1,0.358254,
1,0.373512,
1,0.334363,
1,0.333703,
1,0.356842,
1,0.3562,
1,0.350997,
1,0.340329,
1,0.350352,
1,0.373814,
1,0.354315,
1,0.331459,
1,0.361804,
1,0.352885,
1,0.370273,
1,0.357312,
1,0.35467,
1,0.381441,
1,0.379141,
1,0.341068,
1,0.328541,
1,0.357179,
1,0.372042,
1,0.344863,
1,0.332547,
1,0.353621,
1,0.383786,
1,0.366419,
1,0.330542,
1,0.374288,
1,0.359824,
1,0.332909,
1,0.348342,
1,0.383432,
1,0.372904,
1,0.369239,
1,0.377898,
1,0.379394,
1,0.369993,
1,0.365819,
1,0.329097,
1,0.357134,
1,0.426639,
1,0.363615,
1,0.362886,
1,0.361242,
1,0.367251,
1,0.35921,
1,0.356922,
1,0.355073,
1,0.356195,
1,0.331234,
1,0.358601,
1,0.423696,
1,0.337322,
1,0.338425,
1,0.361976,
1,0.408131,
1,0.363235,
1,0.366304,
1,0.329965,
1,0.356945,
1,0.33908,
1,0.33843,
1,0.332704,
1,0.36848,
1,0.355778,
1,0.332342,
1,0.33317,
1,0.370223,
1,0.359677,
1,0.351383,
1,0.344942,
1,0.388914,
1,0.365607,
1,0.32905,
1,0.146595,
1,0.19121,
1,0.32548,
0,0.138535,
0,0.136771,
0,0.132403,
0,0.139911,
0,0.112106,
0,0.15318,
0,0.147486,
0,0.14615,
0,0.127378,
0,0.135641,
0,0.142836,
0,0.125865,
0,0.152165,
0,0.138539,
0,0.145153,
0,0.13551,
0,0.133106,
0,0.144702,
0,0.127683,
0,0.13945,
0,0.036452,
0,0.126404,
0,0.15022,
