Nfuture:,
22,

traj (bool),delta_time (ms),
0,0.148122,
0,0.131548,
0,0.142472,
0,0.143997,
0,0.106318,
0,0.126055,
0,0.144779,
0,0.128494,
0,0.133597,
0,0.125201,
0,0.133927,
0,0.17579,
0,0.169507,
0,0.14463,
0,0.129506,
0,0.15117,
0,0.144527,
0,0.126983,
0,0.133445,
0,0.126866,
0,0.177642,
0,0.132355,
0,0.130128,
0,0.126847,
0,0.166506,
0,0.166605,
0,0.146312,
0,0.130868,
0,0.184417,
0,0.148943,
0,0.128219,
0,0.15026,
0,0.168904,
0,0.132528,
0,0.129921,
0,0.129529,
0,0.134882,
0,0.134495,
0,0.126218,
0,0.127383,
0,0.149849,
0,0.170005,
0,0.136026,
0,0.147415,
0,0.147711,
0,0.147578,
0,0.138034,
0,0.166947,
0,0.135978,
0,0.145821,
0,0.112742,
0,0.111347,
0,0.139168,
0,0.149357,
0,0.129563,
0,0.11345,
0,0.149199,
0,0.132123,
0,0.134097,
0,0.112164,
0,0.139642,
0,0.149178,
0,0.157285,
0,0.134784,
0,0.083626,
0,0.142507,
0,0.13688,
0,0.151751,
0,0.141503,
0,0.135001,
0,0.137756,
0,0.115872,
0,0.156494,
0,0.139974,
0,0.134982,
0,0.029391,
0,0.032952,
0,0.048244,
0,0.04914,
0,0.026195,
0,0.026494,
0,0.082184,
0,0.132002,
0,0.129166,
0,0.135525,
1,0.405613,
1,0.367731,
1,0.384227,
1,0.29612,
1,0.089174,
1,0.144147,
1,0.365959,
1,0.383726,
1,0.363828,
1,0.376904,
1,0.392222,
1,0.402525,
1,0.365456,
1,0.36649,
1,0.366785,
1,0.417162,
1,0.404996,
1,0.396698,
1,0.366974,
1,0.411522,
1,0.405834,
1,0.366988,
1,0.36702,
1,0.37817,
1,0.395482,
1,0.369061,
1,0.370586,
1,0.448758,
1,0.388721,
1,0.390684,
1,0.366826,
1,0.407689,
1,0.367958,
1,0.371709,
1,0.369951,
1,0.40961,
1,0.403079,
1,0.409029,
1,0.369837,
1,0.403013,
1,0.388968,
1,0.366855,
1,0.399454,
1,0.390013,
1,0.364752,
1,0.365591,
1,0.369022,
1,0.471136,
1,0.38375,
1,0.366623,
1,0.396628,
1,0.415121,
1,0.402611,
1,0.403401,
1,0.392513,
1,0.401171,
1,0.383278,
1,0.38864,
1,0.38441,
1,0.430576,
1,0.381568,
1,0.393606,
1,0.386324,
1,0.384004,
1,0.365937,
1,0.383324,
1,0.383343,
1,0.412337,
1,0.36365,
1,0.367213,
1,0.365528,
1,0.400425,
1,0.384324,
1,0.374913,
1,0.407883,
1,0.402982,
1,0.399086,
1,0.371793,
1,0.365443,
1,0.478266,
1,0.403722,
1,0.36577,
1,0.39346,
1,0.406548,
1,0.366158,
1,0.366778,
1,0.365219,
1,0.403913,
1,0.365334,
1,0.366835,
1,0.365869,
1,0.417425,
1,0.3861,
1,0.366462,
1,0.366307,
1,0.394126,
1,0.393287,
1,0.399772,
1,0.365773,
1,0.391636,
1,0.382409,
1,0.372219,
1,0.387527,
1,0.469398,
1,0.367927,
1,0.404354,
1,0.368772,
1,0.406612,
1,0.366971,
1,0.370871,
1,0.371101,
1,0.420974,
1,0.401365,
1,0.395168,
1,0.372492,
1,0.399513,
1,0.398295,
1,0.422107,
1,0.416505,
1,0.127372,
1,0.409577,
1,0.381809,
1,0.400868,
1,0.464708,
1,0.367152,
1,0.408009,
1,0.400874,
1,0.434266,
1,0.383286,
1,0.366678,
1,0.366505,
1,0.414654,
1,0.420477,
1,0.38556,
1,0.365559,
1,0.366952,
1,0.398871,
1,0.423621,
1,0.386927,
1,0.384871,
1,0.366629,
1,0.391838,
1,0.404516,
1,0.403867,
1,0.377758,
1,0.36595,
1,0.38523,
1,0.440098,
1,0.386772,
1,0.380618,
1,0.381115,
1,0.444622,
1,0.430162,
1,0.38453,
1,0.413396,
1,0.392427,
1,0.411752,
1,0.497241,
1,0.391329,
1,0.403419,
1,0.365269,
1,0.414322,
1,0.407311,
1,0.396392,
1,0.385343,
1,0.367434,
1,0.367939,
1,0.383387,
1,0.417366,
1,0.385568,
1,0.385857,
1,0.420382,
1,0.394767,
1,0.39129,
1,0.406711,
1,0.412201,
1,0.398309,
1,0.40666,
1,0.390799,
1,0.430535,
1,0.365963,
1,0.414016,
1,0.421651,
1,0.407778,
1,0.416329,
1,0.409088,
1,0.406839,
