Nfuture:,
10,

traj (bool),delta_time (ms),
0,0.16515,
0,0.143321,
0,0.127568,
0,0.131474,
0,0.030477,
0,0.053982,
0,0.12773,
0,0.141481,
0,0.127344,
0,0.134725,
0,0.116877,
0,0.131191,
0,0.150723,
0,0.133102,
0,0.142005,
0,0.131945,
0,0.135791,
0,0.141201,
0,0.129842,
0,0.132134,
0,0.127778,
0,0.135226,
0,0.140463,
0,0.146946,
0,0.12884,
0,0.128151,
0,0.129116,
0,0.156307,
0,0.110634,
0,0.139503,
0,0.13936,
0,0.148145,
0,0.131312,
0,0.146473,
0,0.14915,
0,0.17853,
0,0.141559,
0,0.164407,
0,0.149841,
0,0.142165,
0,0.128877,
0,0.163537,
0,0.145849,
0,0.180612,
0,0.13791,
0,0.137511,
0,0.145116,
0,0.159729,
0,0.172121,
0,0.14745,
0,0.142395,
0,0.171399,
0,0.152352,
0,0.184028,
0,0.142958,
0,0.165683,
0,0.138225,
0,0.135882,
0,0.144537,
0,0.131909,
0,0.124516,
0,0.12493,
0,0.136597,
0,0.139385,
0,0.128273,
0,0.135125,
0,0.13318,
0,0.141362,
0,0.132246,
0,0.157736,
0,0.148079,
0,0.188287,
0,0.15588,
0,0.143727,
0,0.126204,
0,0.154699,
0,0.142804,
0,0.141576,
0,0.157752,
0,0.165968,
0,0.148037,
0,0.127633,
0,0.152377,
0,0.150824,
0,0.133307,
0,0.136316,
0,0.143776,
0,0.136824,
0,0.146631,
0,0.144619,
0,0.140073,
0,0.15762,
0,0.180747,
0,0.131895,
0,0.137375,
0,0.139264,
0,0.163134,
0,0.130988,
0,0.130396,
0,0.131422,
0,0.137222,
0,0.113068,
0,0.135619,
0,0.140547,
0,0.123928,
0,0.133667,
0,0.130834,
0,0.145421,
0,0.143254,
0,0.133133,
0,0.136366,
0,0.162546,
0,0.1389,
0,0.143822,
0,0.143477,
0,0.149084,
0,0.167069,
0,0.138642,
0,0.147954,
0,0.155138,
0,0.150372,
0,0.14918,
0,0.143794,
0,0.181405,
0,0.140012,
0,0.16032,
0,0.142675,
0,0.130389,
0,0.130985,
0,0.125529,
0,0.127957,
0,0.15147,
0,0.149514,
0,0.147232,
0,0.136193,
0,0.149872,
0,0.136238,
0,0.14365,
0,0.140474,
0,0.136916,
0,0.136594,
0,0.149038,
0,0.169847,
0,0.136245,
0,0.13663,
0,0.146942,
0,0.138459,
0,0.130354,
0,0.14813,
0,0.142719,
0,0.143794,
0,0.146438,
0,0.147794,
0,0.045159,
0,0.031042,
0,0.048169,
0,0.051525,
0,0.027378,
0,0.026718,
0,0.037083,
0,0.13623,
0,0.144438,
0,0.14019,
1,0.298827,
1,0.25513,
1,0.263702,
1,0.185771,
1,0.100379,
1,0.121034,
1,0.261608,
1,0.259042,
1,0.287893,
1,0.28134,
1,0.281397,
1,0.291217,
1,0.2742,
1,0.299959,
1,0.252896,
1,0.262037,
1,0.310404,
1,0.283178,
1,0.259778,
1,0.314079,
1,0.336831,
1,0.106363,
1,0.150188,
1,0.253138,
1,0.294449,
1,0.265741,
1,0.264317,
1,0.254448,
1,0.280606,
1,0.275491,
1,0.275221,
1,0.254193,
1,0.290772,
1,0.253032,
1,0.277301,
1,0.253653,
1,0.279355,
1,0.267834,
1,0.253751,
1,0.254082,
1,0.333146,
1,0.273738,
1,0.286288,
1,0.302002,
1,0.272569,
1,0.299639,
1,0.273645,
1,0.283631,
1,0.301529,
1,0.289908,
1,0.255118,
1,0.263409,
1,0.318451,
1,0.289547,
1,0.26505,
1,0.265888,
1,0.314573,
1,0.254351,
1,0.262008,
1,0.257166,
1,0.278664,
1,0.261439,
1,0.263643,
1,0.254042,
1,0.276798,
1,0.281046,
1,0.269365,
1,0.255415,
1,0.274565,
1,0.255714,
1,0.295068,
1,0.259724,
1,0.289188,
1,0.278265,
1,0.255068,
1,0.292263,
1,0.283276,
1,0.259858,
1,0.262988,
1,0.269442,
1,0.28459,
1,0.261602,
1,0.266928,
1,0.2557,
1,0.25708,
1,0.287774,
1,0.278357,
1,0.254493,
1,0.288504,
1,0.288908,
1,0.2839,
1,0.263239,
1,0.255811,
1,0.278474,
1,0.280894,
1,0.281492,
1,0.284717,
1,0.282939,
1,0.287059,
1,0.262183,
1,0.294875,
1,0.259664,
1,0.283641,
1,0.255182,
1,0.295155,
1,0.285368,
1,0.252229,
1,0.280959,
1,0.28321,
1,0.271177,
1,0.286019,
1,0.278428,
1,0.32597,
1,0.260204,
1,0.281585,
1,0.289718,
1,0.275404,
1,0.261009,
1,0.253875,
1,0.326806,
1,0.275538,
1,0.261926,
1,0.261985,
1,0.253539,
1,0.284692,
1,0.123721,
1,0.145169,
1,0.287834,
1,0.296514,
1,0.279075,
1,0.280636,
1,0.263575,
1,0.294635,
1,0.263849,
1,0.3445,
1,0.267071,
1,0.304096,
1,0.279892,
1,0.258685,
1,0.251732,
1,0.2999,
1,0.115509,
1,0.269354,
1,0.252758,
1,0.280352,
1,0.270789,
1,0.264771,
1,0.266209,
1,0.283718,
1,0.268084,
1,0.273417,
1,0.269223,
1,0.287053,
1,0.258639,
1,0.273554,
1,0.282497,
1,0.255502,
1,0.291082,
1,0.261789,
1,0.252942,
1,0.264473,
1,0.262439,
1,0.287763,
1,0.256647,
1,0.285498,
1,0.297716,
1,0.253442,
1,0.292929,
1,0.282836,
1,0.277584,
1,0.277809,
1,0.261867,
1,0.264443,
1,0.262756,
1,0.254679,
1,0.276956,
1,0.306652,
1,0.25536,
1,0.260784,
1,0.254107,
1,0.295478,
1,0.25451,
1,0.282927,
1,0.252945,
1,0.283027,
1,0.288691,
1,0.263171,
1,0.263612,
1,0.281433,
1,0.252284,
1,0.280891,
1,0.261216,
1,0.283608,
1,0.281471,
1,0.285913,
1,0.279363,
1,0.29765,
1,0.288136,
1,0.262475,
1,0.254913,
1,0.282423,
1,0.281024,
1,0.265112,
1,0.253449,
1,0.280283,
1,0.279178,
1,0.260749,
1,0.27955,
1,0.280754,
1,0.258338,
1,0.286038,
1,0.256198,
1,0.294486,
1,0.276613,
1,0.256539,
1,0.281642,
1,0.351234,
1,0.314854,
1,0.260949,
1,0.260663,
1,0.257525,
1,0.28567,
1,0.275687,
1,0.255186,
1,0.285405,
1,0.255818,
1,0.296617,
1,0.276192,
1,0.294974,
1,0.25513,
1,0.279676,
1,0.294816,
1,0.300263,
1,0.263952,
1,0.293278,
1,0.281116,
1,0.275164,
1,0.257963,
1,0.277484,
1,0.254705,
1,0.271979,
1,0.207136,
1,0.287155,
1,0.284471,
1,0.265159,
1,0.28336,
1,0.260075,
1,0.254487,
1,0.290158,
1,0.261261,
1,0.282376,
1,0.300971,
1,0.265638,
1,0.277121,
1,0.26194,
1,0.28396,
1,0.255173,
1,0.271758,
1,0.264535,
1,0.254013,
1,0.255354,
1,0.287341,
1,0.257831,
1,0.254852,
1,0.277857,
1,0.279098,
1,0.269976,
1,0.264543,
1,0.303445,
1,0.264284,
1,0.270462,
1,0.261355,
1,0.283954,
1,0.288731,
1,0.29128,
1,0.253507,
1,0.27597,
1,0.28093,
1,0.273616,
1,0.253933,
1,0.319584,
1,0.253976,
1,0.285771,
1,0.257383,
1,0.307919,
1,0.289511,
1,0.261157,
1,0.285075,
1,0.305717,
1,0.260116,
1,0.269917,
1,0.314342,
1,0.301794,
1,0.259235,
1,0.260433,
1,0.267959,
1,0.283828,
1,0.257826,
1,0.282303,
1,0.274114,
1,0.29199,
1,0.273307,
1,0.275601,
1,0.277312,
1,0.303045,
1,0.291895,
1,0.262766,
1,0.268093,
1,0.318563,
1,0.254094,
1,0.256099,
1,0.298881,
1,0.293437,
1,0.308647,
1,0.096738,
1,0.254485,
1,0.305876,
1,0.284671,
1,0.287042,
1,0.252556,
1,0.290951,
1,0.293934,
1,0.259538,
1,0.253315,
1,0.293458,
1,0.27632,
1,0.261343,
1,0.259056,
1,0.311797,
1,0.259497,
1,0.27036,
1,0.257155,
1,0.276453,
1,0.287558,
1,0.253946,
1,0.254507,
1,0.275547,
1,0.2938,
1,0.297244,
1,0.26286,
1,0.275567,
1,0.285326,
1,0.264983,
1,0.265266,
1,0.284267,
1,0.286681,
1,0.291374,
1,0.262357,
1,0.281942,
1,0.279844,
1,0.257989,
1,0.276685,
1,0.280385,
1,0.260973,
1,0.28055,
1,0.27741,
1,0.286917,
0,0.128976,
0,0.119231,
0,0.137697,
0,0.165214,
0,0.136518,
0,0.142513,
0,0.139826,
0,0.160963,
0,0.12675,
0,0.198789,
0,0.15104,
0,0.144137,
0,0.145352,
0,0.13833,
0,0.138622,
0,0.146209,
0,0.137215,
0,0.142863,
0,0.134721,
0,0.145513,
0,0.14116,
0,0.134014,
0,0.1375,
0,0.158924,
0,0.14701,
0,0.137881,
0,0.146309,
0,0.158863,
0,0.132446,
0,0.139296,
0,0.137577,
0,0.175344,
0,0.134416,
0,0.148233,
0,0.112483,
0,0.151338,
0,0.18498,
0,0.111749,
0,0.127104,
0,0.135691,
0,0.145583,
0,0.13854,
0,0.136307,
0,0.1497,
0,0.155331,
0,0.135645,
0,0.143059,
0,0.144372,
0,0.140474,
0,0.136884,
0,0.137425,
0,0.173375,
0,0.131137,
0,0.129391,
0,0.136544,
0,0.130911,
0,0.142354,
0,0.143861,
0,0.166113,
0,0.136579,
0,0.146633,
0,0.129641,
0,0.146404,
0,0.130928,
0,0.134533,
0,0.135301,
0,0.133632,
0,0.128279,
0,0.124706,
0,0.144478,
0,0.140201,
0,0.156694,
0,0.124702,
0,0.110278,
0,0.144775,
0,0.129325,
0,0.125391,
0,0.128565,
0,0.127747,
0,0.13792,
0,0.137113,
0,0.128429,
0,0.13692,
0,0.234144,
0,0.173897,
0,0.110457,
0,0.136564,
0,0.144932,
0,0.132842,
0,0.127649,
0,0.135143,
0,0.142106,
0,0.129189,
0,0.135916,
0,0.149576,
0,0.146201,
0,0.152488,
0,0.137723,
0,0.137037,
0,0.143378,
0,0.13707,
0,0.127447,
0,0.124208,
0,0.146047,
0,0.147144,
0,0.151903,
0,0.139781,
0,0.171684,
0,0.147629,
0,0.148679,
0,0.136949,
0,0.13701,
0,0.135465,
0,0.142575,
0,0.165807,
0,0.144983,
0,0.136917,
0,0.141877,
0,0.135665,
0,0.14564,
0,0.134457,
0,0.141808,
0,0.149841,
0,0.149067,
0,0.123909,
0,0.133667,
0,0.139583,
0,0.151695,
0,0.133707,
0,0.151202,
0,0.141037,
0,0.146933,
0,0.134323,
0,0.124852,
0,0.140721,
0,0.137087,
0,0.179738,
0,0.147543,
0,0.143351,
0,0.152368,
0,0.134577,
0,0.130766,
0,0.132301,
0,0.149028,
0,0.156805,
0,0.137622,
0,0.144957,
0,0.150073,
0,0.117937,
0,0.146384,
0,0.129258,
0,0.163488,
0,0.142422,
0,0.147406,
0,0.112002,
0,0.156096,
0,0.13538,
0,0.124345,
0,0.161387,
0,0.146974,
0,0.135608,
0,0.126204,
0,0.151744,
0,0.130039,
0,0.141836,
0,0.144017,
0,0.152485,
0,0.142332,
0,0.136911,
0,0.153837,
0,0.131159,
0,0.135937,
0,0.143367,
0,0.126488,
0,0.128093,
0,0.131475,
0,0.152241,
0,0.135836,
0,0.1604,
0,0.166583,
0,0.156808,
0,0.147622,
0,0.16481,
0,0.174229,
0,0.134163,
0,0.137853,
0,0.126113,
0,0.171724,
0,0.148697,
0,0.135553,
0,0.135281,
0,0.135387,
0,0.126429,
0,0.126672,
0,0.142171,
0,0.162625,
0,0.15073,
0,0.130009,
0,0.142024,
0,0.148401,
0,0.139806,
0,0.150662,
0,0.13018,
0,0.156585,
0,0.131493,
0,0.138976,
0,0.141761,
0,0.179152,
0,0.143694,
0,0.133465,
0,0.131446,
0,0.154781,
0,0.126966,
0,0.125199,
0,0.129312,
0,0.150709,
0,0.140019,
0,0.136101,
0,0.135267,
0,0.142555,
0,0.134189,
0,0.136739,
0,0.137324,
0,0.142157,
0,0.147064,
0,0.145253,
0,0.138233,
0,0.145371,
0,0.144529,
0,0.129842,
0,0.133775,
0,0.150026,
0,0.156674,
0,0.127571,
0,0.14935,
0,0.135526,
0,0.142596,
0,0.128837,
0,0.140048,
0,0.139779,
0,0.134519,
0,0.147357,
0,0.134962,
0,0.154964,
0,0.138662,
0,0.131895,
0,0.15494,
0,0.042032,
0,0.027151,
0,0.048021,
0,0.04899,
0,0.0338,
0,0.026779,
0,0.045364,
0,0.062632,
0,0.114613,
0,0.135319,
