Nfuture:,
24,

traj (bool),delta_time (ms),
0,0.149209,
0,0.152619,
0,0.136077,
0,0.101103,
0,0.036101,
0,0.055432,
0,0.144504,
0,0.150298,
0,0.166544,
0,0.131199,
0,0.127178,
0,0.146758,
0,0.157249,
0,0.142591,
0,0.155235,
0,0.160933,
0,0.165387,
0,0.154506,
0,0.146341,
0,0.145647,
0,0.158303,
0,0.04679,
0,0.116484,
0,0.147029,
0,0.181394,
0,0.147065,
0,0.152852,
0,0.149548,
0,0.161598,
0,0.147534,
0,0.150079,
0,0.14368,
0,0.16394,
0,0.151221,
0,0.15864,
0,0.133006,
0,0.146312,
0,0.130928,
0,0.133728,
0,0.13177,
0,0.140601,
0,0.152232,
0,0.151629,
0,0.150667,
0,0.163407,
0,0.13959,
0,0.15612,
0,0.150234,
0,0.144688,
0,0.142013,
0,0.143232,
0,0.042317,
0,0.179342,
0,0.028377,
0,0.04781,
0,0.048599,
0,0.051805,
0,0.026266,
0,0.02671,
0,0.028176,
0,0.07135,
0,0.155941,
0,0.141471,
1,0.377005,
1,0.429764,
1,0.417741,
1,0.188813,
1,0.11047,
1,0.399471,
1,0.40353,
1,0.38679,
1,0.427579,
1,0.445108,
1,0.393573,
1,0.420621,
1,0.412672,
1,0.42828,
1,0.409054,
1,0.383224,
1,0.387264,
1,0.428703,
1,0.427731,
1,0.415403,
1,0.386467,
1,0.431712,
1,0.415441,
1,0.394144,
1,0.43689,
1,0.455011,
1,0.423866,
1,0.416093,
1,0.400618,
1,0.422663,
1,0.428135,
1,0.464346,
1,0.402404,
1,0.406113,
1,0.397286,
1,0.16466,
1,0.189355,
1,0.439388,
1,0.417795,
1,0.403046,
1,0.396174,
1,0.407008,
1,0.436585,
1,0.289488,
1,0.301348,
1,0.292479,
1,0.328568,
1,0.293728,
1,0.397933,
1,0.394673,
1,0.548617,
1,0.445396,
1,0.400579,
1,0.443692,
1,0.423122,
1,0.399593,
1,0.327803,
1,0.217831,
1,0.190403,
1,0.096968,
1,0.412554,
1,0.449583,
1,0.419945,
1,0.411311,
1,0.183846,
1,0.224595,
1,0.50303,
1,0.481195,
1,0.295199,
1,0.274259,
1,0.410755,
1,0.416882,
1,0.411365,
1,0.43571,
1,0.39317,
1,0.395797,
1,0.383993,
1,0.391089,
1,0.386464,
1,0.385888,
1,0.401018,
1,0.427343,
1,0.40091,
1,0.419909,
1,0.385201,
1,0.428412,
1,0.384715,
1,0.405331,
1,0.404584,
1,0.419135,
1,0.400537,
1,0.408232,
1,0.427032,
1,0.390908,
1,0.433658,
1,0.413311,
1,0.383099,
1,0.410431,
1,0.405775,
1,0.406639,
1,0.404494,
1,0.429249,
1,0.503818,
1,0.405707,
1,0.410443,
1,0.418817,
1,0.430199,
1,0.517552,
1,0.415734,
1,0.412684,
1,0.402618,
1,0.417904,
1,0.420139,
1,0.428849,
1,0.490383,
1,0.426672,
1,0.428355,
1,0.452409,
1,0.414466,
1,0.403562,
1,0.39665,
1,0.44972,
1,0.392401,
1,0.386301,
1,0.457039,
1,0.45552,
1,0.394366,
1,0.391545,
1,0.419572,
1,0.437393,
1,0.416457,
1,0.386351,
1,0.424241,
1,0.45074,
1,0.416286,
1,0.396945,
1,0.423098,
1,0.419232,
1,0.4159,
1,0.384213,
1,0.402158,
1,0.428147,
1,0.390317,
1,0.382804,
1,0.383997,
1,0.435135,
1,0.424401,
1,0.414265,
1,0.384638,
1,0.436394,
1,0.412941,
1,0.383038,
1,0.474802,
1,0.415205,
1,0.410491,
1,0.384016,
1,0.382824,
