Nfuture:,
6,

traj (bool),delta_time (ms),
0,0.083691,
0,0.14221,
0,0.13749,
0,0.106425,
0,0.054868,
0,0.066809,
0,0.144264,
0,0.133327,
0,0.126876,
0,0.14396,
0,0.14042,
0,0.135564,
0,0.125228,
0,0.180059,
0,0.127378,
0,0.185945,
0,0.138101,
0,0.134758,
0,0.148497,
0,0.14278,
0,0.126258,
0,0.128943,
0,0.128843,
0,0.144008,
0,0.140655,
0,0.125227,
0,0.11078,
0,0.140059,
0,0.123602,
0,0.123011,
0,0.137094,
0,0.151866,
0,0.151258,
0,0.127996,
0,0.14126,
0,0.162985,
0,0.135296,
0,0.134833,
0,0.135515,
0,0.145591,
0,0.141406,
0,0.125951,
0,0.137937,
0,0.155285,
0,0.141945,
0,0.125389,
0,0.128066,
0,0.139769,
0,0.126216,
0,0.137613,
0,0.146776,
0,0.125911,
0,0.130267,
0,0.133252,
0,0.127044,
0,0.148306,
0,0.144461,
0,0.127318,
0,0.140816,
0,0.18813,
0,0.127173,
0,0.129155,
0,0.147678,
0,0.137947,
0,0.138996,
0,0.128063,
0,0.137761,
0,0.129945,
0,0.133408,
0,0.146995,
0,0.125761,
0,0.145682,
0,0.137108,
0,0.125556,
0,0.135211,
0,0.137539,
0,0.045301,
0,0.139525,
0,0.149214,
0,0.134604,
0,0.154252,
0,0.126389,
0,0.137719,
0,0.187738,
0,0.135026,
0,0.127317,
0,0.110934,
0,0.151023,
0,0.143099,
0,0.129778,
0,0.128522,
0,0.153363,
0,0.13598,
0,0.141075,
0,0.129305,
0,0.182394,
0,0.133958,
0,0.129434,
0,0.111446,
0,0.154149,
0,0.151689,
0,0.150613,
0,0.139269,
0,0.087015,
0,0.142215,
0,0.153848,
0,0.147426,
0,0.181465,
0,0.148042,
0,0.193379,
0,0.163839,
0,0.151301,
0,0.132187,
0,0.136761,
0,0.169249,
0,0.144396,
0,0.1491,
0,0.148018,
0,0.132451,
0,0.163109,
0,0.1522,
0,0.037011,
0,0.104961,
0,0.105593,
0,0.028064,
0,0.028477,
0,0.033601,
0,0.087406,
0,0.084727,
0,0.140125,
0,0.074569,
0,0.137533,
0,0.146483,
0,0.130147,
0,0.154895,
0,0.153053,
0,0.152713,
0,0.201709,
0,0.179039,
0,0.152893,
0,0.114505,
0,0.135145,
