Nfuture:,
23,

traj (bool),delta_time (ms),
0,0.139112,
0,0.144149,
0,0.134549,
0,0.154043,
0,0.030183,
0,0.052965,
0,0.149434,
0,0.148932,
0,0.157496,
0,0.143306,
0,0.131867,
0,0.135843,
0,0.126925,
0,0.127517,
0,0.140959,
0,0.155456,
0,0.153811,
0,0.142268,
0,0.130555,
0,0.140688,
0,0.136929,
0,0.116577,
0,0.133205,
0,0.147104,
0,0.135067,
0,0.115431,
0,0.135708,
0,0.133293,
0,0.127471,
0,0.144224,
0,0.1533,
0,0.138316,
0,0.130028,
0,0.139449,
0,0.17369,
0,0.141625,
0,0.135924,
0,0.15859,
0,0.134288,
0,0.140301,
0,0.137041,
0,0.138872,
0,0.151849,
0,0.137478,
0,0.134756,
0,0.128584,
0,0.135576,
0,0.151899,
0,0.140161,
0,0.133108,
0,0.163434,
0,0.135767,
0,0.146333,
0,0.150118,
0,0.163621,
0,0.166809,
0,0.180337,
0,0.152645,
0,0.155883,
0,0.195371,
0,0.162249,
0,0.150801,
0,0.18019,
0,0.15264,
0,0.157821,
0,0.152375,
0,0.157032,
0,0.156999,
0,0.157716,
0,0.132975,
0,0.156568,
0,0.152021,
0,0.148893,
0,0.144774,
0,0.122016,
0,0.142225,
0,0.152979,
0,0.143007,
0,0.144028,
0,0.183147,
0,0.152209,
0,0.134379,
0,0.148737,
0,0.172288,
0,0.150153,
0,0.14813,
0,0.155025,
0,0.131508,
0,0.142818,
0,0.140175,
0,0.154292,
0,0.137029,
0,0.140792,
0,0.141294,
0,0.131471,
0,0.138687,
0,0.151088,
0,0.196202,
0,0.137858,
0,0.144575,
0,0.136207,
0,0.135741,
0,0.12919,
0,0.134628,
0,0.136426,
0,0.128752,
0,0.046593,
0,0.030207,
0,0.05763,
0,0.046885,
0,0.035237,
0,0.026318,
0,0.028325,
0,0.083793,
0,0.145722,
0,0.113701,
1,0.415323,
1,0.414652,
1,0.401042,
1,0.207792,
1,0.090454,
1,0.206494,
1,0.423814,
1,0.388531,
1,0.413661,
1,0.41428,
1,0.420669,
1,0.402005,
1,0.411396,
1,0.398007,
1,0.419907,
1,0.401454,
1,0.432783,
1,0.414836,
1,0.379579,
1,0.40636,
1,0.380935,
1,0.411488,
1,0.407332,
1,0.38198,
1,0.406401,
1,0.412783,
1,0.380782,
1,0.413285,
1,0.427381,
1,0.414578,
1,0.431776,
1,0.401709,
1,0.398249,
1,0.396376,
1,0.4196,
1,0.395226,
1,0.381575,
1,0.400632,
1,0.396164,
1,0.402348,
1,0.401168,
1,0.395224,
1,0.377815,
1,0.396432,
1,0.395932,
1,0.403198,
1,0.41653,
1,0.402209,
1,0.402586,
1,0.408114,
1,0.40433,
1,0.389542,
1,0.411454,
1,0.422523,
1,0.426744,
1,0.443679,
1,0.426123,
1,0.398722,
1,0.436157,
1,0.426759,
1,0.420584,
1,0.435979,
1,0.431052,
1,0.412187,
1,0.414746,
1,0.412499,
1,0.429877,
1,0.401018,
1,0.418956,
1,0.411718,
1,0.5111,
1,0.419695,
1,0.415504,
1,0.429295,
1,0.439519,
1,0.419751,
1,0.409869,
1,0.43857,
1,0.479689,
1,0.404998,
1,0.408373,
1,0.408325,
1,0.451647,
1,0.429419,
1,0.421567,
1,0.418962,
1,0.434984,
1,0.417175,
1,0.420482,
1,0.412892,
1,0.455429,
1,0.432655,
1,0.43136,
1,0.458623,
1,0.431914,
1,0.423462,
1,0.429944,
1,0.41007,
1,0.448485,
1,0.41093,
1,0.400966,
1,0.407029,
1,0.417776,
1,0.408256,
1,0.424388,
1,0.409571,
1,0.418417,
1,0.406298,
1,0.511386,
1,0.398317,
1,0.421127,
1,0.419072,
1,0.418315,
1,0.40968,
1,0.416618,
1,0.422447,
1,0.42279,
1,0.418717,
1,0.427851,
1,0.408213,
1,0.41424,
1,0.42114,
1,0.433854,
1,0.438433,
1,0.417108,
1,0.377547,
1,0.436835,
1,0.407046,
1,0.395416,
1,0.409972,
1,0.440239,
1,0.411965,
1,0.411558,
1,0.407164,
1,0.423096,
1,0.433312,
1,0.375178,
1,0.4082,
1,0.404667,
1,0.411661,
1,0.407672,
1,0.405677,
1,0.46287,
1,0.415593,
1,0.419169,
1,0.410007,
1,0.445595,
1,0.103705,
1,0.221216,
1,0.414513,
1,0.418573,
1,0.387583,
1,0.411357,
1,0.414261,
1,0.426603,
1,0.43365,
1,0.429826,
1,0.415685,
1,0.426885,
1,0.427501,
1,0.417667,
1,0.428573,
1,0.43188,
1,0.408201,
1,0.415678,
1,0.415952,
1,0.403341,
1,0.416837,
1,0.41428,
1,0.446471,
1,0.431705,
1,0.422275,
1,0.415431,
1,0.384708,
1,0.427518,
1,0.417728,
1,0.415098,
1,0.419641,
1,0.443595,
1,0.399427,
1,0.41038,
1,0.385925,
1,0.432422,
1,0.412226,
1,0.424178,
1,0.412587,
1,0.444616,
1,0.406531,
1,0.410936,
1,0.411162,
1,0.434164,
1,0.411487,
1,0.420535,
1,0.408413,
1,0.402574,
1,0.413738,
1,0.401785,
1,0.402954,
1,0.428394,
1,0.425421,
1,0.413224,
1,0.424904,
1,0.430388,
1,0.420537,
1,0.414574,
1,0.433322,
1,0.458993,
1,0.413655,
1,0.415876,
1,0.413763,
1,0.428933,
1,0.412922,
1,0.402808,
1,0.398866,
1,0.444759,
1,0.413798,
1,0.388975,
1,0.409946,
1,0.406574,
1,0.436412,
1,0.399613,
1,0.414927,
1,0.414081,
1,0.410283,
1,0.08346,
1,0.194654,
1,0.458952,
1,0.422709,
1,0.420831,
1,0.422289,
1,0.46153,
1,0.415983,
1,0.430155,
1,0.425388,
1,0.416626,
1,0.423101,
1,0.433781,
1,0.427214,
1,0.455837,
1,0.384792,
1,0.413228,
1,0.426067,
1,0.401837,
1,0.413394,
1,0.395543,
1,0.427459,
1,0.436164,
1,0.410521,
1,0.414716,
1,0.397928,
1,0.457153,
1,0.411735,
1,0.406925,
1,0.415248,
1,0.455168,
1,0.45186,
1,0.408161,
1,0.397355,
1,0.478906,
1,0.405509,
1,0.389144,
1,0.41115,
1,0.41669,
1,0.402792,
1,0.404046,
1,0.375996,
1,0.381008,
1,0.421334,
1,0.393242,
1,0.403385,
1,0.390353,
1,0.418365,
1,0.397488,
1,0.376925,
1,0.414687,
1,0.419386,
1,0.405055,
1,0.415471,
1,0.423464,
1,0.425996,
1,0.419529,
1,0.395238,
1,0.426886,
1,0.406415,
1,0.414802,
1,0.373689,
1,0.432939,
1,0.407772,
1,0.426733,
1,0.412322,
1,0.416281,
1,0.404266,
1,0.402474,
1,0.391888,
1,0.386323,
1,0.406638,
1,0.41629,
1,0.403299,
1,0.402279,
1,0.403449,
1,0.392361,
1,0.402814,
1,0.393963,
1,0.411303,
1,0.409866,
1,0.408936,
1,0.411947,
1,0.390871,
1,0.393913,
1,0.411589,
1,0.398427,
1,0.4089,
1,0.376542,
1,0.413688,
1,0.376388,
1,0.40353,
1,0.391982,
1,0.4095,
1,0.385383,
1,0.399901,
1,0.404908,
1,0.399701,
1,0.428667,
1,0.390104,
1,0.408141,
1,0.405979,
1,0.423273,
1,0.432605,
1,0.411598,
1,0.409583,
1,0.409354,
1,0.413429,
1,0.394818,
1,0.406795,
1,0.422818,
1,0.411613,
1,0.404568,
1,0.406362,
1,0.415721,
1,0.399885,
1,0.377015,
1,0.407732,
1,0.409053,
1,0.395112,
1,0.417212,
1,0.373335,
1,0.426155,
1,0.393167,
1,0.407859,
1,0.412254,
1,0.443447,
1,0.4228,
1,0.41693,
1,0.407286,
1,0.405174,
1,0.430581,
1,0.394275,
0,0.107022,
0,0.141386,
0,0.146198,
0,0.143708,
0,0.151934,
0,0.129659,
0,0.127723,
0,0.150351,
0,0.145232,
0,0.140107,
0,0.131231,
0,0.139741,
0,0.142958,
0,0.147179,
0,0.143985,
0,0.13892,
0,0.143511,
0,0.152228,
0,0.127819,
0,0.129409,
0,0.138898,
0,0.133666,
0,0.145616,
0,0.14006,
0,0.131977,
0,0.152495,
0,0.124303,
0,0.127801,
0,0.127713,
0,0.144473,
0,0.162721,
0,0.140384,
0,0.143243,
0,0.138848,
0,0.134188,
0,0.137795,
0,0.030653,
0,0.037289,
0,0.048349,
0,0.048064,
0,0.026146,
0,0.028337,
0,0.026348,
0,0.052621,
0,0.136537,
0,0.142093,
