Nfuture:,
17,

traj (bool),delta_time (ms),
0,0.13247,
0,0.130877,
0,0.138555,
0,0.144829,
0,0.033054,
0,0.139091,
0,0.132112,
0,0.19271,
0,0.131313,
0,0.126073,
0,0.163881,
0,0.162294,
0,0.042824,
0,0.085644,
0,0.13012,
0,0.146562,
0,0.140212,
0,0.139175,
0,0.141199,
0,0.147074,
0,0.13465,
0,0.137291,
0,0.132706,
0,0.160946,
0,0.133485,
0,0.132845,
0,0.153901,
0,0.152485,
0,0.129116,
0,0.13295,
0,0.134928,
0,0.142595,
0,0.123371,
0,0.139105,
0,0.128278,
0,0.152261,
0,0.152642,
0,0.157331,
0,0.161584,
0,0.142005,
0,0.137468,
0,0.127983,
0,0.171338,
0,0.146086,
0,0.130949,
0,0.12446,
0,0.137343,
0,0.146924,
0,0.163851,
0,0.158263,
0,0.162366,
0,0.162219,
0,0.149898,
0,0.127559,
0,0.12688,
0,0.165084,
0,0.172011,
0,0.139014,
0,0.144596,
0,0.133682,
0,0.13234,
0,0.151993,
0,0.140329,
0,0.13376,
0,0.150466,
0,0.128199,
0,0.133571,
0,0.155108,
0,0.128062,
0,0.148647,
0,0.138386,
0,0.148936,
0,0.194011,
0,0.161137,
0,0.150643,
0,0.145167,
0,0.169869,
0,0.1421,
0,0.139476,
0,0.133783,
0,0.139084,
0,0.13065,
0,0.142314,
0,0.138096,
0,0.132913,
0,0.138414,
0,0.13321,
0,0.156298,
0,0.124986,
0,0.139291,
0,0.138734,
0,0.154093,
0,0.138157,
0,0.138749,
0,0.139236,
0,0.173459,
0,0.144512,
0,0.129894,
0,0.138333,
0,0.143935,
0,0.137517,
0,0.129497,
0,0.145458,
0,0.134843,
0,0.142753,
0,0.159864,
0,0.196938,
0,0.155972,
0,0.139221,
0,0.137784,
0,0.130241,
0,0.137322,
0,0.130654,
0,0.14073,
0,0.114627,
0,0.154056,
0,0.14503,
0,0.139356,
0,0.135448,
0,0.130585,
0,0.135909,
0,0.146772,
0,0.135582,
0,0.139764,
0,0.137777,
0,0.125504,
0,0.13543,
0,0.140858,
0,0.131538,
0,0.135952,
0,0.135616,
0,0.165804,
0,0.133025,
0,0.080875,
0,0.029317,
0,0.048796,
0,0.047757,
0,0.048093,
0,0.027231,
0,0.027337,
0,0.031945,
0,0.099968,
0,0.13746,
1,0.344126,
1,0.345755,
1,0.349183,
1,0.370639,
1,0.125404,
1,0.096056,
1,0.334167,
1,0.354193,
1,0.360234,
1,0.326019,
1,0.327194,
1,0.354009,
1,0.345977,
1,0.355437,
1,0.326584,
1,0.326113,
1,0.324829,
1,0.336784,
1,0.322623,
1,0.353875,
1,0.352011,
1,0.343173,
1,0.3218,
1,0.32651,
