Nfuture:,
5,

traj (bool),delta_time (ms),
0,0.183351,
0,0.147903,
0,0.15899,
0,0.148735,
0,0.030674,
0,0.127667,
0,0.130417,
0,0.128254,
0,0.146413,
0,0.135691,
0,0.187916,
0,0.147944,
0,0.145861,
0,0.137745,
0,0.16876,
0,0.113225,
0,0.148309,
0,0.146894,
0,0.127463,
0,0.140933,
0,0.110996,
0,0.1255,
0,0.153524,
0,0.150204,
0,0.148136,
0,0.160791,
0,0.134639,
0,0.149038,
0,0.125727,
0,0.150729,
0,0.188592,
0,0.136055,
0,0.12679,
0,0.144579,
0,0.17128,
0,0.16505,
0,0.143204,
0,0.144113,
0,0.153192,
0,0.174738,
0,0.112994,
0,0.137507,
0,0.156408,
0,0.124666,
0,0.138637,
0,0.143986,
0,0.145067,
0,0.152431,
0,0.151434,
0,0.13122,
0,0.155968,
0,0.153873,
0,0.144125,
0,0.109488,
0,0.142147,
0,0.144709,
0,0.116456,
0,0.144334,
0,0.153659,
0,0.134489,
0,0.131859,
0,0.135361,
0,0.140193,
0,0.111477,
0,0.110934,
0,0.136249,
0,0.125187,
0,0.131044,
0,0.113677,
0,0.131287,
0,0.144448,
0,0.1259,
0,0.147111,
0,0.138258,
0,0.144698,
0,0.146383,
0,0.153085,
0,0.142802,
0,0.183864,
0,0.15799,
0,0.144691,
0,0.142988,
0,0.149221,
0,0.146312,
0,0.139389,
0,0.148381,
0,0.172189,
0,0.144351,
0,0.141354,
0,0.136834,
0,0.155752,
0,0.132814,
0,0.10982,
0,0.137729,
0,0.180697,
0,0.139985,
0,0.142693,
0,0.137635,
0,0.150842,
0,0.141397,
0,0.144505,
0,0.13516,
0,0.151353,
0,0.140936,
0,0.151879,
0,0.137913,
0,0.177509,
0,0.143983,
0,0.137371,
0,0.150272,
0,0.144782,
0,0.122088,
0,0.134811,
0,0.140365,
0,0.140651,
0,0.150284,
0,0.136314,
0,0.134688,
0,0.143925,
0,0.133978,
0,0.130455,
0,0.132347,
0,0.131458,
0,0.133605,
0,0.111598,
0,0.134369,
0,0.139565,
0,0.127496,
0,0.135601,
0,0.145429,
0,0.139917,
0,0.135354,
0,0.14436,
0,0.138819,
0,0.154701,
0,0.140419,
0,0.140718,
0,0.136996,
0,0.139058,
0,0.1278,
0,0.127426,
0,0.135223,
0,0.141635,
0,0.202896,
0,0.135234,
0,0.127182,
0,0.148024,
0,0.130088,
0,0.136203,
0,0.14535,
0,0.149536,
0,0.138971,
0,0.149454,
0,0.138506,
0,0.138803,
0,0.145116,
0,0.137681,
0,0.13559,
0,0.133578,
0,0.147273,
0,0.133337,
0,0.124577,
0,0.173758,
0,0.137598,
0,0.135846,
0,0.126942,
0,0.164515,
0,0.110886,
0,0.126723,
0,0.027706,
0,0.055495,
0,0.050633,
0,0.027617,
0,0.025909,
0,0.069508,
0,0.046301,
0,0.142529,
0,0.145277,
1,0.256501,
1,0.268462,
1,0.246311,
1,0.088523,
1,0.049645,
1,0.132899,
1,0.235087,
1,0.21355,
1,0.301697,
1,0.210296,
1,0.234421,
1,0.210425,
1,0.271817,
1,0.210051,
1,0.254837,
1,0.214629,
1,0.259832,
1,0.258487,
1,0.212165,
1,0.211558,
1,0.267159,
1,0.27817,
1,0.253645,
1,0.220633,
1,0.265398,
1,0.219695,
1,0.245556,
1,0.243255,
1,0.25921,
1,0.210952,
1,0.219858,
1,0.245575,
1,0.224317,
1,0.220516,
1,0.252268,
1,0.215801,
1,0.283793,
1,0.24611,
1,0.24809,
1,0.214375,
1,0.294313,
1,0.248453,
1,0.253197,
1,0.245244,
1,0.277738,
1,0.213852,
1,0.212136,
1,0.258442,
1,0.265875,
1,0.067266,
1,0.254578,
1,0.279133,
1,0.256479,
1,0.222939,
1,0.214584,
1,0.220888,
1,0.263683,
1,0.273501,
1,0.245585,
1,0.251226,
1,0.253461,
1,0.256524,
1,0.215394,
1,0.24905,
1,0.286248,
1,0.251868,
1,0.245758,
1,0.210327,
1,0.263934,
1,0.253444,
1,0.236939,
1,0.213455,
1,0.257363,
1,0.187914,
1,0.22492,
1,0.210148,
1,0.270942,
1,0.272804,
1,0.257632,
1,0.214646,
1,0.218048,
1,0.232182,
1,0.247722,
1,0.246132,
1,0.236351,
1,0.25326,
1,0.252256,
1,0.21627,
1,0.265541,
1,0.214772,
1,0.259288,
1,0.218955,
1,0.268206,
1,0.213646,
1,0.254763,
1,0.275232,
1,0.268195,
1,0.255456,
1,0.255175,
1,0.246868,
