Nfuture:,
15,

traj (bool),delta_time (ms),
0,0.17417,
0,0.177696,
0,0.16224,
0,0.082776,
0,0.036194,
0,0.046185,
0,0.163153,
0,0.124236,
0,0.141547,
0,0.164847,
0,0.160417,
0,0.130176,
0,0.145991,
0,0.128474,
0,0.160836,
0,0.16424,
0,0.161463,
0,0.141196,
0,0.22052,
0,0.157193,
0,0.139858,
0,0.1606,
0,0.151269,
0,0.145528,
0,0.161763,
0,0.172608,
0,0.149065,
0,0.034354,
0,0.117896,
0,0.170467,
0,0.14706,
0,0.149775,
0,0.159783,
0,0.149698,
0,0.124796,
0,0.153935,
0,0.186426,
0,0.150897,
0,0.149044,
0,0.131961,
0,0.160719,
0,0.127119,
0,0.125812,
0,0.139598,
0,0.165424,
0,0.164517,
0,0.140704,
0,0.15798,
0,0.153196,
0,0.162525,
0,0.149072,
0,0.156985,
0,0.163062,
0,0.144786,
0,0.155739,
0,0.14351,
0,0.152758,
0,0.134319,
0,0.140682,
0,0.132361,
0,0.139288,
0,0.145176,
0,0.135372,
0,0.135389,
0,0.139755,
0,0.138235,
0,0.14445,
0,0.134286,
0,0.159402,
0,0.158955,
0,0.140949,
0,0.131291,
0,0.147031,
0,0.133017,
0,0.145733,
0,0.042139,
0,0.034023,
0,0.052868,
0,0.14442,
0,0.140311,
0,0.13777,
0,0.132787,
0,0.148721,
0,0.14373,
0,0.136383,
0,0.15443,
0,0.139799,
0,0.145936,
0,0.154923,
0,0.141934,
0,0.162786,
0,0.138446,
0,0.155445,
0,0.135333,
0,0.136031,
0,0.140387,
0,0.145079,
0,0.145544,
0,0.127875,
0,0.136795,
0,0.136716,
0,0.137137,
0,0.134984,
0,0.151003,
0,0.146114,
0,0.127704,
0,0.029607,
0,0.048383,
0,0.055106,
0,0.048998,
0,0.02673,
0,0.033502,
0,0.036518,
0,0.124482,
0,0.137367,
0,0.139288,
1,0.331733,
1,0.340387,
1,0.340752,
1,0.304608,
1,0.360099,
1,0.328345,
1,0.33363,
1,0.332365,
1,0.309366,
1,0.327812,
1,0.333295,
1,0.334292,
1,0.32356,
1,0.319174,
1,0.335406,
1,0.320431,
