Nfuture:,
11,

traj (bool),delta_time (ms),
0,0.12962,
0,0.152069,
0,0.151764,
0,0.143598,
0,0.12431,
0,0.034965,
0,0.047252,
0,0.151322,
0,0.128169,
0,0.158158,
0,0.182862,
0,0.170823,
0,0.15077,
0,0.138784,
0,0.113619,
0,0.148824,
0,0.128069,
0,0.138854,
0,0.148444,
0,0.147729,
0,0.135332,
0,0.14799,
0,0.143757,
0,0.147985,
0,0.134754,
0,0.185709,
0,0.140537,
0,0.13335,
0,0.156967,
0,0.192567,
0,0.110988,
0,0.142031,
0,0.149716,
0,0.133297,
0,0.135978,
0,0.135609,
0,0.137312,
0,0.154318,
0,0.153293,
0,0.138701,
0,0.137485,
0,0.142997,
0,0.161054,
0,0.142485,
0,0.130206,
0,0.13808,
0,0.137612,
0,0.149726,
0,0.173254,
0,0.13562,
0,0.135501,
0,0.143103,
0,0.13872,
0,0.150292,
0,0.156821,
0,0.143847,
0,0.143338,
0,0.151712,
0,0.16115,
0,0.146221,
0,0.146937,
0,0.155696,
0,0.154202,
0,0.147733,
0,0.112692,
0,0.159548,
0,0.030181,
0,0.030011,
0,0.047844,
0,0.051991,
0,0.026638,
0,0.04081,
0,0.049445,
0,0.145667,
0,0.155344,
0,0.145318,
1,0.309184,
1,0.312452,
1,0.304064,
1,0.382884,
1,0.097966,
1,0.080414,
1,0.283534,
1,0.286769,
1,0.288167,
1,0.282207,
1,0.268402,
1,0.295517,
1,0.294805,
1,0.288175,
1,0.268938,
1,0.28695,
1,0.281946,
1,0.297773,
1,0.268902,
1,0.268016,
1,0.29657,
1,0.280755,
1,0.295527,
1,0.261415,
1,0.262617,
1,0.275837,
1,0.278385,
1,0.274377,
1,0.271906,
1,0.315718,
1,0.261321,
1,0.262579,
1,0.271246,
1,0.317047,
1,0.289459,
1,0.265385,
1,0.263069,
1,0.294013,
1,0.294376,
1,0.266716,
1,0.263135,
1,0.280225,
1,0.289675,
1,0.263033,
1,0.265937,
1,0.297695,
1,0.289658,
1,0.267158,
1,0.266687,
1,0.320647,
1,0.277709,
1,0.277681,
1,0.272104,
1,0.293863,
1,0.278339,
1,0.290082,
1,0.261189,
1,0.301435,
1,0.329253,
1,0.319426,
1,0.30104,
1,0.320972,
1,0.25956,
1,0.269236,
1,0.305087,
1,0.301762,
1,0.293437,
1,0.260682,
1,0.300792,
1,0.432566,
1,0.271901,
1,0.262367,
1,0.29874,
1,0.391749,
1,0.266366,
1,0.302104,
1,0.287379,
1,0.35431,
1,0.277576,
1,0.268097,
1,0.262272,
1,0.32526,
1,0.262674,
1,0.267991,
1,0.270491,
1,0.287885,
1,0.291014,
1,0.290678,
1,0.270618,
1,0.272347,
1,0.26792,
1,0.374234,
1,0.311024,
1,0.312878,
1,0.271002,
1,0.270733,
1,0.262268,
1,0.284268,
1,0.298194,
1,0.262412,
1,0.262899,
1,0.289991,
1,0.28848,
1,0.294144,
1,0.270928,
1,0.299781,
1,0.261795,
1,0.262295,
1,0.26465,
1,0.301079,
1,0.272298,
1,0.332304,
1,0.261614,
1,0.305272,
1,0.294584,
1,0.276305,
1,0.278061,
1,0.284233,
1,0.29246,
1,0.300414,
1,0.262375,
1,0.302526,
1,0.305169,
1,0.262005,
1,0.263014,
1,0.296276,
1,0.286288,
1,0.280724,
1,0.2652,
1,0.274596,
1,0.274437,
1,0.292751,
1,0.280406,
1,0.279084,
1,0.264825,
1,0.271182,
1,0.288417,
1,0.109205,
1,0.284228,
1,0.295973,
1,0.288149,
1,0.29313,
1,0.291363,
1,0.269272,
1,0.291455,
1,0.309826,
1,0.311424,
1,0.263101,
1,0.28581,
1,0.302083,
1,0.262953,
1,0.299548,
1,0.265341,
1,0.303192,
1,0.263971,
1,0.297187,
1,0.292682,
1,0.296214,
1,0.288409,
1,0.276474,
1,0.268309,
1,0.304882,
1,0.290753,
1,0.292248,
1,0.274402,
1,0.277586,
1,0.362173,
1,0.262313,
1,0.276943,
1,0.298979,
1,0.281821,
1,0.356331,
1,0.262496,
1,0.350937,
1,0.237187,
1,0.296445,
1,0.368713,
1,0.301702,
1,0.300833,
1,0.296127,
1,0.263803,
1,0.387758,
1,0.285247,
1,0.260667,
1,0.267363,
1,0.312963,
1,0.367617,
1,0.280392,
1,0.263908,
1,0.294766,
1,0.267922,
1,0.365192,
1,0.288024,
1,0.287812,
1,0.297388,
1,0.272346,
1,0.374117,
1,0.281271,
1,0.277497,
1,0.311899,
1,0.288301,
1,0.335603,
1,0.284512,
1,0.268312,
1,0.283391,
1,0.295661,
1,0.281244,
1,0.263201,
1,0.269782,
1,0.298187,
1,0.262778,
1,0.264889,
1,0.261854,
1,0.269275,
1,0.269614,
1,0.285138,
1,0.292599,
1,0.282347,
1,0.285587,
1,0.273492,
