Nfuture:,
12,

traj (bool),delta_time (ms),
0,0.16247,
0,0.170901,
0,0.184233,
0,0.144121,
0,0.145645,
0,0.032112,
0,0.042899,
0,0.128305,
0,0.132706,
0,0.139823,
0,0.143234,
0,0.113145,
0,0.145482,
0,0.144797,
0,0.110375,
0,0.110935,
0,0.138949,
0,0.128761,
0,0.144052,
0,0.133733,
0,0.145351,
0,0.161382,
0,0.138899,
0,0.138057,
0,0.135667,
0,0.12742,
0,0.136436,
0,0.137582,
0,0.159239,
0,0.145945,
0,0.144215,
0,0.14,
0,0.134141,
0,0.127738,
0,0.127565,
0,0.124278,
0,0.135206,
0,0.174317,
0,0.136923,
0,0.141403,
0,0.163817,
0,0.156895,
0,0.148689,
0,0.124708,
0,0.163258,
0,0.156607,
0,0.151494,
0,0.15088,
0,0.162829,
0,0.152003,
0,0.128722,
0,0.150816,
0,0.166173,
0,0.142531,
0,0.144116,
0,0.146402,
0,0.149176,
0,0.152226,
0,0.130267,
0,0.140457,
0,0.137631,
0,0.151964,
0,0.149205,
0,0.146927,
0,0.152875,
0,0.143344,
0,0.14955,
0,0.145901,
0,0.148661,
0,0.13067,
0,0.142901,
0,0.132877,
0,0.145724,
0,0.146363,
0,0.161041,
0,0.161254,
0,0.182148,
0,0.151965,
0,0.153209,
0,0.144809,
0,0.153735,
0,0.149042,
0,0.147602,
0,0.146326,
0,0.155018,
0,0.156172,
0,0.146975,
0,0.150538,
0,0.183633,
0,0.145607,
0,0.164261,
0,0.145494,
0,0.146888,
0,0.110036,
0,0.138749,
0,0.140904,
0,0.154202,
0,0.140829,
0,0.157564,
0,0.151551,
0,0.027995,
0,0.05286,
0,0.066008,
0,0.047111,
0,0.030507,
0,0.026406,
0,0.060681,
0,0.04456,
0,0.168055,
0,0.13485,
1,0.309616,
1,0.303892,
1,0.372709,
1,0.153362,
1,0.066982,
1,0.140875,
1,0.304817,
1,0.304638,
1,0.293176,
1,0.300705,
1,0.316268,
1,0.306599,
1,0.297939,
1,0.287633,
1,0.296521,
1,0.293357,
1,0.270236,
1,0.305734,
1,0.320117,
1,0.272394,
1,0.274919,
1,0.271488,
1,0.317222,
1,0.306212,
1,0.272784,
1,0.270847,
1,0.320299,
1,0.275326,
1,0.328174,
1,0.270316,
1,0.324328,
1,0.30345,
1,0.272089,
1,0.272673,
1,0.307076,
1,0.304996,
1,0.272848,
1,0.271613,
1,0.303313,
1,0.270573,
1,0.270119,
1,0.272869,
1,0.311404,
1,0.272941,
1,0.282118,
1,0.273198,
1,0.277071,
1,0.341856,
1,0.28612,
1,0.309925,
1,0.297893,
1,0.312337,
1,0.279651,
1,0.271126,
1,0.326747,
1,0.281024,
1,0.297821,
1,0.277542,
1,0.313899,
1,0.270389,
1,0.281339,
1,0.274136,
1,0.319562,
1,0.269987,
1,0.273934,
1,0.278368,
1,0.314019,
1,0.319183,
1,0.275935,
1,0.274741,
1,0.289229,
1,0.327779,
1,0.299071,
1,0.284947,
1,0.311062,
1,0.273309,
1,0.269675,
1,0.276967,
1,0.387667,
1,0.297,
1,0.276778,
1,0.293129,
1,0.274959,
1,0.306684,
1,0.28537,
1,0.272097,
1,0.319271,
1,0.313033,
1,0.280829,
1,0.274331,
1,0.314164,
1,0.301572,
1,0.271387,
1,0.279939,
1,0.292459,
1,0.301147,
1,0.297688,
1,0.275168,
1,0.28291,
1,0.302318,
1,0.279872,
1,0.271814,
1,0.304416,
1,0.283149,
