Nfuture:,
23,

traj (bool),delta_time (ms),
0,0.133259,
0,0.17687,
0,0.150491,
0,0.092021,
0,0.036461,
0,0.147135,
0,0.120414,
0,0.11123,
0,0.145201,
0,0.128849,
0,0.179003,
0,0.12995,
0,0.176209,
0,0.139454,
0,0.129702,
0,0.109427,
0,0.258494,
0,0.138279,
0,0.154718,
0,0.143488,
0,0.143864,
0,0.141511,
0,0.141796,
0,0.140604,
0,0.148537,
0,0.129607,
0,0.146147,
0,0.156034,
0,0.144281,
0,0.140238,
0,0.134079,
0,0.141508,
0,0.177057,
0,0.110031,
0,0.142682,
0,0.143438,
0,0.134784,
0,0.13805,
0,0.136983,
0,0.141476,
0,0.150988,
0,0.147773,
0,0.129471,
0,0.138618,
0,0.140426,
0,0.14366,
0,0.150307,
0,0.028654,
0,0.033291,
0,0.047148,
0,0.04762,
0,0.026991,
0,0.028228,
0,0.057917,
0,0.037621,
0,0.138309,
0,0.14427,
1,0.397871,
1,0.384261,
1,0.37537,
1,0.422154,
1,0.100065,
1,0.11839,
1,0.386528,
1,0.424827,
1,0.397146,
1,0.405525,
1,0.376318,
1,0.457772,
1,0.402434,
1,0.377533,
1,0.374954,
1,0.493493,
1,0.399158,
1,0.374523,
1,0.37786,
1,0.422135,
1,0.413516,
1,0.417696,
1,0.405962,
1,0.410262,
1,0.380158,
1,0.410445,
1,0.409971,
1,0.392484,
1,0.401798,
1,0.407699,
1,0.409593,
1,0.445709,
1,0.411856,
1,0.408669,
1,0.412292,
1,0.439007,
1,0.375102,
1,0.414046,
1,0.404106,
1,0.410109,
1,0.375497,
1,0.388703,
1,0.394434,
1,0.421968,
1,0.413768,
1,0.373022,
1,0.408542,
1,0.414265,
1,0.410746,
1,0.383248,
1,0.382803,
1,0.407333,
1,0.440934,
1,0.383417,
1,0.382934,
1,0.405965,
1,0.448943,
1,0.391008,
1,0.374707,
1,0.411318,
1,0.377214,
1,0.375078,
1,0.376735,
1,0.39959,
1,0.392487,
1,0.383745,
1,0.375183,
1,0.427696,
1,0.394376,
1,0.379433,
1,0.406481,
1,0.401892,
1,0.380319,
1,0.399183,
1,0.399786,
1,0.416883,
1,0.386162,
1,0.383898,
1,0.377107,
1,0.380616,
1,0.381326,
1,0.411265,
1,0.395311,
1,0.39331,
1,0.390408,
1,0.380957,
1,0.381942,
1,0.398105,
1,0.375261,
1,0.375294,
1,0.380769,
1,0.391472,
1,0.382848,
1,0.37543,
1,0.378934,
1,0.400353,
1,0.37359,
1,0.376929,
1,0.412778,
1,0.394414,
1,0.385113,
1,0.392623,
1,0.406419,
1,0.378181,
1,0.397074,
1,0.373718,
1,0.378513,
1,0.430381,
1,0.382047,
1,0.376471,
1,0.40205,
1,0.413742,
1,0.398908,
1,0.375321,
1,0.378393,
1,0.378088,
1,0.412811,
1,0.397596,
1,0.378367,
1,0.398604,
1,0.436407,
1,0.397775,
1,0.401567,
1,0.405359,
1,0.393283,
1,0.3958,
1,0.376456,
1,0.421167,
1,0.37463,
1,0.374187,
1,0.3802,
1,0.39498,
1,0.453038,
1,0.436775,
1,0.401828,
1,0.406704,
1,0.384513,
1,0.400092,
1,0.389847,
1,0.381975,
1,0.41459,
1,0.376202,
1,0.468617,
1,0.421161,
1,0.392087,
1,0.412192,
1,0.410762,
1,0.441505,
1,0.387533,
1,0.411487,
1,0.401559,
1,0.435198,
1,0.40109,
1,0.398026,
1,0.377156,
1,0.402974,
1,0.432724,
1,0.383549,
1,0.423694,
1,0.45201,
1,0.408711,
1,0.409188,
1,0.408804,
1,0.437039,
1,0.404286,
1,0.408005,
1,0.404552,
1,0.412068,
1,0.380679,
1,0.379047,
1,0.410522,
1,0.429457,
1,0.401831,
1,0.376766,
1,0.405513,
1,0.397784,
1,0.421968,
1,0.432749,
1,0.411065,
1,0.395417,
1,0.437158,
1,0.408056,
1,0.413193,
1,0.427231,
1,0.4092,
1,0.39403,
1,0.410214,
1,0.416507,
1,0.434809,
1,0.386985,
1,0.375599,
1,0.412811,
1,0.409049,
1,0.405525,
1,0.389766,
1,0.394392,
1,0.41341,
1,0.38446,
1,0.379558,
1,0.42738,
1,0.421218,
1,0.408391,
1,0.382246,
1,0.409869,
1,0.404682,
1,0.375433,
1,0.378807,
1,0.408337,
1,0.375732,
1,0.404787,
1,0.376303,
1,0.411187,
1,0.377045,
1,0.374686,
1,0.412695,
1,0.399133,
1,0.413613,
1,0.426238,
1,0.377755,
1,0.422054,
1,0.402443,
1,0.376373,
1,0.380296,
1,0.424697,
1,0.378943,
1,0.375019,
1,0.376125,
1,0.430009,
1,0.376398,
1,0.374144,
1,0.37615,
1,0.398984,
1,0.374366,
1,0.375912,
1,0.392309,
1,0.399085,
1,0.409071,
1,0.372203,
1,0.376045,
1,0.393698,
1,0.409212,
1,0.431104,
1,0.377085,
1,0.394584,
1,0.374895,
1,0.375155,
1,0.396292,
1,0.412748,
1,0.106119,
1,0.10304,
1,0.334313,
1,0.429639,
1,0.378938,
1,0.373167,
1,0.377999,
1,0.378908,
1,0.408652,
1,0.403739,
1,0.37369,
1,0.403054,
1,0.405604,
1,0.378956,
1,0.375176,
1,0.400895,
1,0.407667,
1,0.374894,
1,0.376322,
1,0.413265,
1,0.387002,
1,0.402431,
1,0.404275,
1,0.414684,
1,0.403567,
1,0.413056,
1,0.392326,
1,0.408414,
1,0.409307,
1,0.396732,
1,0.41366,
1,0.397946,
1,0.401051,
1,0.402977,
1,0.406315,
1,0.449865,
1,0.3764,
1,0.400253,
1,0.373542,
1,0.414252,
1,0.380693,
1,0.401099,
1,0.405288,
1,0.429155,
1,0.405786,
1,0.374557,
1,0.391039,
1,0.421436,
1,0.409701,
1,0.381857,
1,0.409727,
1,0.405915,
1,0.402563,
1,0.380897,
1,0.414997,
1,0.392639,
1,0.378258,
1,0.376302,
1,0.37538,
1,0.411192,
1,0.41076,
1,0.375246,
1,0.377385,
1,0.409751,
1,0.400218,
1,0.391016,
1,0.377709,
1,0.387491,
1,0.428663,
1,0.407834,
1,0.403459,
1,0.40096,
1,0.401675,
1,0.413592,
1,0.376655,
1,0.437088,
1,0.381673,
1,0.411547,
1,0.374914,
1,0.449925,
1,0.375458,
1,0.40267,
1,0.378168,
1,0.435175,
1,0.404289,
1,0.375089,
1,0.379285,
1,0.406826,
1,0.383763,
1,0.40129,
1,0.411,
1,0.425388,
1,0.400575,
1,0.413408,
1,0.375624,
1,0.510631,
1,0.42345,
1,0.416154,
1,0.411579,
1,0.415469,
1,0.47077,
1,0.406038,
1,0.375817,
1,0.426574,
1,0.416672,
1,0.396217,
1,0.428634,
1,0.398354,
1,0.393564,
0,0.126125,
0,0.134279,
0,0.146105,
0,0.143139,
0,0.144864,
0,0.129674,
0,0.151749,
0,0.142312,
0,0.152716,
0,0.154188,
0,0.140768,
0,0.139119,
0,0.138009,
0,0.141806,
0,0.141918,
0,0.140963,
0,0.132696,
0,0.136638,
0,0.137339,
0,0.133687,
0,0.141064,
0,0.129773,
0,0.139878,
0,0.110574,
0,0.137851,
0,0.135097,
0,0.154284,
0,0.135593,
0,0.129877,
0,0.136255,
0,0.141076,
0,0.132335,
0,0.149015,
0,0.146732,
0,0.138684,
0,0.136924,
0,0.139787,
0,0.149492,
0,0.144357,
0,0.181217,
0,0.139094,
0,0.15207,
0,0.161551,
0,0.14711,
0,0.183989,
0,0.152504,
0,0.182322,
0,0.139041,
0,0.138894,
0,0.136616,
0,0.139771,
0,0.130904,
0,0.136974,
0,0.138642,
0,0.137793,
0,0.146237,
0,0.128735,
0,0.13979,
0,0.142812,
0,0.145358,
0,0.142214,
0,0.128854,
0,0.131315,
0,0.140119,
0,0.137059,
0,0.140431,
0,0.145794,
0,0.142976,
0,0.13547,
0,0.13794,
0,0.130014,
0,0.154372,
0,0.139,
0,0.138323,
0,0.158955,
0,0.144162,
0,0.13442,
0,0.131075,
0,0.145373,
0,0.128883,
0,0.13792,
0,0.139934,
0,0.173501,
0,0.136924,
0,0.128062,
0,0.139106,
0,0.139075,
0,0.140545,
0,0.150228,
0,0.14442,
0,0.139884,
0,0.133775,
0,0.146937,
0,0.139025,
0,0.129457,
0,0.138717,
0,0.128946,
0,0.128838,
0,0.13424,
0,0.137409,
0,0.150036,
0,0.133839,
0,0.149215,
0,0.138213,
0,0.136513,
0,0.141042,
0,0.146648,
0,0.142472,
0,0.16608,
0,0.141153,
0,0.134577,
0,0.159971,
0,0.134,
0,0.14144,
0,0.150981,
0,0.153199,
0,0.131029,
0,0.141239,
0,0.179346,
0,0.136256,
0,0.154245,
0,0.140153,
0,0.1705,
0,0.146877,
0,0.141158,
0,0.1299,
0,0.140536,
0,0.141568,
0,0.127579,
0,0.137438,
0,0.197324,
0,0.08195,
0,0.04708,
0,0.04745,
0,0.048253,
0,0.026926,
0,0.13401,
0,0.029934,
0,0.102584,
0,0.132843,
0,0.149193,
0,0.175999,
