Nfuture:,
6,

traj (bool),delta_time (ms),
0,0.14991,
0,0.147738,
0,0.147997,
0,0.042219,
0,0.029535,
0,0.11295,
0,0.154203,
0,0.143244,
0,0.152596,
0,0.147271,
0,0.141555,
0,0.152124,
0,0.149927,
0,0.147288,
0,0.141192,
0,0.136428,
0,0.142782,
0,0.148925,
0,0.210521,
0,0.121204,
0,0.110498,
0,0.138883,
0,0.143528,
0,0.140335,
0,0.135784,
0,0.140331,
0,0.140534,
0,0.15309,
0,0.142955,
0,0.140767,
0,0.09087,
0,0.144182,
0,0.148196,
0,0.127468,
0,0.131318,
0,0.137016,
0,0.154638,
0,0.138176,
0,0.125704,
0,0.140418,
0,0.128876,
0,0.132059,
0,0.146244,
0,0.127255,
0,0.140441,
0,0.131166,
0,0.140762,
0,0.141135,
0,0.126784,
0,0.131107,
0,0.138428,
0,0.14619,
0,0.165146,
0,0.156034,
0,0.143326,
0,0.125762,
0,0.140113,
0,0.144488,
0,0.135152,
0,0.142981,
0,0.14114,
0,0.150059,
0,0.126042,
0,0.133853,
0,0.150465,
0,0.132326,
0,0.142359,
0,0.138704,
0,0.127231,
0,0.18378,
0,0.12634,
0,0.117375,
0,0.111902,
0,0.154393,
0,0.150126,
0,0.138407,
0,0.17265,
0,0.157705,
0,0.155062,
0,0.126491,
0,0.110664,
0,0.138085,
0,0.141506,
0,0.134848,
0,0.137994,
0,0.131348,
0,0.126105,
0,0.15217,
0,0.140367,
0,0.143377,
0,0.137108,
0,0.135318,
0,0.147712,
0,0.152922,
0,0.13274,
0,0.125941,
0,0.138518,
0,0.143559,
0,0.135162,
0,0.153123,
0,0.160754,
0,0.153321,
0,0.151853,
0,0.143374,
0,0.132947,
0,0.143507,
0,0.153567,
0,0.131904,
0,0.15301,
0,0.1516,
0,0.132731,
0,0.14592,
0,0.142813,
0,0.165122,
0,0.142136,
0,0.131405,
0,0.110409,
0,0.130322,
0,0.162188,
0,0.154806,
0,0.129604,
0,0.134728,
0,0.132848,
0,0.143683,
0,0.140755,
0,0.13563,
0,0.159937,
0,0.151145,
0,0.1578,
0,0.207793,
0,0.194532,
0,0.138702,
0,0.143148,
0,0.15352,
0,0.142333,
0,0.138135,
0,0.139084,
0,0.16167,
0,0.15198,
0,0.153816,
0,0.145275,
0,0.191784,
0,0.161896,
0,0.1783,
0,0.139894,
0,0.139084,
0,0.141039,
0,0.152136,
0,0.141528,
0,0.190496,
0,0.143481,
0,0.135246,
0,0.130701,
0,0.138431,
0,0.132452,
0,0.137376,
0,0.137214,
0,0.141258,
0,0.14205,
0,0.129847,
0,0.142186,
0,0.137399,
0,0.146522,
0,0.133635,
0,0.138408,
