Nfuture:,
21,

traj (bool),delta_time (ms),
0,0.141784,
0,0.146532,
0,0.156431,
0,0.131644,
0,0.030424,
0,0.14723,
0,0.150542,
0,0.124414,
0,0.139922,
0,0.148889,
0,0.154305,
0,0.1156,
0,0.111434,
0,0.14536,
0,0.156743,
0,0.207933,
0,0.151616,
0,0.210234,
0,0.167931,
0,0.144417,
0,0.141642,
0,0.148229,
0,0.138426,
0,0.147765,
0,0.144062,
0,0.145692,
0,0.168542,
0,0.044886,
0,0.109656,
0,0.145629,
0,0.154562,
0,0.148612,
0,0.15834,
0,0.124689,
0,0.148705,
0,0.158949,
0,0.135816,
0,0.10946,
0,0.161911,
0,0.146789,
0,0.150426,
0,0.112587,
0,0.145743,
0,0.110071,
0,0.148255,
0,0.13605,
0,0.142801,
0,0.139621,
0,0.125786,
0,0.139946,
0,0.147299,
0,0.129937,
0,0.109596,
0,0.133277,
0,0.141329,
0,0.134872,
0,0.127218,
0,0.110295,
0,0.134156,
0,0.141917,
0,0.128716,
0,0.127917,
0,0.039897,
0,0.165341,
0,0.151074,
0,0.153378,
0,0.171104,
0,0.147876,
0,0.141619,
0,0.164457,
0,0.181125,
0,0.139769,
0,0.161155,
0,0.156925,
0,0.175996,
0,0.169702,
0,0.177656,
0,0.163764,
0,0.132048,
0,0.165188,
0,0.171207,
0,0.150394,
0,0.171037,
0,0.110575,
0,0.14871,
0,0.164034,
0,0.180815,
0,0.131021,
0,0.171304,
0,0.15683,
0,0.152813,
0,0.135454,
0,0.183976,
0,0.040007,
0,0.035429,
0,0.037231,
0,0.052733,
0,0.026895,
0,0.037727,
0,0.02649,
0,0.065915,
0,0.176532,
0,0.145325,
1,0.395005,
1,0.379021,
1,0.546525,
1,0.206841,
1,0.11023,
1,0.289548,
1,0.36124,
1,0.41565,
1,0.418606,
1,0.378076,
1,0.408687,
1,0.405727,
1,0.406438,
1,0.381792,
1,0.409101,
1,0.411686,
1,0.378124,
1,0.35667,
1,0.409257,
1,0.382188,
1,0.375942,
1,0.403089,
1,0.406077,
1,0.408869,
1,0.373603,
1,0.376212,
1,0.398455,
1,0.380311,
1,0.394247,
1,0.363059,
1,0.397821,
1,0.40601,
1,0.394347,
1,0.361084,
1,0.356875,
1,0.394437,
1,0.400829,
1,0.35763,
1,0.37848,
1,0.423751,
1,0.408499,
1,0.396376,
1,0.397504,
1,0.386099,
1,0.411402,
1,0.358656,
1,0.358301,
1,0.383816,
1,0.424316,
1,0.370213,
1,0.358198,
1,0.421201,
1,0.402656,
1,0.42016,
1,0.378821,
1,0.367999,
1,0.367354,
1,0.356296,
1,0.376917,
1,0.375489,
1,0.35855,
1,0.399031,
1,0.359971,
1,0.417746,
1,0.377451,
1,0.359167,
1,0.406708,
1,0.361504,
1,0.379717,
1,0.382713,
1,0.403725,
1,0.366383,
1,0.379474,
1,0.39265,
1,0.358519,
1,0.441352,
1,0.357082,
1,0.385187,
1,0.379295,
1,0.410574,
1,0.378731,
1,0.376718,
1,0.35586,
1,0.421554,
1,0.381709,
1,0.376249,
1,0.375991,
1,0.403489,
1,0.410115,
1,0.376139,
1,0.357459,
1,0.372772,
1,0.376951,
1,0.390751,
1,0.378487,
1,0.484905,
1,0.419945,
1,0.389536,
1,0.387275,
1,0.398429,
1,0.485219,
1,0.373743,
1,0.415244,
1,0.423456,
1,0.418297,
1,0.375392,
1,0.374112,
1,0.411767,
1,0.426155,
1,0.382264,
1,0.376451,
1,0.393724,
1,0.371272,
1,0.388532,
1,0.378454,
1,0.488748,
1,0.365548,
1,0.399159,
1,0.375662,
1,0.381601,
1,0.484536,
1,0.374059,
1,0.108459,
1,0.404866,
1,0.428979,
1,0.360429,
1,0.379485,
1,0.376792,
1,0.405479,
1,0.397506,
1,0.372689,
1,0.376067,
1,0.40726,
1,0.37085,
1,0.415986,
1,0.441871,
1,0.384118,
1,0.406574,
1,0.408135,
1,0.451948,
1,0.37743,
1,0.374406,
1,0.404818,
1,0.43377,
1,0.399541,
1,0.403639,
1,0.385053,
1,0.397629,
1,0.368848,
1,0.375651,
1,0.398573,
1,0.398013,
1,0.417085,
1,0.368451,
1,0.386847,
1,0.425789,
1,0.387269,
1,0.366314,
1,0.398198,
1,0.410463,
1,0.410285,
1,0.36242,
1,0.365155,
1,0.41207,
1,0.422309,
1,0.404008,
1,0.361137,
1,0.41061,
1,0.362346,
1,0.391465,
1,0.359187,
1,0.416616,
1,0.383841,
1,0.358026,
1,0.357158,
1,0.393146,
1,0.390178,
1,0.381599,
1,0.396988,
1,0.401243,
1,0.387636,
1,0.359179,
1,0.371351,
1,0.410017,
1,0.39553,
1,0.385633,
1,0.357464,
1,0.385906,
1,0.375422,
1,0.399226,
1,0.38415,
1,0.386021,
1,0.358285,
1,0.360016,
1,0.394712,
1,0.38821,
1,0.364278,
1,0.393151,
1,0.357058,
1,0.380241,
1,0.399992,
1,0.383897,
1,0.358374,
1,0.360935,
1,0.38229,
1,0.376442,
1,0.356758,
1,0.380754,
1,0.380592,
1,0.358806,
1,0.373893,
1,0.377801,
1,0.366497,
1,0.379681,
1,0.359735,
1,0.391338,
1,0.392426,
1,0.36045,
1,0.356855,
1,0.394161,
1,0.390738,
1,0.358101,
1,0.357869,
1,0.392833,
1,0.383195,
1,0.393978,
1,0.360016,
1,0.387748,
1,0.393949,
1,0.36328,
1,0.365532,
1,0.434606,
1,0.357085,
1,0.401555,
1,0.383795,
1,0.439093,
1,0.356917,
1,0.382176,
1,0.358775,
1,0.384479,
1,0.3985,
1,0.357187,
1,0.359978,
1,0.377449,
1,0.388911,
1,0.364356,
1,0.36358,
1,0.382477,
1,0.357095,
1,0.356816,
1,0.384855,
1,0.463985,
1,0.356417,
1,0.394826,
1,0.376067,
1,0.388633,
1,0.394079,
1,0.391866,
1,0.391283,
1,0.435327,
1,0.380153,
1,0.406778,
1,0.392663,
1,0.389471,
1,0.401414,
1,0.358491,
1,0.357484,
1,0.366476,
1,0.355697,
1,0.365468,
1,0.395235,
1,0.399796,
1,0.357125,
1,0.387292,
1,0.410118,
1,0.410735,
1,0.399138,
1,0.357243,
1,0.384756,
1,0.379187,
1,0.401475,
1,0.393266,
1,0.356834,
1,0.381807,
1,0.394646,
1,0.362369,
1,0.390304,
1,0.387511,
1,0.373739,
1,0.358556,
1,0.388087,
1,0.4008,
1,0.393216,
1,0.416311,
1,0.359893,
1,0.395068,
1,0.403212,
1,0.424544,
1,0.35963,
1,0.405355,
1,0.3568,
1,0.392292,
1,0.358778,
1,0.395369,
1,0.376292,
1,0.391797,
1,0.382929,
1,0.367008,
1,0.358298,
1,0.358329,
1,0.371144,
1,0.394457,
1,0.366572,
1,0.360025,
1,0.387273,
1,0.409686,
1,0.389477,
1,0.359063,
1,0.38976,
1,0.388746,
1,0.387712,
1,0.376513,
1,0.356639,
1,0.372962,
1,0.379485,
1,0.36815,
1,0.394842,
1,0.390104,
1,0.359537,
1,0.3587,
1,0.359164,
1,0.400501,
1,0.364738,
1,0.386318,
1,0.357351,
1,0.40307,
1,0.372221,
1,0.35991,
1,0.359484,
1,0.399975,
1,0.380751,
1,0.384904,
1,0.358286,
1,0.391052,
1,0.38326,
1,0.358726,
1,0.358363,
1,0.387644,
1,0.357306,
1,0.358969,
1,0.364309,
1,0.372519,
1,0.362282,
1,0.363216,
1,0.358474,
1,0.393633,
1,0.384292,
0,0.106637,
0,0.079255,
0,0.117493,
0,0.16206,
0,0.133298,
0,0.131118,
0,0.138381,
0,0.213229,
0,0.141051,
0,0.132059,
0,0.17428,
0,0.136084,
0,0.1358,
0,0.135837,
0,0.150878,
0,0.142909,
0,0.143598,
0,0.137979,
0,0.136231,
0,0.144286,
0,0.151925,
0,0.172408,
0,0.135188,
0,0.156764,
0,0.143278,
0,0.147276,
0,0.142238,
0,0.125998,
0,0.143997,
0,0.150291,
0,0.15092,
0,0.134466,
0,0.139323,
0,0.138439,
0,0.142312,
0,0.136962,
0,0.138934,
0,0.136343,
0,0.131236,
0,0.143542,
0,0.026178,
0,0.028562,
0,0.048352,
0,0.053845,
0,0.052565,
0,0.026355,
0,0.027637,
0,0.043738,
0,0.111355,
0,0.138112,
