Nfuture:,
3,

traj (bool),delta_time (ms),
0,0.143994,
0,0.148857,
0,0.147165,
0,0.134039,
0,0.037686,
0,0.032773,
0,0.172327,
0,0.155165,
0,0.155112,
0,0.146939,
0,0.131701,
0,0.030221,
0,0.0894,
0,0.152017,
0,0.161355,
0,0.127229,
0,0.126613,
0,0.141275,
0,0.148954,
0,0.156599,
0,0.12807,
0,0.151201,
0,0.138589,
0,0.148597,
0,0.139667,
0,0.158997,
0,0.159861,
0,0.148161,
0,0.144263,
0,0.045355,
0,0.126816,
0,0.129246,
0,0.135865,
0,0.137884,
0,0.147092,
0,0.126362,
0,0.129748,
0,0.131976,
0,0.138507,
0,0.142452,
0,0.139078,
0,0.142395,
0,0.133877,
0,0.138848,
0,0.157948,
0,0.158805,
0,0.140822,
0,0.142332,
0,0.162689,
0,0.146343,
0,0.141472,
0,0.128394,
0,0.141893,
0,0.153763,
0,0.133593,
0,0.145016,
0,0.130256,
0,0.165532,
0,0.12857,
0,0.128471,
0,0.127331,
0,0.150781,
0,0.13474,
0,0.128278,
0,0.130584,
0,0.132797,
0,0.127684,
0,0.128229,
0,0.127676,
0,0.141414,
0,0.145269,
0,0.144047,
0,0.216223,
0,0.147376,
0,0.149479,
0,0.113842,
0,0.140217,
0,0.144918,
0,0.11107,
0,0.111431,
0,0.141425,
0,0.182768,
0,0.156007,
0,0.14068,
0,0.12119,
0,0.161575,
0,0.143831,
0,0.185257,
0,0.142237,
0,0.160095,
0,0.126744,
0,0.149309,
0,0.152804,
0,0.138434,
0,0.12665,
0,0.141155,
0,0.142725,
0,0.1312,
0,0.151422,
0,0.159575,
0,0.149718,
0,0.163959,
0,0.124519,
0,0.126839,
0,0.13679,
0,0.139693,
0,0.123555,
0,0.155126,
0,0.15342,
0,0.151211,
0,0.132297,
0,0.137112,
0,0.127806,
0,0.153519,
0,0.14163,
0,0.143563,
0,0.131617,
0,0.151089,
0,0.133142,
0,0.127195,
0,0.134959,
0,0.161129,
0,0.123579,
0,0.124306,
0,0.132988,
0,0.14822,
0,0.126491,
0,0.128378,
0,0.139329,
0,0.145631,
0,0.166541,
0,0.135025,
0,0.128321,
0,0.155413,
0,0.127667,
0,0.166439,
0,0.147933,
0,0.159563,
0,0.153977,
0,0.160673,
0,0.157677,
0,0.176694,
0,0.16167,
0,0.157538,
0,0.159633,
0,0.161879,
0,0.147533,
0,0.145326,
0,0.145341,
0,0.176709,
0,0.13863,
0,0.140386,
0,0.150694,
0,0.149167,
0,0.148814,
0,0.150038,
0,0.146725,
0,0.135758,
0,0.146379,
0,0.160331,
0,0.167562,
0,0.17458,
0,0.154442,
0,0.145118,
0,0.152992,
0,0.156727,
0,0.13888,
0,0.150857,
0,0.146503,
0,0.16983,
0,0.153794,
0,0.139428,
0,0.154726,
0,0.159721,
0,0.18074,
0,0.147335,
0,0.144229,
0,0.168252,
0,0.156459,
0,0.150335,
0,0.154192,
0,0.144537,
0,0.055992,
0,0.164424,
0,0.157086,
0,0.149766,
0,0.144261,
0,0.143306,
0,0.133463,
0,0.161476,
0,0.163805,
0,0.148345,
0,0.143985,
0,0.134067,
0,0.142566,
0,0.142617,
0,0.147005,
0,0.132906,
0,0.146175,
0,0.141905,
0,0.143791,
0,0.162462,
0,0.13729,
0,0.135242,
0,0.135365,
0,0.140789,
0,0.130433,
0,0.112132,
0,0.155684,
0,0.144118,
0,0.14282,
0,0.14414,
0,0.110417,
0,0.155951,
0,0.136399,
0,0.121868,
0,0.140826,
0,0.037166,
0,0.132659,
0,0.140584,
0,0.11615,
0,0.147361,
0,0.126221,
0,0.140751,
0,0.112076,
0,0.133926,
0,0.119427,
0,0.03347,
0,0.140176,
0,0.15085,
0,0.125617,
0,0.130672,
0,0.111246,
0,0.137272,
0,0.182271,
0,0.129087,
0,0.168167,
0,0.152095,
0,0.133319,
0,0.12631,
0,0.126911,
0,0.181882,
0,0.128977,
0,0.140149,
0,0.135671,
0,0.136836,
0,0.143064,
0,0.140629,
0,0.145704,
0,0.133638,
0,0.147297,
0,0.13688,
0,0.141517,
0,0.13713,
0,0.144421,
0,0.130471,
0,0.135106,
0,0.15778,
0,0.145849,
0,0.111771,
0,0.140644,
0,0.134755,
0,0.213189,
0,0.127772,
0,0.112417,
0,0.131271,
0,0.137857,
0,0.132124,
0,0.135405,
0,0.13053,
0,0.155848,
0,0.126571,
0,0.129333,
0,0.146885,
0,0.127399,
0,0.129334,
0,0.134311,
0,0.151871,
0,0.144672,
0,0.159521,
0,0.125342,
0,0.140971,
0,0.135885,
0,0.135217,
0,0.127189,
0,0.137524,
0,0.135397,
0,0.129671,
0,0.139887,
0,0.15482,
0,0.14703,
0,0.142533,
0,0.146533,
0,0.146917,
0,0.141381,
0,0.130004,
0,0.15737,
0,0.145376,
0,0.138551,
0,0.145755,
0,0.158255,
0,0.17003,
0,0.141976,
0,0.142554,
0,0.148976,
0,0.144923,
0,0.15464,
0,0.151068,
0,0.137967,
0,0.169816,
0,0.15107,
0,0.137578,
0,0.143351,
0,0.137028,
0,0.135866,
0,0.136642,
0,0.140141,
0,0.153989,
0,0.133221,
0,0.135192,
0,0.137739,
0,0.144234,
0,0.165083,
0,0.135484,
0,0.126812,
0,0.139164,
0,0.159817,
0,0.114409,
0,0.110943,
0,0.157364,
0,0.155542,
0,0.134743,
0,0.111212,
0,0.160479,
0,0.133704,
0,0.140262,
0,0.11161,
0,0.132787,
0,0.131673,
0,0.148403,
0,0.120976,
0,0.152748,
0,0.138822,
0,0.135104,
0,0.111393,
0,0.134643,
0,0.152187,
0,0.141369,
0,0.116631,
0,0.148264,
0,0.142407,
0,0.1419,
0,0.099555,
0,0.027471,
0,0.026547,
0,0.034284,
0,0.101782,
0,0.194096,
0,0.142394,
0,0.127925,
0,0.140677,
0,0.167493,
0,0.20074,
0,0.140767,
0,0.141018,
0,0.162666,
0,0.116889,
0,0.145438,
0,0.140646,
0,0.232454,
0,0.149247,
0,0.142093,
0,0.141393,
0,0.19093,
0,0.144493,
0,0.138785,
0,0.140483,
0,0.193655,
0,0.137994,
0,0.1996,
0,0.125618,
0,0.196521,
0,0.173076,
0,0.130865,
0,0.139906,
0,0.147389,
0,0.172039,
0,0.146317,
0,0.138918,
0,0.180008,
