Nfuture:,
19,

traj (bool),delta_time (ms),
0,0.130346,
0,0.18225,
0,0.175477,
0,0.13411,
0,0.134722,
0,0.149211,
0,0.179024,
0,0.146471,
0,0.139406,
0,0.127342,
0,0.147924,
0,0.187153,
0,0.151228,
0,0.13932,
0,0.137788,
0,0.145476,
0,0.176429,
0,0.154929,
0,0.137837,
0,0.148775,
0,0.135928,
0,0.181807,
0,0.139029,
0,0.158024,
0,0.132963,
0,0.139667,
0,0.140847,
0,0.130475,
0,0.146312,
0,0.113489,
0,0.136976,
0,0.180244,
0,0.167399,
0,0.140585,
0,0.136601,
0,0.131286,
0,0.175863,
0,0.110583,
0,0.136074,
0,0.14127,
0,0.130566,
0,0.179198,
0,0.150666,
0,0.143459,
0,0.111102,
0,0.109796,
0,0.176221,
0,0.152924,
0,0.149776,
0,0.146039,
0,0.113437,
0,0.149776,
0,0.138141,
0,0.139215,
0,0.132709,
0,0.153925,
0,0.110565,
0,0.131824,
0,0.112378,
0,0.133169,
0,0.124775,
0,0.137079,
0,0.129504,
0,0.177384,
0,0.139713,
0,0.143694,
0,0.141232,
0,0.133097,
0,0.112015,
0,0.141971,
0,0.142723,
0,0.133561,
0,0.128354,
0,0.139607,
0,0.137584,
0,0.12974,
0,0.126065,
0,0.128292,
0,0.156914,
0,0.156216,
0,0.133196,
0,0.14623,
0,0.133905,
0,0.134363,
0,0.132831,
0,0.12839,
0,0.127229,
0,0.164346,
0,0.13238,
0,0.160276,
0,0.13582,
0,0.146223,
0,0.134386,
0,0.141992,
0,0.127235,
0,0.172878,
0,0.158283,
0,0.145369,
0,0.131324,
0,0.135784,
0,0.134836,
0,0.137463,
0,0.148496,
0,0.166851,
0,0.168084,
0,0.137646,
0,0.13413,
0,0.162939,
0,0.13647,
0,0.153823,
0,0.026237,
0,0.07604,
0,0.04868,
0,0.04894,
0,0.026284,
0,0.074199,
0,0.046176,
0,0.036704,
0,0.137651,
0,0.144341,
