Nfuture:,
6,

traj (bool),delta_time (ms),
1,0.257397,
1,0.241641,
1,0.248868,
1,0.257553,
1,0.285279,
1,0.248136,
1,0.249726,
1,0.260403,
1,0.248202,
1,0.254743,
1,0.257005,
1,0.284644,
1,0.258901,
1,0.243552,
1,0.237154,
1,0.243765,
1,0.243713,
1,0.25041,
1,0.258162,
1,0.244655,
1,0.264689,
1,0.24435,
1,0.251341,
1,0.246511,
1,0.272255,
1,0.24323,
1,0.254644,
1,0.258229,
1,0.262337,
1,0.177761,
1,0.247489,
1,0.247598,
1,0.274855,
1,0.249431,
1,0.236953,
1,0.254726,
1,0.267395,
1,0.253384,
1,0.229106,
1,0.261306,
1,0.262403,
1,0.23457,
1,0.260823,
1,0.268115,
1,0.263655,
1,0.271481,
1,0.260236,
1,0.24958,
1,0.257864,
1,0.253602,
1,0.267657,
1,0.246199,
1,0.088656,
1,0.254639,
1,0.275743,
1,0.247621,
1,0.220201,
1,0.251874,
1,0.257765,
1,0.255858,
1,0.260353,
1,0.257622,
1,0.2479,
1,0.226,
1,0.262742,
1,0.260901,
1,0.258809,
1,0.217843,
1,0.257701,
1,0.2362,
1,0.218869,
1,0.243665,
1,0.248766,
1,0.247246,
1,0.23568,
1,0.221324,
1,0.253438,
1,0.242139,
1,0.242656,
1,0.232274,
1,0.260896,
1,0.250626,
1,0.253251,
1,0.256607,
1,0.275733,
1,0.249212,
1,0.252983,
1,0.258252,
1,0.242288,
1,0.243633,
1,0.248195,
1,0.248436,
1,0.251718,
1,0.243465,
1,0.245142,
1,0.241334,
1,0.253294,
1,0.247225,
1,0.244081,
1,0.252193,
1,0.276525,
1,0.221347,
1,0.251864,
1,0.249302,
1,0.263085,
1,0.247738,
1,0.264416,
1,0.270897,
1,0.234221,
1,0.248186,
1,0.218439,
1,0.261011,
1,0.264335,
1,0.260371,
1,0.258993,
1,0.221022,
1,0.24778,
1,0.238787,
1,0.233085,
1,0.248492,
1,0.223697,
1,0.265525,
1,0.218784,
1,0.260512,
1,0.268191,
1,0.266033,
1,0.262482,
1,0.234456,
1,0.261819,
1,0.245509,
1,0.254859,
1,0.29005,
1,0.25507,
1,0.25445,
1,0.246592,
1,0.229705,
1,0.307899,
1,0.061262,
1,0.063961,
1,0.111215,
1,0.11599,
1,0.064861,
1,0.111201,
1,0.259271,
1,0.420904,
1,0.310547,
1,0.129682,
1,0.241951,
1,0.270621,
1,0.243292,
1,0.247484,
1,0.241164,
1,0.22805,
1,0.242109,
1,0.244184,
1,0.269362,
1,0.245641,
1,0.250726,
1,0.268319,
1,0.250727,
1,0.260858,
1,0.251641,
1,0.255468,
1,0.243189,
1,0.236933,
1,0.267278,
1,0.336348,
1,0.251981,
1,0.264771,
1,0.25061,
1,0.253996,
1,0.238271,
1,0.262267,
1,0.25935,
1,0.250859,
1,0.256109,
1,0.26739,
1,0.244921,
1,0.251791,
1,0.073664,
1,0.145689,
1,0.261582,
1,0.26223,
1,0.261928,
1,0.266776,
1,0.097006,
1,0.050101,
1,0.062657,
1,0.283567,
1,0.27368,
1,0.252306,
1,0.254182,
1,0.253299,
1,0.267351,
1,0.250459,
1,0.25753,
1,0.224442,
1,0.256403,
1,0.082854,
1,0.12958,
1,0.268212,
1,0.254952,
1,0.08502,
1,0.173722,
1,0.080019,
1,0.246641,
1,0.24143,
1,0.261179,
1,0.241268,
1,0.261118,
1,0.26375,
1,0.298561,
1,0.239883,
1,0.285975,
1,0.242286,
1,0.312709,
1,0.298209,
1,0.24203,
1,0.242099,
1,0.252288,
1,0.276501,
1,0.257455,
1,0.25186,
1,0.251479,
1,0.255572,
1,0.246718,
0,0.128979,
0,0.149192,
0,0.134915,
0,0.142887,
0,0.13805,
0,0.130957,
0,0.129724,
0,0.146035,
0,0.041474,
0,0.039995,
0,0.051861,
0,0.097306,
0,0.137338,
0,0.162039,
0,0.130437,
0,0.066385,
0,0.146503,
0,0.14088,
0,0.149246,
0,0.131295,
0,0.156633,
0,0.148725,
0,0.149709,
0,0.153312,
0,0.127119,
0,0.152746,
0,0.166079,
0,0.142705,
0,0.158069,
0,0.15212,
0,0.144287,
0,0.125158,
0,0.162292,
0,0.162914,
0,0.164727,
0,0.134375,
0,0.143872,
0,0.126442,
0,0.156847,
0,0.059903,
0,0.068756,
0,0.076289,
0,0.155561,
0,0.159221,
0,0.186398,
0,0.183649,
0,0.190875,
0,0.13181,
0,0.153945,
0,0.154417,
0,0.184524,
0,0.185615,
0,0.100453,
0,0.164008,
0,0.17038,
0,0.03788,
0,0.119647,
0,0.175697,
0,0.171127,
0,0.130398,
0,0.13453,
0,0.075958,
0,0.04937,
0,0.055307,
0,0.141672,
0,0.132522,
0,0.169979,
0,0.149032,
0,0.147433,
0,0.060342,
0,0.043285,
0,0.14453,
0,0.060351,
0,0.061161,
0,0.051922,
0,0.132268,
0,0.14596,
0,0.146247,
0,0.162639,
0,0.149195,
0,0.148405,
0,0.067563,
0,0.098207,
0,0.055436,
0,0.141389,
0,0.131014,
0,0.200439,
0,0.150671,
0,0.138822,
0,0.112914,
0,0.157272,
0,0.129125,
0,0.139891,
0,0.135836,
0,0.133692,
0,0.128562,
0,0.142313,
0,0.143101,
0,0.144042,
0,0.158921,
0,0.130942,
0,0.132579,
0,0.16007,
0,0.176532,
0,0.080229,
0,0.113796,
0,0.151294,
0,0.133173,
0,0.116178,
0,0.185755,
0,0.165713,
0,0.17089,
0,0.149395,
0,0.150718,
0,0.132037,
0,0.145694,
0,0.144164,
0,0.148472,
0,0.216535,
0,0.150787,
0,0.150822,
0,0.149311,
0,0.165787,
0,0.181342,
0,0.162073,
0,0.146755,
0,0.150681,
0,0.157451,
0,0.146622,
0,0.139383,
0,0.151238,
0,0.151076,
0,0.148744,
0,0.14217,
0,0.033178,
0,0.030374,
0,0.091995,
0,0.143903,
0,0.180946,
0,0.135622,
0,0.129051,
0,0.125658,
0,0.152962,
0,0.136968,
0,0.121137,
0,0.133767,
0,0.135823,
0,0.13215,
0,0.139888,
0,0.146763,
0,0.167704,
0,0.148034,
0,0.075937,
0,0.067379,
0,0.134287,
0,0.156773,
0,0.126815,
0,0.146633,
0,0.157522,
0,0.150414,
0,0.140696,
0,0.144136,
0,0.151771,
0,0.142174,
0,0.141296,
0,0.130298,
0,0.134805,
0,0.152984,
0,0.140971,
0,0.134326,
0,0.144045,
0,0.126966,
0,0.156909,
0,0.129378,
0,0.153079,
0,0.189195,
0,0.127779,
0,0.130834,
0,0.152418,
0,0.143263,
0,0.136844,
0,0.148618,
0,0.179459,
0,0.143171,
0,0.144249,
0,0.15157,
0,0.048236,
0,0.027286,
0,0.048276,
0,0.046933,
0,0.049171,
0,0.027416,
0,0.06017,
0,0.035785,
0,0.134579,
0,0.151541,
