Nfuture:,
12,

traj (bool),delta_time (ms),
0,0.153663,
0,0.134485,
0,0.137102,
0,0.087747,
0,0.028116,
0,0.126755,
0,0.135744,
0,0.134024,
0,0.124831,
0,0.156395,
0,0.1274,
0,0.12764,
0,0.129463,
0,0.129598,
0,0.145437,
0,0.136761,
0,0.168802,
0,0.147829,
0,0.141647,
0,0.143094,
0,0.153433,
0,0.15638,
0,0.133062,
0,0.124174,
0,0.132642,
0,0.150978,
0,0.130022,
0,0.124168,
0,0.128767,
0,0.136761,
0,0.144253,
0,0.138314,
0,0.132036,
0,0.133742,
0,0.141375,
0,0.146102,
0,0.154366,
0,0.155999,
0,0.123892,
0,0.124441,
0,0.13173,
0,0.166854,
0,0.127699,
0,0.14436,
0,0.127201,
0,0.160559,
0,0.145878,
0,0.142853,
0,0.127051,
0,0.137779,
0,0.15192,
0,0.136473,
0,0.12827,
0,0.145087,
0,0.15154,
0,0.129659,
0,0.142997,
0,0.153377,
0,0.144699,
0,0.141156,
0,0.131497,
0,0.133355,
0,0.132296,
0,0.168678,
0,0.14126,
0,0.168205,
0,0.15026,
0,0.145826,
0,0.141781,
0,0.164241,
0,0.140655,
0,0.151002,
0,0.153488,
0,0.15685,
0,0.142244,
0,0.142295,
0,0.140663,
0,0.035712,
0,0.10829,
0,0.132379,
0,0.149934,
0,0.142926,
0,0.15498,
0,0.143012,
0,0.141662,
0,0.178255,
0,0.23463,
0,0.07849,
0,0.033356,
0,0.051857,
0,0.052752,
0,0.049434,
0,0.027343,
0,0.083449,
0,0.085855,
0,0.146154,
0,0.14965,
1,0.342831,
1,0.296707,
1,0.298025,
1,0.299497,
1,0.31577,
1,0.066555,
1,0.2792,
1,0.299934,
1,0.329042,
1,0.342355,
1,0.273192,
1,0.270208,
1,0.31152,
1,0.303008,
1,0.277034,
1,0.27601,
1,0.313346,
1,0.295833,
1,0.271008,
1,0.275934,
1,0.336515,
1,0.274531,
1,0.369383,
1,0.270829,
1,0.302407,
1,0.308934,
1,0.324234,
1,0.305159,
1,0.31441,
1,0.299651,
1,0.304669,
1,0.271496,
1,0.291345,
1,0.129805,
1,0.274668,
1,0.272541,
1,0.301521,
1,0.310308,
1,0.274453,
1,0.280313,
1,0.352675,
1,0.30306,
1,0.316854,
1,0.270343,
1,0.309307,
1,0.343621,
1,0.275393,
1,0.305233,
1,0.29284,
1,0.290593,
1,0.287484,
1,0.283116,
1,0.295732,
1,0.297231,
1,0.277925,
1,0.277914,
1,0.375305,
1,0.270812,
1,0.27185,
1,0.298028,
1,0.318193,
1,0.29116,
1,0.317371,
1,0.335298,
1,0.337438,
1,0.279043,
1,0.269259,
1,0.302374,
1,0.302758,
1,0.298651,
1,0.29028,
1,0.290331,
1,0.338387,
1,0.307351,
1,0.278987,
1,0.299019,
1,0.300781,
1,0.340829,
1,0.270371,
1,0.275239,
1,0.390005,
1,0.311223,
1,0.304476,
1,0.272328,
1,0.402309,
1,0.305297,
1,0.272924,
1,0.29098,
1,0.289567,
1,0.296076,
1,0.269195,
1,0.272638,
1,0.307447,
1,0.305763,
1,0.270655,
1,0.2714,
1,0.326972,
1,0.294701,
1,0.288667,
1,0.276182,
1,0.299863,
1,0.279312,
1,0.28883,
1,0.269747,
1,0.287927,
1,0.30867,
1,0.269702,
1,0.383828,
1,0.290914,
1,0.304131,
1,0.298525,
1,0.289675,
1,0.38068,
1,0.271357,
1,0.274647,
1,0.279171,
1,0.291638,
1,0.383309,
1,0.281301,
1,0.278075,
1,0.321594,
1,0.279237,
1,0.402063,
1,0.271303,
1,0.31666,
1,0.306325,
1,0.286732,
1,0.373632,
1,0.277261,
1,0.28871,
1,0.272109,
1,0.27569,
1,0.377186,
1,0.27139,
1,0.270954,
1,0.315732,
1,0.281064,
1,0.387172,
1,0.280333,
1,0.282178,
1,0.293594,
1,0.09164,
1,0.390126,
1,0.270382,
1,0.315462,
1,0.305894,
1,0.272996,
1,0.370534,
1,0.306709,
1,0.281776,
1,0.290405,
1,0.277513,
1,0.302102,
1,0.276098,
1,0.303058,
1,0.272953,
1,0.333376,
1,0.382368,
1,0.2742,
1,0.274782,
1,0.325348,
1,0.308681,
1,0.328988,
1,0.120196,
1,0.31863,
1,0.3019,
1,0.271289,
1,0.30566,
1,0.300732,
1,0.297562,
1,0.301913,
1,0.272096,
1,0.305006,
1,0.281112,
1,0.274969,
1,0.293734,
1,0.355852,
1,0.286817,
1,0.296573,
1,0.291238,
1,0.324416,
1,0.282793,
