Nfuture:,
14,

traj (bool),delta_time (ms),
0,0.158186,
0,0.145214,
0,0.136808,
0,0.041996,
0,0.029643,
0,0.098443,
0,0.132422,
0,0.144696,
0,0.154484,
0,0.125991,
0,0.129345,
0,0.143367,
0,0.145918,
0,0.160488,
0,0.138692,
0,0.150594,
0,0.144299,
0,0.203257,
0,0.160219,
0,0.114955,
0,0.147753,
0,0.163312,
0,0.161925,
0,0.144366,
0,0.145084,
0,0.151929,
0,0.141376,
0,0.149023,
0,0.153299,
0,0.167699,
0,0.143633,
0,0.144599,
0,0.15465,
0,0.136167,
0,0.169311,
0,0.112334,
0,0.141224,
0,0.168799,
0,0.109496,
0,0.146697,
0,0.14101,
0,0.145857,
0,0.145416,
0,0.143952,
0,0.136117,
0,0.14526,
0,0.159633,
0,0.143054,
0,0.143964,
0,0.142582,
0,0.129722,
0,0.139955,
0,0.156355,
0,0.140131,
0,0.133113,
0,0.136851,
0,0.126724,
0,0.129471,
0,0.141587,
0,0.126665,
0,0.141155,
0,0.15739,
0,0.146755,
0,0.111074,
0,0.138658,
0,0.143191,
0,0.143596,
0,0.143696,
0,0.11135,
0,0.182956,
0,0.142915,
0,0.141698,
0,0.13662,
0,0.14054,
0,0.136766,
0,0.143306,
0,0.153042,
0,0.12984,
0,0.15279,
0,0.12826,
0,0.148519,
0,0.14384,
0,0.158284,
0,0.134196,
0,0.127604,
0,0.143739,
0,0.141632,
0,0.144217,
0,0.027911,
0,0.051854,
0,0.047822,
0,0.048946,
0,0.02667,
0,0.02754,
0,0.059789,
0,0.051159,
0,0.142276,
0,0.162036,
1,0.293955,
1,0.316955,
1,0.288494,
1,0.202607,
1,0.072172,
1,0.14725,
1,0.288807,
1,0.31181,
1,0.293096,
1,0.321032,
1,0.290276,
1,0.300507,
1,0.33775,
1,0.345017,
1,0.290886,
1,0.314037,
1,0.311154,
1,0.290088,
1,0.303974,
1,0.32748,
1,0.321857,
1,0.327187,
1,0.322791,
1,0.332295,
1,0.322212,
1,0.292429,
1,0.329166,
1,0.355753,
1,0.288199,
1,0.290497,
1,0.336554,
1,0.295184,
1,0.302971,
1,0.289596,
1,0.321695,
1,0.299747,
1,0.288291,
1,0.290741,
1,0.28702,
1,0.328356,
1,0.328247,
1,0.31795,
1,0.325557,
1,0.308513,
1,0.309375,
1,0.299424,
1,0.298755,
1,0.356395,
1,0.297951,
1,0.28672,
1,0.318924,
1,0.356574,
1,0.291256,
1,0.28738,
1,0.289895,
1,0.333248,
1,0.318471,
1,0.289207,
1,0.286995,
1,0.314959,
1,0.315545,
1,0.294142,
1,0.288804,
1,0.320938,
1,0.308545,
1,0.300746,
1,0.296114,
1,0.387645,
1,0.304149,
1,0.313152,
1,0.2915,
1,0.292409,
1,0.287958,
1,0.30938,
1,0.288687,
1,0.305775,
1,0.315838,
1,0.286111,
1,0.28937,
1,0.311151,
1,0.290194,
1,0.285799,
1,0.295295,
1,0.326202,
1,0.303991,
1,0.32,
1,0.300608,
1,0.323531,
1,0.285637,
1,0.28863,
1,0.334866,
1,0.349666,
1,0.290855,
1,0.287809,
1,0.288962,
1,0.322619,
1,0.321461,
1,0.287247,
1,0.28845,
1,0.306046,
1,0.316111,
1,0.287478,
1,0.289224,
1,0.330215,
1,0.315642,
1,0.289262,
1,0.331996,
1,0.418145,
1,0.288912,
1,0.307698,
1,0.33738,
1,0.317925,
1,0.325325,
1,0.296132,
1,0.312506,
1,0.318363,
1,0.329332,
1,0.329378,
1,0.290991,
1,0.318445,
1,0.348159,
1,0.289284,
1,0.290565,
1,0.329588,
1,0.322278,
1,0.334517,
1,0.290355,
1,0.321377,
1,0.28855,
1,0.312907,
1,0.289849,
1,0.334829,
1,0.309353,
1,0.325304,
1,0.28764,
1,0.351807,
1,0.329695,
1,0.30754,
1,0.289868,
1,0.342824,
1,0.319896,
1,0.35015,
1,0.292759,
1,0.331937,
1,0.325298,
1,0.325815,
1,0.337036,
1,0.309463,
1,0.28973,
1,0.298364,
1,0.321631,
1,0.318315,
1,0.294917,
1,0.287537,
1,0.317187,
1,0.331509,
1,0.318989,
1,0.304442,
1,0.322597,
1,0.313629,
1,0.32496,
1,0.287489,
1,0.289555,
1,0.295054,
1,0.31853,
1,0.292491,
1,0.288018,
1,0.322531,
1,0.300299,
1,0.292532,
1,0.375872,
1,0.309957,
1,0.293509,
1,0.288039,
1,0.290892,
1,0.299383,
1,0.324134,
1,0.301213,
1,0.293227,
1,0.323966,
1,0.328551,
1,0.289179,
1,0.295707,
1,0.361725,
1,0.288242,
1,0.310488,
1,0.293758,
1,0.340322,
1,0.306339,
1,0.295785,
1,0.290503,
1,0.320823,
1,0.335961,
1,0.326178,
1,0.320775,
1,0.310037,
1,0.309824,
1,0.295676,
1,0.290585,
1,0.347174,
1,0.309227,
1,0.291148,
1,0.348113,
1,0.337269,
1,0.322258,
1,0.28883,
1,0.347198,
1,0.342359,
1,0.292846,
1,0.289504,
1,0.286129,
1,0.32278,
1,0.319771,
1,0.28994,
1,0.289241,
1,0.355291,
1,0.311118,
1,0.305763,
1,0.293032,
1,0.314387,
1,0.323209,
1,0.289191,
1,0.289914,
1,0.315374,
1,0.287867,
1,0.290253,
1,0.325154,
1,0.307935,
1,0.302037,
1,0.292071,
1,0.323514,
1,0.31853,
1,0.409412,
1,0.287878,
1,0.290116,
1,0.324213,
1,0.323534,
1,0.28781,
1,0.291933,
1,0.308508,
1,0.29717,
1,0.293493,
1,0.290851,
1,0.297469,
1,0.288721,
1,0.314022,
1,0.288713,
1,0.29746,
1,0.31357,
1,0.318267,
1,0.288418,
1,0.325627,
1,0.328291,
1,0.348781,
1,0.295296,
1,0.371006,
1,0.392754,
1,0.297595,
1,0.29807,
1,0.327079,
1,0.304817,
1,0.318835,
1,0.340199,
1,0.325519,
1,0.328585,
1,0.316508,
1,0.358416,
1,0.40138,
1,0.3264,
1,0.33017,
1,0.317062,
1,0.323191,
1,0.318349,
1,0.302229,
1,0.317733,
1,0.331069,
1,0.322458,
1,0.314923,
1,0.288658,
1,0.322719,
1,0.321154,
1,0.28658,
1,0.323724,
1,0.297704,
1,0.306794,
1,0.28898,
1,0.289529,
1,0.29786,
1,0.317932,
1,0.288843,
1,0.305982,
1,0.316475,
1,0.343693,
1,0.313687,
1,0.288022,
1,0.336757,
1,0.380916,
1,0.287963,
1,0.288893,
1,0.35929,
1,0.318334,
1,0.286747,
1,0.321391,
1,0.386057,
1,0.288222,
1,0.288937,
1,0.286544,
1,0.341267,
1,0.289069,
1,0.287492,
1,0.289864,
1,0.320851,
1,0.331795,
1,0.318135,
1,0.315871,
1,0.312046,
1,0.391763,
1,0.323204,
1,0.288542,
1,0.358764,
1,0.288342,
1,0.289225,
1,0.289531,
1,0.399931,
1,0.310985,
1,0.305213,
1,0.288544,
1,0.354928,
1,0.379524,
1,0.288013,
1,0.31156,
1,0.314034,
1,0.317041,
1,0.320826,
1,0.335371,
1,0.314929,
1,0.320009,
1,0.323096,
1,0.305859,
1,0.360361,
1,0.287041,
1,0.300039,
1,0.293319,
1,0.3012,
1,0.292002,
1,0.288688,
1,0.319471,
1,0.319974,
1,0.322225,
1,0.289846,
1,0.291505,
1,0.308741,
1,0.331338,
1,0.300929,
1,0.332219,
1,0.341025,
1,0.324131,
0,0.105479,
0,0.167073,
0,0.15945,
0,0.142527,
0,0.173239,
0,0.141662,
0,0.144208,
0,0.128264,
0,0.152671,
0,0.139357,
0,0.152088,
0,0.137601,
0,0.144647,
0,0.14137,
0,0.134962,
0,0.14912,
0,0.178349,
0,0.149987,
0,0.150671,
0,0.128672,
0,0.162017,
0,0.146191,
0,0.177565,
0,0.13511,
0,0.14631,
0,0.153375,
0,0.156693,
0,0.129861,
0,0.135939,
0,0.131936,
0,0.16169,
0,0.15467,
0,0.157517,
0,0.178218,
0,0.130133,
0,0.165659,
0,0.153517,
0,0.162175,
0,0.137567,
0,0.131846,
0,0.148203,
0,0.145167,
0,0.15355,
0,0.133765,
0,0.145931,
0,0.143301,
0,0.14225,
0,0.150732,
0,0.148709,
0,0.14737,
0,0.195287,
0,0.131722,
0,0.134332,
0,0.128871,
0,0.186809,
0,0.1356,
0,0.113662,
0,0.111731,
0,0.135212,
0,0.134982,
0,0.152927,
0,0.149512,
0,0.138432,
0,0.112017,
0,0.139395,
0,0.111106,
0,0.140436,
0,0.181236,
0,0.141383,
0,0.112557,
0,0.148233,
0,0.146963,
0,0.130296,
0,0.142219,
0,0.144015,
0,0.143451,
0,0.109526,
0,0.028603,
0,0.054793,
0,0.048146,
0,0.047263,
0,0.026863,
0,0.029745,
0,0.04178,
0,0.051229,
0,0.13191,
