Nfuture:,
20,

traj (bool),delta_time (ms),
0,0.136535,
0,0.143948,
0,0.129357,
0,0.132622,
0,0.129943,
0,0.030204,
0,0.047348,
0,0.130468,
0,0.154517,
0,0.143758,
0,0.138332,
0,0.129776,
0,0.157399,
0,0.144696,
0,0.131719,
0,0.126309,
0,0.154898,
0,0.137102,
0,0.147689,
0,0.130267,
0,0.134085,
0,0.164557,
0,0.143672,
0,0.150041,
0,0.147405,
0,0.149581,
0,0.026495,
0,0.116456,
0,0.143589,
0,0.113355,
0,0.146346,
0,0.13249,
0,0.154997,
0,0.186429,
0,0.147808,
0,0.144216,
0,0.147141,
0,0.146663,
0,0.158779,
0,0.147001,
0,0.079222,
0,0.028134,
0,0.052188,
0,0.047558,
0,0.049722,
0,0.026237,
0,0.029023,
0,0.119209,
0,0.143327,
0,0.132667,
1,0.385622,
1,0.355563,
1,0.357062,
1,0.380847,
1,0.087631,
1,0.108853,
1,0.357651,
1,0.388201,
1,0.349254,
1,0.367596,
1,0.372959,
1,0.350269,
1,0.371423,
1,0.378887,
1,0.366533,
1,0.349963,
1,0.374107,
1,0.377736,
1,0.383524,
1,0.361312,
1,0.34865,
1,0.376113,
1,0.421434,
1,0.381133,
1,0.365234,
1,0.37979,
1,0.390384,
1,0.414216,
1,0.361013,
1,0.349457,
1,0.426542,
1,0.370025,
1,0.351245,
1,0.347813,
1,0.465689,
1,0.349402,
1,0.349096,
1,0.354932,
1,0.375087,
1,0.382304,
1,0.384158,
1,0.349344,
1,0.37394,
1,0.385863,
1,0.133523,
1,0.349064,
1,0.401517,
1,0.370553,
1,0.377509,
1,0.433172,
1,0.356518,
1,0.35765,
1,0.359934,
1,0.359564,
1,0.39653,
1,0.3795,
1,0.382359,
1,0.349553,
1,0.386287,
1,0.386141,
1,0.389145,
1,0.346153,
1,0.351724,
1,0.499603,
1,0.387585,
1,0.35242,
1,0.393266,
1,0.36735,
1,0.348959,
1,0.366113,
1,0.408075,
1,0.364167,
1,0.349933,
1,0.381333,
1,0.399652,
1,0.348913,
1,0.373571,
1,0.382225,
1,0.378231,
1,0.378162,
1,0.350902,
1,0.349224,
1,0.418147,
1,0.385687,
1,0.35675,
1,0.376834,
1,0.352671,
1,0.357701,
1,0.347145,
1,0.348619,
1,0.376059,
1,0.348996,
1,0.382205,
1,0.349386,
1,0.369326,
1,0.374632,
1,0.466192,
1,0.413496,
1,0.353524,
1,0.380827,
1,0.365171,
1,0.348841,
1,0.387445,
1,0.376826,
1,0.349084,
1,0.355341,
1,0.385496,
1,0.384271,
1,0.355421,
1,0.385239,
1,0.363062,
1,0.408522,
1,0.35865,
1,0.35572,
1,0.13671,
1,0.088619,
1,0.220401,
1,0.381364,
1,0.405752,
1,0.439215,
1,0.381866,
1,0.353718,
1,0.39618,
1,0.415577,
1,0.414938,
1,0.350759,
1,0.377258,
1,0.364559,
1,0.384586,
1,0.350351,
1,0.362233,
1,0.366079,
1,0.38422,
1,0.380269,
1,0.391542,
1,0.370038,
1,0.3724,
1,0.371863,
1,0.357598,
1,0.373839,
1,0.350462,
1,0.383366,
1,0.381843,
1,0.442593,
1,0.350984,
1,0.383917,
1,0.440564,
1,0.347732,
1,0.371211,
1,0.353076,
1,0.485908,
1,0.354475,
1,0.348275,
1,0.348386,
1,0.40325,
1,0.356637,
1,0.347661,
1,0.373443,
1,0.393209,
1,0.382411,
1,0.364607,
1,0.34828,
1,0.391203,
1,0.422178,
1,0.356957,
1,0.350254,
1,0.413813,
1,0.347607,
1,0.347488,
1,0.347797,
1,0.475076,
1,0.34889,
1,0.363635,
1,0.347269,
1,0.380153,
1,0.442215,
1,0.351559,
1,0.348657,
1,0.387545,
1,0.377397,
1,0.366148,
1,0.352216,
1,0.386114,
1,0.370897,
1,0.389229,
1,0.348572,
1,0.367914,
1,0.372397,
1,0.369767,
1,0.353888,
1,0.382797,
1,0.350417,
1,0.377794,
1,0.347954,
1,0.367591,
1,0.375318,
1,0.383234,
1,0.364946,
1,0.370022,
1,0.373561,
1,0.375667,
1,0.347942,
1,0.384238,
1,0.381059,
1,0.361611,
1,0.353225,
1,0.463855,
1,0.387718,
1,0.351794,
1,0.081314,
1,0.253377,
1,0.355246,
1,0.376605,
1,0.350029,
1,0.370459,
1,0.349036,
1,0.353362,
1,0.383789,
1,0.397032,
1,0.393239,
1,0.383348,
1,0.384778,
1,0.397484,
1,0.382698,
1,0.358846,
1,0.353118,
1,0.371063,
1,0.386001,
1,0.354247,
1,0.352946,
1,0.469089,
1,0.352053,
1,0.354138,
1,0.351493,
1,0.39434,
1,0.387123,
1,0.355387,
1,0.377154,
1,0.375193,
1,0.348079,
1,0.390917,
1,0.349811,
1,0.410878,
1,0.363387,
1,0.381988,
1,0.38848,
1,0.361129,
1,0.365738,
1,0.347734,
1,0.351859,
1,0.377281,
1,0.37938,
1,0.374343,
1,0.392136,
1,0.38666,
1,0.40911,
1,0.39086,
1,0.410144,
1,0.376487,
1,0.370629,
1,0.365651,
1,0.382442,
1,0.351233,
1,0.349662,
1,0.351246,
1,0.349222,
1,0.470976,
1,0.346349,
1,0.348002,
1,0.376329,
1,0.384412,
1,0.357931,
1,0.369105,
1,0.348014,
1,0.386059,
1,0.380079,
1,0.355278,
1,0.348243,
1,0.353879,
1,0.373542,
1,0.34561,
1,0.354156,
1,0.389065,
1,0.372159,
1,0.348059,
1,0.347874,
1,0.411624,
1,0.382546,
1,0.392839,
1,0.347613,
1,0.376122,
1,0.352308,
1,0.370045,
1,0.348217,
1,0.351943,
1,0.394244,
1,0.375366,
1,0.348769,
1,0.383968,
1,0.372746,
1,0.359979,
1,0.345661,
1,0.371081,
1,0.348096,
1,0.349072,
1,0.348096,
1,0.386259,
1,0.371175,
1,0.385383,
1,0.348059,
1,0.350437,
1,0.346346,
1,0.346831,
1,0.346138,
1,0.377331,
1,0.429608,
1,0.370951,
1,0.349607,
1,0.391042,
1,0.363127,
1,0.377672,
1,0.355976,
1,0.385062,
1,0.347088,
1,0.347572,
1,0.349203,
1,0.367562,
1,0.355945,
1,0.347806,
1,0.347425,
1,0.356966,
1,0.423152,
1,0.34961,
1,0.346573,
1,0.353812,
1,0.393153,
1,0.377359,
1,0.381556,
1,0.373856,
1,0.368938,
1,0.356111,
1,0.347718,
1,0.354329,
1,0.480226,
1,0.132125,
1,0.373998,
1,0.37272,
1,0.387084,
1,0.350252,
1,0.353929,
1,0.399179,
1,0.368669,
1,0.353465,
1,0.349641,
1,0.39386,
1,0.364667,
1,0.349088,
0,0.104936,
0,0.180255,
0,0.129855,
0,0.113047,
0,0.149858,
0,0.15196,
0,0.1379,
0,0.144722,
0,0.130088,
0,0.156818,
0,0.188014,
0,0.140843,
0,0.142461,
0,0.143288,
0,0.160481,
0,0.166647,
0,0.142389,
0,0.141915,
0,0.142199,
0,0.128462,
0,0.129336,
0,0.131582,
0,0.135435,
0,0.127709,
0,0.153033,
0,0.122658,
0,0.12575,
0,0.128108,
0,0.140995,
0,0.139962,
0,0.12809,
0,0.138817,
0,0.129888,
0,0.131054,
0,0.141884,
0,0.140624,
0,0.130159,
0,0.147569,
0,0.130403,
0,0.140349,
0,0.147983,
0,0.159335,
0,0.142094,
0,0.14465,
0,0.140281,
0,0.152219,
0,0.128596,
0,0.131298,
0,0.124955,
0,0.165092,
0,0.127458,
0,0.157114,
0,0.155269,
0,0.133062,
0,0.16252,
0,0.158576,
0,0.158962,
0,0.161827,
0,0.144597,
0,0.110558,
0,0.159863,
0,0.136247,
0,0.165329,
0,0.111123,
0,0.126838,
0,0.181624,
0,0.148717,
0,0.15423,
0,0.14646,
0,0.128612,
0,0.156169,
0,0.158022,
0,0.15942,
0,0.148272,
0,0.165996,
0,0.156146,
0,0.166226,
0,0.1634,
0,0.161863,
0,0.136705,
0,0.166314,
0,0.15951,
0,0.143096,
0,0.136269,
0,0.138836,
0,0.141354,
0,0.152247,
0,0.133627,
0,0.15117,
0,0.128642,
0,0.153193,
0,0.048646,
0,0.029193,
0,0.050562,
0,0.056504,
0,0.073523,
0,0.026435,
0,0.028268,
0,0.03074,
0,0.104755,
0,0.129138,
