Nfuture:,
17,

traj (bool),delta_time (ms),
0,0.152309,
0,0.125917,
0,0.150042,
0,0.088976,
0,0.034247,
0,0.040863,
0,0.144474,
0,0.1451,
0,0.143692,
0,0.139578,
0,0.129853,
0,0.132326,
0,0.137633,
0,0.132929,
0,0.190567,
0,0.128191,
0,0.138755,
0,0.15926,
0,0.154105,
0,0.126386,
0,0.141414,
0,0.029321,
0,0.077816,
0,0.136639,
0,0.142079,
0,0.144369,
0,0.131986,
0,0.155954,
0,0.141713,
0,0.128091,
0,0.183603,
0,0.155378,
0,0.146754,
0,0.042254,
0,0.168104,
0,0.154358,
0,0.146622,
0,0.144184,
0,0.16583,
0,0.155197,
0,0.155338,
0,0.14542,
0,0.159881,
0,0.156243,
0,0.150109,
0,0.144846,
0,0.150169,
0,0.154069,
0,0.140789,
0,0.14207,
0,0.162422,
0,0.138445,
0,0.142185,
0,0.141696,
0,0.147988,
0,0.146417,
0,0.146387,
0,0.142059,
0,0.167199,
0,0.147019,
0,0.144867,
0,0.14351,
0,0.157373,
0,0.147779,
0,0.151607,
0,0.136728,
0,0.136833,
0,0.134597,
0,0.151865,
0,0.153912,
0,0.16227,
0,0.138536,
0,0.118026,
0,0.144192,
0,0.156929,
0,0.128298,
0,0.136505,
0,0.146346,
0,0.173485,
0,0.13881,
0,0.136221,
0,0.126189,
0,0.140712,
0,0.149443,
0,0.131389,
0,0.136926,
0,0.155142,
0,0.13186,
0,0.14336,
0,0.142659,
0,0.184984,
0,0.141832,
0,0.131114,
0,0.142589,
0,0.132221,
0,0.126417,
0,0.122906,
0,0.11286,
0,0.151425,
0,0.159676,
0,0.128396,
0,0.110274,
0,0.16838,
0,0.149173,
0,0.158981,
0,0.137312,
0,0.174638,
0,0.169296,
0,0.149215,
0,0.149441,
0,0.118376,
0,0.136147,
0,0.136859,
0,0.142447,
0,0.166322,
0,0.134749,
0,0.137275,
0,0.157689,
0,0.136342,
0,0.149383,
0,0.13679,
0,0.137463,
0,0.176807,
0,0.149296,
0,0.127103,
0,0.125945,
0,0.128918,
0,0.135849,
0,0.134035,
0,0.138538,
0,0.131491,
0,0.131637,
0,0.139931,
0,0.155434,
0,0.136545,
0,0.133467,
0,0.134141,
0,0.133369,
0,0.137368,
0,0.138724,
0,0.132149,
0,0.138616,
0,0.151727,
0,0.13524,
0,0.156046,
0,0.138797,
0,0.141318,
0,0.135012,
0,0.142916,
0,0.140779,
0,0.143028,
0,0.125804,
0,0.141909,
0,0.139258,
0,0.148984,
0,0.162537,
0,0.134626,
0,0.146295,
0,0.130277,
0,0.146218,
0,0.137915,
0,0.148911,
0,0.146231,
