Nfuture:,
7,

traj (bool),delta_time (ms),
0,0.151472,
0,0.155867,
0,0.113058,
0,0.126116,
0,0.033861,
0,0.067672,
0,0.146263,
0,0.130845,
0,0.150979,
0,0.1373,
0,0.144524,
0,0.139084,
0,0.120988,
0,0.146463,
0,0.141026,
0,0.140073,
0,0.146981,
0,0.132977,
0,0.168681,
0,0.13949,
0,0.032538,
0,0.078498,
0,0.131795,
0,0.182479,
0,0.1543,
0,0.133049,
0,0.12713,
0,0.127818,
0,0.135483,
0,0.132696,
0,0.133648,
0,0.130316,
0,0.131272,
0,0.131968,
0,0.15349,
0,0.153276,
0,0.197087,
0,0.125432,
0,0.142739,
0,0.1533,
0,0.148511,
0,0.140289,
0,0.13885,
0,0.145453,
0,0.130667,
0,0.126164,
0,0.144821,
0,0.12692,
0,0.135137,
0,0.130955,
0,0.139343,
0,0.157752,
0,0.141491,
0,0.135099,
0,0.116476,
0,0.038574,
0,0.127551,
0,0.055155,
0,0.050423,
0,0.026581,
0,0.029225,
0,0.029282,
0,0.059714,
0,0.139182,
0,0.161892,
1,0.261705,
1,0.2643,
1,0.245522,
1,0.248702,
1,0.24922,
1,0.255277,
1,0.228918,
1,0.303447,
1,0.281444,
1,0.22805,
1,0.258035,
1,0.260645,
1,0.251012,
1,0.265121,
1,0.227655,
1,0.049354,
1,0.064588,
1,0.263545,
1,0.261354,
1,0.262979,
1,0.252422,
1,0.243968,
1,0.225943,
1,0.268606,
1,0.249081,
1,0.254116,
1,0.253025,
1,0.254316,
1,0.250301,
1,0.257451,
1,0.258613,
1,0.263079,
1,0.251664,
1,0.248373,
1,0.244843,
1,0.234164,
1,0.232389,
1,0.230908,
1,0.26678,
1,0.26438,
1,0.235533,
1,0.269635,
1,0.228056,
1,0.250296,
1,0.253812,
1,0.26083,
1,0.273023,
1,0.280787,
1,0.270013,
1,0.27355,
1,0.2769,
1,0.283113,
1,0.271287,
1,0.288751,
1,0.234874,
1,0.264754,
1,0.278095,
1,0.281433,
1,0.24528,
