Nfuture:,
21,

traj (bool),delta_time (ms),
0,0.14759,
0,0.145406,
0,0.173654,
0,0.067513,
0,0.048253,
0,0.142198,
0,0.150279,
0,0.194931,
0,0.172619,
0,0.142636,
0,0.138042,
0,0.140099,
0,0.183895,
0,0.136797,
0,0.136786,
0,0.139662,
0,0.143054,
0,0.179366,
0,0.127529,
0,0.032886,
0,0.0761,
0,0.129512,
0,0.162481,
0,0.131941,
0,0.150678,
0,0.135563,
0,0.132607,
0,0.149622,
0,0.137671,
0,0.159022,
0,0.13581,
0,0.136037,
0,0.188403,
0,0.138755,
0,0.15177,
0,0.163044,
0,0.158727,
0,0.142684,
0,0.155415,
0,0.154893,
0,0.141572,
0,0.131772,
0,0.1405,
0,0.142248,
0,0.137238,
0,0.155744,
0,0.146147,
0,0.139061,
0,0.156031,
0,0.145585,
0,0.127642,
0,0.140596,
0,0.133879,
0,0.132076,
0,0.136031,
0,0.139584,
0,0.154207,
0,0.157028,
0,0.146064,
0,0.141206,
0,0.130606,
0,0.144495,
0,0.149377,
0,0.112225,
0,0.137741,
0,0.133889,
0,0.139167,
0,0.112677,
0,0.147142,
0,0.142537,
0,0.139362,
0,0.110725,
0,0.032119,
0,0.0301,
0,0.047843,
0,0.050767,
0,0.05151,
0,0.057767,
0,0.02712,
0,0.147235,
0,0.153485,
0,0.129134,
1,0.398543,
1,0.406862,
1,0.411808,
1,0.397123,
1,0.095733,
1,0.109683,
1,0.427252,
1,0.360402,
1,0.360006,
1,0.357904,
1,0.386143,
1,0.380053,
1,0.381158,
1,0.375087,
1,0.40174,
1,0.412745,
1,0.369054,
1,0.35611,
1,0.391827,
1,0.373926,
1,0.385023,
1,0.361759,
1,0.414554,
1,0.355968,
1,0.355356,
1,0.386154,
1,0.376162,
1,0.388046,
1,0.357295,
1,0.358891,
1,0.406449,
1,0.384022,
1,0.384584,
1,0.356799,
1,0.404055,
1,0.386947,
1,0.396753,
1,0.38094,
1,0.386229,
1,0.393141,
1,0.393135,
1,0.360336,
1,0.379962,
1,0.367272,
1,0.358059,
1,0.358855,
1,0.394514,
1,0.359081,
1,0.361634,
1,0.357615,
1,0.381067,
1,0.355308,
1,0.381616,
1,0.409086,
1,0.401632,
1,0.404857,
1,0.383264,
1,0.382704,
1,0.39566,
1,0.376961,
1,0.371883,
1,0.390719,
1,0.429431,
1,0.358538,
1,0.381056,
1,0.368015,
1,0.413875,
1,0.358036,
1,0.382358,
1,0.36015,
1,0.417912,
1,0.363684,
1,0.36315,
1,0.382717,
1,0.38494,
1,0.394149,
1,0.370054,
1,0.360266,
1,0.390675,
1,0.406718,
1,0.367275,
1,0.385323,
1,0.382946,
1,0.382763,
1,0.398143,
1,0.366161,
1,0.390049,
1,0.378067,
1,0.354605,
1,0.394642,
1,0.396366,
1,0.38703,
1,0.357128,
1,0.359068,
1,0.393291,
1,0.385636,
1,0.358766,
1,0.364085,
1,0.393914,
1,0.390914,
1,0.473817,
1,0.3598,
1,0.393894,
1,0.396838,
1,0.418955,
1,0.40992,
1,0.408445,
1,0.39243,
1,0.417942,
