Nfuture:,
12,

traj (bool),delta_time (ms),
0,0.126147,
0,0.143338,
0,0.145406,
0,0.036931,
0,0.038443,
0,0.129831,
0,0.124336,
0,0.139245,
0,0.131079,
0,0.112746,
0,0.166909,
0,0.137149,
0,0.135233,
0,0.110622,
0,0.145452,
0,0.117396,
0,0.163255,
0,0.115555,
0,0.140919,
0,0.149413,
0,0.155276,
0,0.137337,
0,0.160595,
0,0.148427,
0,0.111065,
0,0.112453,
0,0.1474,
0,0.149911,
0,0.140289,
0,0.111386,
0,0.13118,
0,0.136244,
0,0.141282,
0,0.125681,
0,0.134441,
0,0.134298,
0,0.142445,
0,0.117267,
0,0.142662,
0,0.026963,
0,0.031985,
0,0.048176,
0,0.050238,
0,0.040729,
0,0.025513,
0,0.040482,
0,0.035636,
0,0.137534,
0,0.142494,
1,0.326684,
1,0.316912,
1,0.271375,
1,0.293209,
1,0.068096,
1,0.078683,
1,0.267792,
1,0.296339,
1,0.321545,
1,0.29969,
1,0.271284,
1,0.300305,
1,0.29119,
1,0.306979,
1,0.272707,
1,0.272676,
1,0.3133,
1,0.281338,
1,0.30017,
1,0.287846,
1,0.301121,
1,0.278092,
1,0.300212,
1,0.271249,
1,0.295076,
1,0.279894,
1,0.270292,
1,0.276118,
1,0.313901,
1,0.303414,
1,0.275581,
1,0.279542,
1,0.296018,
1,0.40284,
1,0.275453,
1,0.294996,
1,0.279289,
1,0.306042,
1,0.353194,
1,0.306351,
1,0.284485,
1,0.299396,
1,0.298527,
1,0.273948,
1,0.271268,
1,0.320505,
1,0.304442,
1,0.272094,
1,0.271088,
1,0.308224,
1,0.316438,
1,0.31957,
1,0.270571,
1,0.284725,
1,0.312702,
1,0.321524,
1,0.269745,
1,0.30634,
1,0.299992,
1,0.286157,
1,0.299996,
1,0.325327,
1,0.277857,
1,0.282472,
1,0.296128,
1,0.295661,
1,0.286705,
1,0.291445,
1,0.317075,
1,0.316931,
1,0.28511,
1,0.295047,
1,0.271,
1,0.344639,
1,0.283934,
1,0.408027,
1,0.060982,
1,0.12964,
1,0.283431,
1,0.279898,
1,0.271959,
1,0.367478,
1,0.289992,
1,0.297973,
1,0.278569,
1,0.298609,
1,0.2709,
1,0.292064,
1,0.300922,
1,0.277231,
1,0.307388,
1,0.106322,
1,0.065804,
1,0.319018,
1,0.304192,
1,0.275773,
1,0.2712,
1,0.303714,
1,0.292236,
1,0.271473,
1,0.269047,
1,0.291917,
1,0.269382,
1,0.270698,
1,0.274162,
1,0.290208,
1,0.269888,
1,0.2562,
1,0.056604,
1,0.080313,
1,0.113843,
1,0.294054,
1,0.306282,
1,0.158437,
1,0.326758,
1,0.295116,
1,0.276976,
1,0.296491,
1,0.286643,
1,0.270416,
1,0.318456,
1,0.30936,
1,0.279454,
1,0.270661,
1,0.32076,
1,0.311132,
1,0.294177,
1,0.274321,
1,0.293876,
1,0.287726,
1,0.269999,
1,0.297424,
1,0.270094,
1,0.300382,
1,0.30632,
1,0.29925,
1,0.297522,
1,0.333744,
1,0.292451,
1,0.306553,
1,0.307946,
1,0.305979,
1,0.270697,
1,0.270385,
1,0.295246,
1,0.300997,
1,0.269457,
1,0.293035,
1,0.292126,
1,0.291276,
1,0.300431,
1,0.278944,
1,0.294017,
1,0.288375,
1,0.295107,
1,0.280841,
1,0.270777,
1,0.298065,
1,0.293086,
1,0.286671,
1,0.292078,
1,0.293045,
1,0.292432,
1,0.325278,
1,0.276736,
1,0.29572,
1,0.271388,
1,0.274726,
1,0.296652,
1,0.297645,
1,0.308359,
1,0.270541,
1,0.271225,
1,0.276259,
1,0.28867,
1,0.316765,
1,0.269457,
1,0.292783,
1,0.28578,
1,0.30753,
1,0.282353,
1,0.306789,
1,0.269609,
1,0.271533,
1,0.272395,
1,0.312758,
1,0.27076,
1,0.279409,
1,0.274588,
1,0.311687,
1,0.273781,
1,0.285176,
1,0.298179,
1,0.302373,
1,0.287299,
1,0.278684,
1,0.27457,
1,0.31104,
1,0.305172,
