Nfuture:,
22,

traj (bool),delta_time (ms),
0,0.173503,
0,0.151628,
0,0.166304,
0,0.149454,
0,0.184372,
0,0.029567,
0,0.046671,
0,0.151054,
0,0.181448,
0,0.110324,
0,0.147843,
0,0.163576,
0,0.172113,
0,0.145261,
0,0.143301,
0,0.153202,
0,0.145749,
0,0.139892,
0,0.150442,
0,0.151754,
0,0.168969,
0,0.152943,
0,0.130659,
0,0.145707,
0,0.150234,
0,0.131348,
0,0.142346,
0,0.1097,
0,0.163482,
0,0.152403,
0,0.11263,
0,0.141468,
0,0.17465,
0,0.145727,
0,0.117437,
0,0.148103,
0,0.155168,
0,0.14854,
0,0.159084,
0,0.110844,
0,0.151966,
0,0.149871,
0,0.147156,
0,0.157458,
0,0.154039,
0,0.139685,
0,0.142728,
0,0.110488,
0,0.172743,
0,0.177604,
0,0.049216,
0,0.127471,
0,0.156113,
0,0.131156,
0,0.142764,
0,0.14848,
0,0.149721,
0,0.137486,
0,0.153726,
0,0.138825,
0,0.142414,
0,0.150838,
0,0.142642,
0,0.131829,
0,0.134922,
0,0.136477,
0,0.142565,
0,0.141566,
0,0.19605,
0,0.129894,
0,0.162511,
0,0.144194,
0,0.143409,
0,0.153985,
0,0.14004,
0,0.128779,
0,0.139559,
0,0.137774,
0,0.112932,
0,0.146446,
0,0.174208,
0,0.086162,
0,0.030803,
0,0.048189,
0,0.054235,
0,0.049895,
0,0.047217,
0,0.026743,
0,0.032147,
0,0.149179,
0,0.131632,
1,0.510043,
1,0.402885,
1,0.407046,
1,0.399702,
1,0.385823,
1,0.090051,
1,0.126524,
1,0.396717,
1,0.367857,
1,0.42226,
1,0.402525,
1,0.481767,
1,0.36816,
1,0.416634,
1,0.36993,
1,0.367982,
1,0.368064,
1,0.388859,
1,0.407,
1,0.390474,
1,0.436116,
1,0.420201,
1,0.378815,
1,0.393572,
1,0.41511,
1,0.44638,
1,0.387552,
1,0.370871,
1,0.396797,
1,0.138649,
1,0.284579,
1,0.445396,
1,0.396813,
1,0.421397,
1,0.40419,
1,0.3745,
1,0.398698,
1,0.416922,
1,0.404867,
1,0.368209,
1,0.39101,
1,0.375461,
1,0.391754,
1,0.367719,
1,0.405829,
1,0.403363,
1,0.36434,
1,0.364318,
1,0.364883,
1,0.384488,
1,0.367164,
1,0.366454,
1,0.365709,
1,0.39292,
1,0.389932,
1,0.122521,
1,0.123875,
1,0.399859,
1,0.368906,
1,0.409875,
1,0.275312,
1,0.300306,
1,0.39198,
1,0.395681,
1,0.40902,
1,0.446052,
1,0.503948,
1,0.438159,
1,0.420144,
1,0.513871,
1,0.41936,
1,0.373402,
1,0.405016,
1,0.450818,
1,0.402797,
1,0.410791,
1,0.424128,
1,0.417349,
1,0.36673,
1,0.367275,
1,0.420145,
1,0.387499,
1,0.405743,
1,0.419403,
1,0.142328,
1,0.097642,
1,0.23513,
1,0.082134,
1,0.113341,
1,0.173468,
1,0.386693,
1,0.159604,
1,0.111508,
1,0.417926,
1,0.410794,
1,0.443626,
1,0.4307,
1,0.405137,
1,0.42124,
1,0.403279,
1,0.414189,
1,0.421816,
1,0.398084,
1,0.374682,
1,0.412468,
1,0.398481,
1,0.406527,
1,0.398945,
1,0.352587,
1,0.411454,
1,0.366372,
1,0.371681,
1,0.371574,
1,0.173345,
1,0.113465,
1,0.403954,
1,0.387655,
1,0.393318,
1,0.405133,
1,0.192837,
1,0.157508,
1,0.412686,
1,0.263877,
1,0.202114,
1,0.22367,
1,0.21807,
1,0.22471,
1,0.20339,
1,0.19794,
1,0.227165,
1,0.216712,
1,0.226327,
1,0.217476,
1,0.218067,
1,0.322551,
1,0.259775,
1,0.380804,
1,0.466594,
1,0.373983,
1,0.385322,
1,0.369811,
1,0.391641,
1,0.396087,
1,0.425387,
1,0.180453,
1,0.232913,
1,0.132118,
1,0.140523,
1,0.117577,
1,0.144577,
1,0.109379,
1,0.347194,
1,0.430373,
1,0.109026,
1,0.230477,
1,0.3789,
1,0.381267,
1,0.391623,
1,0.397951,
1,0.424034,
1,0.385994,
1,0.400906,
1,0.372034,
1,0.390439,
1,0.378046,
1,0.408221,
1,0.372691,
1,0.483622,
1,0.419292,
1,0.456405,
1,0.399954,
1,0.389952,
1,0.423862,
1,0.465181,
1,0.107474,
1,0.086023,
1,0.129842,
1,0.521265,
1,0.102338,
1,0.101824,
1,0.124867,
1,0.465247,
1,0.11377,
1,0.102289,
1,0.37658,
1,0.42282,
1,0.421584,
1,0.395318,
1,0.416104,
1,0.402332,
1,0.394597,
1,0.420528,
1,0.420761,
1,0.414891,
1,0.091524,
1,0.369256,
1,0.399438,
1,0.45413,
1,0.494194,
1,0.426176,
1,0.313688,
1,0.293334,
1,0.368096,
1,0.368579,
1,0.373385,
1,0.38185,
1,0.396749,
1,0.373212,
1,0.210805,
1,0.228909,
1,0.212556,
1,0.444461,
1,0.397947,
1,0.393158,
1,0.521052,
1,0.510491,
1,0.40091,
1,0.430547,
1,0.398423,
1,0.40399,
1,0.424488,
1,0.261998,
1,0.380408,
1,0.367786,
1,0.385559,
1,0.378442,
1,0.487682,
1,0.180596,
1,0.410555,
1,0.423797,
1,0.431252,
1,0.40591,
1,0.406289,
1,0.4209,
1,0.456313,
1,0.200466,
1,0.372388,
1,0.433908,
1,0.372368,
1,0.438769,
1,0.43146,
1,0.422973,
1,0.441546,
1,0.508079,
1,0.417973,
1,0.301188,
1,0.164836,
1,0.387745,
1,0.3969,
1,0.408556,
1,0.405636,
1,0.399292,
1,0.370668,
1,0.404792,
1,0.405641,
1,0.389976,
1,0.409994,
1,0.452784,
1,0.415822,
1,0.404258,
1,0.406183,
1,0.492601,
1,0.413698,
1,0.460508,
1,0.426081,
1,0.402493,
1,0.372788,
1,0.412757,
1,0.414505,
1,0.3894,
1,0.415,
1,0.406399,
1,0.376073,
1,0.415065,
1,0.406015,
1,0.392022,
1,0.478222,
1,0.430553,
1,0.511005,
1,0.404993,
1,0.403298,
1,0.419258,
1,0.36545,
1,0.401804,
1,0.395404,
1,0.418161,
