Nfuture:,
3,

traj (bool),delta_time (ms),
0,0.126819,
0,0.140234,
0,0.150097,
0,0.129721,
0,0.146614,
0,0.146289,
0,0.119591,
0,0.154728,
0,0.150609,
0,0.163514,
0,0.163971,
0,0.156184,
0,0.15122,
0,0.165343,
0,0.168576,
0,0.027677,
0,0.065507,
0,0.072796,
0,0.161948,
0,0.127658,
0,0.156918,
0,0.147743,
0,0.157864,
0,0.126901,
0,0.150413,
0,0.161592,
0,0.167251,
0,0.144611,
0,0.129848,
0,0.149334,
0,0.138811,
0,0.158033,
0,0.146993,
0,0.140008,
0,0.137689,
0,0.142567,
0,0.142127,
0,0.152115,
0,0.146249,
0,0.13686,
0,0.145339,
0,0.136923,
0,0.158811,
0,0.142626,
0,0.143381,
0,0.148051,
0,0.133031,
0,0.144678,
0,0.155636,
0,0.147557,
0,0.134722,
0,0.18041,
0,0.141585,
0,0.143891,
0,0.138636,
0,0.155949,
0,0.160621,
0,0.141861,
0,0.133254,
0,0.125894,
0,0.110246,
0,0.144213,
0,0.179359,
0,0.134164,
0,0.109421,
0,0.136279,
0,0.153404,
0,0.147553,
0,0.141979,
0,0.143104,
0,0.144239,
0,0.148868,
0,0.133601,
0,0.140469,
0,0.146218,
0,0.138647,
0,0.149918,
0,0.132075,
0,0.15351,
0,0.158245,
0,0.13687,
0,0.128091,
0,0.152508,
0,0.124022,
0,0.137893,
0,0.143402,
0,0.143965,
0,0.143446,
0,0.131946,
0,0.14057,
0,0.149343,
0,0.15215,
0,0.152684,
0,0.142824,
0,0.13782,
0,0.150513,
0,0.14577,
0,0.132062,
0,0.149198,
0,0.13053,
0,0.110463,
0,0.139903,
0,0.148128,
0,0.135773,
0,0.137246,
0,0.142399,
0,0.154227,
0,0.138421,
0,0.136756,
0,0.13821,
0,0.157007,
0,0.142719,
0,0.1266,
0,0.144233,
0,0.146108,
0,0.137701,
0,0.133251,
0,0.138208,
0,0.141105,
0,0.135587,
0,0.143736,
0,0.130985,
0,0.143123,
0,0.129539,
0,0.133066,
