Nfuture:,
24,

traj (bool),delta_time (ms),
0,0.152946,
0,0.164379,
0,0.128864,
0,0.136799,
0,0.030866,
0,0.035444,
0,0.13077,
0,0.180849,
0,0.134762,
0,0.139185,
0,0.143758,
0,0.138766,
0,0.121641,
0,0.161232,
0,0.152612,
0,0.1404,
0,0.155224,
0,0.126841,
0,0.128059,
0,0.134649,
0,0.153267,
0,0.039083,
0,0.144018,
0,0.131249,
0,0.15253,
0,0.134542,
0,0.139337,
0,0.146812,
0,0.132159,
0,0.147065,
0,0.136128,
0,0.144227,
0,0.137002,
0,0.137119,
0,0.138007,
0,0.143031,
0,0.138324,
0,0.135289,
0,0.127626,
0,0.142552,
0,0.136625,
0,0.135915,
0,0.136507,
0,0.078999,
0,0.175438,
0,0.155017,
0,0.153667,
0,0.141297,
0,0.12776,
0,0.137699,
0,0.141002,
0,0.112204,
0,0.048339,
0,0.046901,
0,0.047068,
0,0.027647,
0,0.026341,
0,0.028685,
0,0.06372,
0,0.138796,
0,0.137775,
1,0.468137,
1,0.389447,
1,0.408249,
1,0.274449,
1,0.088916,
1,0.409172,
1,0.408001,
1,0.406226,
1,0.385752,
1,0.416944,
1,0.383205,
1,0.399362,
1,0.383892,
1,0.413161,
1,0.440964,
1,0.4459,
1,0.416327,
1,0.415238,
1,0.479272,
1,0.416315,
1,0.446076,
1,0.383712,
1,0.499499,
1,0.383204,
1,0.397456,
1,0.38402,
1,0.447109,
1,0.384966,
1,0.424718,
1,0.38275,
1,0.391735,
1,0.381741,
1,0.381155,
1,0.425997,
1,0.412736,
1,0.438726,
1,0.383377,
1,0.410005,
1,0.385419,
1,0.381116,
1,0.383209,
1,0.403616,
1,0.420384,
1,0.3868,
1,0.382749,
1,0.386997,
1,0.414508,
1,0.411359,
1,0.387224,
1,0.385774,
1,0.427917,
1,0.38501,
1,0.38411,
1,0.404979,
1,0.409855,
1,0.40682,
1,0.402018,
1,0.407205,
1,0.404232,
1,0.397919,
1,0.386718,
1,0.386243,
1,0.416331,
1,0.390787,
1,0.407081,
1,0.384477,
1,0.429731,
1,0.381252,
1,0.409513,
1,0.38484,
1,0.139365,
1,0.168098,
1,0.382321,
1,0.384186,
1,0.446382,
1,0.400939,
1,0.38315,
1,0.399535,
1,0.386318,
1,0.403442,
1,0.388099,
1,0.422877,
1,0.424123,
1,0.384581,
1,0.413797,
1,0.42612,
1,0.42271,
1,0.406951,
1,0.413392,
1,0.383532,
1,0.424936,
1,0.41899,
1,0.383389,
1,0.381467,
1,0.415104,
1,0.383539,
1,0.384416,
1,0.384494,
1,0.405476,
1,0.382303,
1,0.384906,
1,0.384709,
1,0.45615,
1,0.400796,
1,0.38832,
1,0.385414,
1,0.421823,
1,0.487109,
1,0.381374,
1,0.383332,
1,0.415638,
1,0.403652,
1,0.409704,
1,0.382815,
1,0.426117,
1,0.424174,
1,0.386974,
1,0.403096,
1,0.510758,
1,0.386106,
1,0.384962,
1,0.384808,
1,0.490765,
1,0.382641,
1,0.422408,
1,0.383005,
1,0.418652,
1,0.387164,
