Nfuture:,
13,

traj (bool),delta_time (ms),
0,0.157159,
0,0.131783,
0,0.133366,
0,0.138202,
0,0.117776,
0,0.031334,
0,0.054665,
0,0.136215,
0,0.149867,
0,0.160454,
0,0.161567,
0,0.129818,
0,0.180077,
0,0.13065,
0,0.149741,
0,0.13742,
0,0.151601,
0,0.150083,
0,0.145739,
0,0.141671,
0,0.145559,
0,0.146352,
0,0.162957,
0,0.129142,
0,0.160447,
0,0.140082,
0,0.140045,
0,0.125978,
0,0.143994,
0,0.136846,
0,0.133066,
0,0.110991,
0,0.148462,
0,0.138685,
0,0.142675,
0,0.128566,
0,0.14571,
0,0.127895,
0,0.138269,
0,0.141306,
0,0.130664,
0,0.142111,
0,0.142899,
0,0.13595,
0,0.142574,
0,0.136511,
0,0.138811,
0,0.143354,
0,0.146269,
0,0.170246,
0,0.167404,
0,0.147158,
0,0.152985,
0,0.138215,
0,0.168015,
0,0.144185,
0,0.188537,
0,0.188696,
0,0.14992,
0,0.155278,
0,0.174213,
0,0.15403,
0,0.145871,
0,0.132358,
0,0.155595,
0,0.17092,
0,0.031239,
0,0.02937,
0,0.049397,
0,0.046188,
0,0.047254,
0,0.026011,
0,0.030521,
0,0.032387,
0,0.11037,
0,0.112451,
1,0.281439,
1,0.324702,
1,0.308453,
1,0.28173,
1,0.317722,
1,0.079353,
1,0.293816,
1,0.285093,
1,0.331602,
1,0.302635,
1,0.320373,
1,0.307138,
1,0.327923,
1,0.303514,
1,0.311379,
1,0.280301,
1,0.314621,
1,0.277976,
1,0.309642,
1,0.28042,
1,0.309601,
1,0.295666,
1,0.298983,
1,0.279989,
1,0.27983,
1,0.303086,
1,0.307394,
1,0.305383,
1,0.311237,
1,0.303405,
1,0.296608,
1,0.280543,
1,0.316219,
1,0.279731,
1,0.294894,
1,0.310164,
1,0.303854,
1,0.279478,
1,0.280094,
1,0.282308,
1,0.300167,
1,0.30208,
1,0.280496,
1,0.28134,
1,0.309881,
1,0.281844,
1,0.301243,
1,0.278241,
1,0.321091,
1,0.305904,
1,0.309429,
1,0.307105,
1,0.315366,
1,0.286434,
1,0.282536,
1,0.282188,
1,0.306667,
1,0.282989,
1,0.313599,
1,0.280623,
1,0.322174,
1,0.324242,
1,0.280582,
1,0.280594,
1,0.289101,
1,0.396831,
1,0.282267,
1,0.281948,
1,0.307131,
1,0.283938,
1,0.303523,
1,0.285758,
1,0.319139,
1,0.280963,
1,0.283966,
1,0.282918,
1,0.384631,
1,0.282087,
1,0.285162,
1,0.312064,
1,0.332631,
1,0.285921,
1,0.316699,
1,0.31272,
1,0.321733,
1,0.314659,
1,0.31251,
1,0.316108,
1,0.32077,
1,0.310367,
1,0.285172,
1,0.316136,
1,0.342293,
1,0.316666,
1,0.313313,
1,0.294209,
1,0.355909,
1,0.281133,
1,0.284909,
1,0.319299,
1,0.364197,
1,0.319042,
1,0.278579,
1,0.295838,
1,0.32611,
1,0.352001,
1,0.305632,
1,0.281491,
1,0.311525,
1,0.320044,
1,0.286861,
1,0.313829,
1,0.289176,
1,0.314609,
1,0.31286,
1,0.281831,
1,0.327225,
1,0.317151,
1,0.284473,
1,0.28392,
1,0.289679,
1,0.32213,
1,0.327349,
1,0.281985,
1,0.317696,
1,0.335443,
1,0.311401,
1,0.281171,
1,0.391551,
1,0.069229,
1,0.168228,
1,0.302746,
1,0.337559,
1,0.286591,
1,0.321548,
1,0.278922,
1,0.324204,
1,0.319652,
1,0.280662,
1,0.295822,
1,0.346047,
1,0.318595,
1,0.322376,
1,0.281713,
1,0.308897,
1,0.282053,
1,0.306544,
1,0.282474,
1,0.326966,
1,0.278024,
1,0.279363,
1,0.314862,
1,0.314384,
1,0.283811,
1,0.282336,
1,0.280941,
1,0.33674,
1,0.280741,
1,0.280059,
1,0.295872,
1,0.309662,
1,0.311652,
1,0.310851,
1,0.279167,
1,0.308949,
1,0.30668,
1,0.281906,
1,0.314734,
1,0.292511,
1,0.279237,
1,0.280616,
1,0.280745,
1,0.28806,
1,0.287182,
1,0.279943,
1,0.279974,
1,0.305162,
1,0.302074,
1,0.280121,
1,0.296137,
1,0.328909,
1,0.39385,
1,0.300657,
1,0.281447,
1,0.317082,
1,0.307103,
1,0.308171,
1,0.3208,
1,0.30492,
1,0.278945,
1,0.311601,
1,0.281988,
1,0.320194,
1,0.280932,
1,0.280336,
1,0.286994,
1,0.318673,
1,0.319324,
1,0.280058,
1,0.292936,
1,0.313314,
1,0.314389,
1,0.280108,
1,0.322105,
1,0.315719,
1,0.32227,
1,0.280337,
1,0.302565,
1,0.35452,
1,0.280242,
1,0.280016,
1,0.280308,
1,0.319321,
1,0.278451,
1,0.315539,
1,0.278427,
1,0.329682,
1,0.363761,
1,0.314608,
1,0.280912,
1,0.31114,
1,0.320782,
1,0.28357,
1,0.311401,
1,0.318364,
1,0.310075,
1,0.280043,
1,0.285022,
1,0.327397,
1,0.281594,
1,0.279668,
1,0.286068,
1,0.316281,
1,0.315244,
1,0.279752,
1,0.31322,
1,0.323691,
1,0.315236,
1,0.281694,
1,0.285113,
1,0.317242,
1,0.32254,
1,0.281176,
1,0.298091,
1,0.313088,
1,0.320022,
1,0.30373,
1,0.287474,
1,0.326335,
1,0.322206,
1,0.322218,
1,0.280442,
1,0.313058,
1,0.302909,
1,0.308561,
1,0.279699,
1,0.306709,
1,0.309532,
1,0.307977,
1,0.280605,
1,0.310955,
1,0.290145,
1,0.295146,
1,0.29117,
1,0.319616,
1,0.285445,
1,0.319901,
1,0.28962,
1,0.296745,
1,0.279206,
1,0.286527,
1,0.310903,
1,0.325701,
