513.48999999967805,0,0,0,0,0,0,0,0,0,0,0,0,0
513.49999999967804,0,0,0,0,0,0,0,0,0,0,0,0,0
513.50999999967803,0,0,0,0,0,0,0,0,0,0,0,0,0
513.51999999967802,0,0,0,0,0,0,0,0,0,0,0,0,0
513.52999999967801,0,0,0,0,0,0,0,0,0,0,0,0,0
513.539999999678,0,0,0,0,0,0,0,0,0,0,0,0,0
513.54999999967799,0,0,0,0,0,0,0,0,0,0,0,0,0
513.55999999967798,0,0,0,0,0,0,0,0,0,0,0,0,0
513.56999999967798,0,0,0,0,0,0,0,0,0,0,0,0,0
513.57999999967797,0,0,0,0,0,0,0,0,0,0,0,0,0
513.58999999967796,0,0,0,0,0,0,0,0,0,0,0,0,0
513.59999999967795,0,0,0,0,0,0,0,0,0,0,0,0,0
513.60999999967794,0,0,0,0,0,0,0,0,0,0,0,0,0
513.61999999967793,0,0,0,0,0,0,0,0,0,0,0,0,0
513.62999999967792,0,0,0,0,0,0,0,0,0,0,0,0,0
513.63999999967791,0,0,0,0,0,0,0,0,0,0,0,0,0
513.6499999996779,0,0,0,0,0,0,0,0,0,0,0,0,0
513.65999999967789,0,0,0,0,0,0,0,0,0,0,0,0,0
513.66999999967788,0,0,0,0,0,0,0,0,0,0,0,0,0
513.67999999967788,0,0,0,0,0,0,0,0,0,0,0,0,0
513.68999999967787,0,0,0,0,0,0,0,0,0,0,0,0,0
513.69999999967786,0,0,0,0,0,0,0,0,0,0,0,0,0
513.70999999967785,0,0,0,0,0,0,0,0,0,0,0,0,0
513.71999999967784,0,0,0,0,0,0,0,0,0,0,0,0,0
513.72999999967783,0,0,0,0,0,0,0,0,0,0,0,0,0
513.73999999967782,0,0,0,0,0,0,0,0,0,0,0,0,0
513.74999999967781,0,0,0,0,0,0,0,0,0,0,0,0,0
513.7599999996778,0,0,0,0,0,0,0,0,0,0,0,0,0
513.76999999967779,0,0,0,0,0,0,0,0,0,0,0,0,0
513.77999999967778,0,0,0,0,0,0,0,0,0,0,0,0,0
