,Average,,,,,Maximum,,,,
,|e_x| (m),|e_y| (m),|e_th| (deg),|e_dist| (m),|e_traj| (m),|e_x| (m),|e_y| (m),|e_th| (deg),|e_dist| (m),|e_traj| (m)
sq_1.0_7_odo.csv,0.0263039089413294,0.0408639807997664,4.60827884126325,0.0516776385195715,0.0281713367609557,0.11097994121,0.193906737414,29.091045673063,0.209545656503875,0.118417112213003
sq_1.0_8_odo.csv,0.021701987864211,0.0332781138499243,4.15087909729815,0.0427385008943981,0.0227296897306893,0.09799399546,0.16273715781,24.7593149038336,0.172562321993734,0.0980877936053813
sq_1.0_9_odo.csv,0.0189304955128704,0.0266616424089595,3.50536555334941,0.0358359817456547,0.0190705368726546,0.0830356240700001,0.13520071386,19.4876802884815,0.141602729284415,0.0746916738007125
sq_1.0_10_odo.csv,0.017514784870299,0.0218522324631298,3.10322553725818,0.0310254158715822,0.0177360759083621,0.0793970606400001,0.105572455294,18.5733173076992,0.110867347023467,0.0699772668382583
sq_1.0_11_odo.csv,0.0172360025681229,0.0200201412713653,2.8468399388159,0.0294609404903413,0.0177583952108055,0.0863046331299999,0.0917311478199998,19.4876802884815,0.109496307138174,0.0754852978229636
sq_1.0_12_odo.csv,0.0179503568997968,0.0183777479228599,2.45403545978776,0.0282821230899972,0.018720034748223,0.09241710755,0.0943584990099999,20.8515624999782,0.121710168161871,0.0848666915030546
sq_1.0_13_odo.csv,0.0189307304478885,0.0186332572072662,2.64483845566928,0.029094762273068,0.0200548070765803,0.0986366618200001,0.10258397609,22.4274338942479,0.133479359685162,0.0926620543534497
sq_1.0_14_odo.csv,0.0198992744973848,0.0198536722320843,2.68369538769679,0.0307789640087836,0.0210446115088312,0.10558714623,0.11089283499,22.7237079326903,0.144914068157605,0.0998572550454515
sq_1.0_15_odo.csv,0.0211228744729831,0.0219891950348813,2.70595725286611,0.0332925969127448,0.0223119748280719,0.11271791925,0.121062326462999,23.2600661057573,0.156359112099229,0.107000717285777
sq_1.0_16_odo.csv,0.0227882656917148,0.024434810597302,2.84534853935181,0.0363430572297343,0.0240899692174546,0.11946383571,0.129196281084999,24.1514423077102,0.167205391698922,0.114344004675921
sq_1.0_17_odo.csv,0.0243695410572589,0.0268041299242026,2.87344608953167,0.0392777953330576,0.0256808573354308,0.12518360902,0.136304208644999,24.3634314903685,0.176646511042297,0.121071340375729
sq_1.0_18_odo.csv,0.0259171448308272,0.0288506136790457,2.87892841160306,0.0419343904263459,0.0270858963356165,0.12976270013,0.142832125375999,23.9036959134376,0.184682399551098,0.128038137873375
sq_1.0_19_odo.csv,0.0274124393110513,0.0311162254489106,2.86901086499321,0.0447529434430646,0.0286071375360249,0.13415479344,0.148717254566999,23.7070312500179,0.192188334792678,0.135151023816219
sq_1.0_20_odo.csv,0.0291494781065436,0.0332732220509791,2.91095452622475,0.0475506497351796,0.0303063499146656,0.13835996481,0.153994417947999,23.3928786057684,0.199104179240693,0.141421494904124
sq_1.0_21_odo.csv,0.0301743637884967,0.0354636700859726,2.70641714433808,0.0499768705670477,0.0313847360142396,0.14221583759,0.158710471832999,23.1425781249848,0.205478919268693,0.145031624027636
sq_1.0_22_odo.csv,0.0313256993498137,0.0374518793110243,2.59553653088085,0.052274087672959,0.032677664432801,0.14567518675,0.162932090502999,22.8718449519402,0.211172935461646,0.14853433187262
sq_1.0_23_odo.csv,0.0320069479075595,0.0393263150590206,2.59917149229216,0.0542829514117231,0.0335896034840098,0.14816204865,0.166773102794999,22.8795072115308,0.215837673532155,0.152595079431197
sq_1.0_24_odo.csv,0.0328644983345437,0.040745410306712,2.57544940674161,0.0559568469898442,0.0345455743613769,0.15021697348,0.170292456474999,22.1209435095891,0.220008910921722,0.15692164284304
sq-th_0.75_5_odo.csv,0.0164102756665087,0.0199291019902284,3.1153985427939,0.027249595082541,0.0170244449887572,0.0739205028800001,0.107509158985,16.9343449518922,0.117407455417446,0.0659921381379854
sq-th_0.75_6_odo.csv,0.0136847761586448,0.0151181676739321,2.23736592442239,0.021550310694653,0.0144298109119295,0.06002811886,0.08191946126,12.2394531249565,0.0917265037005688,0.0547805936947514
sq-th_0.75_7_odo.csv,0.0117188576264627,0.0123907742038016,1.68407414035242,0.0180901569572705,0.012719683410592,0.048495468,0.065664380939,9.35078124998562,0.0741651257532684,0.0479232631702987
sq-th_0.75_8_odo.csv,0.011368309196865,0.0118323229943818,1.56661622237204,0.0174276387666751,0.0124542836683383,0.0528380690600001,0.062107622251,9.06424278841537,0.0695696363271738,0.0481614919800176
sq-th_0.75_9_odo.csv,0.0118967181400105,0.012256555527198,1.59663623388575,0.0181356292574527,0.012931044234707,0.0617836886000001,0.0667681117700001,9.39675480764433,0.0782336090560907,0.0583491708437915
sq-th_0.75_10_odo.csv,0.0126623464060102,0.0131030034783054,1.64724047013516,0.0193502977284034,0.0136542261160181,0.0700008553,0.07602893133,9.94077524035927,0.0915949476682268,0.0671340163916997
sq-th_0.75_11_odo.csv,0.0133225144910825,0.0139719177647375,1.67035367252869,0.0205211838177811,0.014222153911892,0.0774594584599999,0.08448352272,9.7394831730324,0.104171127208056,0.0749678466672305
sq-th_0.75_12_odo.csv,0.014032081562065,0.01502477363619,1.69950853300598,0.0218643264941753,0.0148417828829072,0.08352592014,0.0921228947699999,9.34870793264686,0.115478963061399,0.0822976712924714
sq-th_0.75_13_odo.csv,0.0148420504294554,0.0160637679190709,1.70917974405255,0.0232854262815341,0.0155794762565998,0.08891415687,0.09952989907,9.45597956726025,0.12609127285421,0.0890588483297803
sq-th_0.75_14_odo.csv,0.0158007299122298,0.0172350756719917,1.74181344075274,0.0249078912827729,0.0164747713804144,0.0938613452199999,0.10682044697,9.58927283650109,0.136261915206678,0.0969965190037355
sq-th_0.75_15_odo.csv,0.0165697724353733,0.0183818342389678,1.7415740005712,0.0263821086206763,0.0171696277588945,0.0995293847364932,0.11321371171,9.35174278844496,0.145435281862479,0.104623223852744
sq-th_0.75_16_odo.csv,0.017477445467357,0.0196710030131119,1.77530859351854,0.0280586047527308,0.0180098666839096,0.104726828932993,0.11850289297,9.41814903842189,0.153110897967448,0.109842068962496
sq-th_0.75_17_odo.csv,0.0181966982332115,0.0206721165109055,1.76071264474369,0.0293830625336888,0.0186840119539369,0.109254345056993,0.12291735989,9.16018629804752,0.159716273603855,0.114438490456545
sq-th_0.75_18_odo.csv,0.0189393027239163,0.021717382934256,1.74760277131869,0.0307573953800031,0.0193923574813832,0.113170309928993,0.12667464084,8.96607572113897,0.165446941909153,0.118638190151631
sq-th_0.75_19_odo.csv,0.0197314908847639,0.0227835349694946,1.74873994044479,0.0321894378041795,0.0201543396652965,0.116602577500993,0.13005764158,8.85369591344602,0.17055498815169,0.122307280891939
sq-th_0.75_20_odo.csv,0.0205636233954183,0.0239204174105598,1.76263225200065,0.0337003589945708,0.0209609029997634,0.119767511527993,0.13308783451,8.78728966346908,0.175177153756376,0.125674393086464
sq-th_0.75_21_odo.csv,0.0214730997229665,0.0250717721269748,1.79807188548275,0.0352668963600549,0.0218359525832058,0.122608750705993,0.13592958878,8.78218149038953,0.179483743147823,0.128866267226776
sq-th_0.75_22_odo.csv,0.0224705633394534,0.0262824478960845,1.85684198619763,0.0369399605378625,0.0227997119365536,0.125123318619993,0.13849637003,9.04573317307312,0.183313242828823,0.131730624242435
8_r-1.0_0.75_5_odo.csv,0.00702469143226794,0.00777947020075046,0.353331444054478,0.0116788119327594,0.0103231670608766,0.0197969481399998,0.0222123133004825,0.835186298077777,0.0239642115938411,0.0239642115938411
8_r-1.0_0.75_6_odo.csv,0.00632115687984916,0.00632483713656133,0.353428281458814,0.00994478942527097,0.00870179199568383,0.0192751620080001,0.0207333160839825,0.842848557691382,0.0222139321287297,0.0216083535514229
8_r-1.0_0.75_7_odo.csv,0.00595565695405109,0.00522735078624656,0.352580954171179,0.0087770485815157,0.0075868039004334,0.0191138283300001,0.0225312112931,0.835186298077777,0.023340013715959,0.0202057305987962
8_r-1.0_0.75_8_odo.csv,0.00584712397231594,0.00506770629445063,0.35250563619001,0.0085008159644154,0.00728041044948502,0.019370829166,0.0236841685669,0.832632211537999,0.0240927050692839,0.0200702947247394
8_r-1.0_0.75_9_odo.csv,0.00607948364767238,0.00567690950443367,0.351269614321244,0.00923558878000474,0.00792173820864628,0.0198497228209999,0.0244001472369,0.827524038464172,0.0245988836071044,0.0202544612526005
8_r-1.0_0.75_10_odo.csv,0.00659992806132521,0.00692533766272087,0.350442461492854,0.0107207739357768,0.0092557009312761,0.020479117927,0.0247207174956,0.837740384617556,0.0248210272150388,0.0201408762274696
8_r-1.0_0.75_11_odo.csv,0.00739670690478592,0.0084776161222668,0.349047733878102,0.0126324077225685,0.010986881104402,0.021427887359,0.0249314368694,0.842848557691382,0.0270742332013782,0.0210208258332872
8_r-1.0_0.75_12_odo.csv,0.00844867110753146,0.0101487604541166,0.350188263306561,0.0147605076254821,0.0129397541014771,0.024010806488,0.0248083789046,0.830078124998221,0.0297251243772784,0.0229027118491136
8_r-1.0_0.75_13_odo.csv,0.00958061144463478,0.0119091978382261,0.349054458697833,0.0170099973301144,0.0150190960749156,0.026479245688,0.025954431213,0.832632211537999,0.0323139431952508,0.0249856227031334
8_r-1.0_0.75_14_odo.csv,0.0107543591809552,0.0137288164143118,0.349190300056648,0.0193320352649258,0.0171714672765695,0.028954830377,0.028443153303,0.832632211537999,0.035066940681468,0.0273294838374234
8_r-1.0_0.75_15_odo.csv,0.0119531160210288,0.0155766531864292,0.348173507311452,0.0216856986899358,0.0193575289006277,0.031288963813,0.03086711461,0.832632211537999,0.0378874072655855,0.0298200398915474
8_r-1.0_0.75_16_odo.csv,0.013170194031525,0.017460790973929,0.348037665952663,0.0240658856350888,0.021566984384996,0.033575193977,0.033107485928,0.837740384617556,0.040534142399216,0.0324558783994313
8_r-1.0_0.75_17_odo.csv,0.0143963573505944,0.0193362671135935,0.348302623850515,0.0264531151298874,0.0237806363488191,0.035886401598,0.03535362981,0.835186298077777,0.0429583431533418,0.0355744980148415
8_r-1.0_0.75_18_odo.csv,0.0156318156378067,0.0212002811630264,0.348419635714054,0.0288379458846903,0.0259964126823258,0.038161803827,0.037723521789,0.832632211537999,0.0453699678406116,0.0386556265087606
8_r-1.0_0.75_19_odo.csv,0.0168669299898203,0.0230561001456687,0.349042354022332,0.031215315722086,0.0282057289520452,0.040393253812,0.04011902448,0.832632211537999,0.0480475470635463,0.0416546782802364
8_r-1.0_0.75_20_odo.csv,0.018100931701055,0.0249082960695838,0.349361110478136,0.0335806551475925,0.030401304934808,0.042485577924,0.0425748151090001,0.832632211537999,0.050790373951441,0.0448136768995633
8_r-1.0_0.75_21_odo.csv,0.0193344977546365,0.0267532310242288,0.349696006501336,0.0359304164648681,0.0325819122656937,0.0445358829606,0.0455342789000001,0.830078124998221,0.0534187021244567,0.0476677209977652
8_r-1.0_0.75_22_odo.csv,0.0205659885611553,0.0285796229311141,0.350033592452434,0.0382690402152049,0.0347403052729747,0.0465689801796,0.048570009957,0.830078124998221,0.0560439871607826,0.0503097855055439
8_r-1.0_1.0_8_odo.csv,0.0083990009192266,0.00765150631044512,0.514076587010166,0.0126218095067275,0.0112412254918429,0.0251822824799999,0.0275554676674,0.996093750003594,0.0297915180901996,0.0285661771518243
8_r-1.0_1.0_9_odo.csv,0.00817223598226527,0.00704160737491673,0.50887534280503,0.0118688600784611,0.0105635526133242,0.02477990735,0.0286271427582,0.955228365384331,0.0301592107814132,0.0291886633750751
8_r-1.0_1.0_10_odo.csv,0.00837039952346663,0.00730028251559322,0.505968659876898,0.0122566240070689,0.0109354815524016,0.02531340119,0.0291924294139,0.916917067310575,0.0303583302823106,0.0295433543667253
8_r-1.0_1.0_11_odo.csv,0.00893072176060221,0.00834884725373413,0.502850777080791,0.0135646962089617,0.0121731854262205,0.0261400101199998,0.0294489044147,0.87860576923109,0.0304012688884776,0.0298225145618155
8_r-1.0_1.0_12_odo.csv,0.00979956574508305,0.0100254217147188,0.501026940933074,0.0156184120902321,0.0140828873485389,0.027777333703,0.0295088156931,0.87860576923109,0.0335552347550411,0.0307454661811755
8_r-1.0_1.0_13_odo.csv,0.0109299986079641,0.0120213719339692,0.5076224622325,0.0181724731801168,0.0164370459498868,0.031386842611,0.030204611042,0.881159855770868,0.0382711924598079,0.0319636194870913
8_r-1.0_1.0_14_odo.csv,0.0122621390125141,0.0142480523376438,0.516709426041736,0.0209864289825869,0.0190402196652866,0.035091725705,0.03341181134,0.960336538463887,0.0429865415317537,0.033491416522234
8_r-1.0_1.0_15_odo.csv,0.0137069862053859,0.016613396842123,0.52298098822162,0.0239530036040604,0.0217844834954638,0.03849564344,0.036557086483,1.08293269231022,0.0471285572277567,0.0359300348717769
8_r-1.0_1.0_16_odo.csv,0.0152408404296439,0.0189780378450275,0.537287094529954,0.026977652812728,0.024606210585482,0.042262808023,0.039782779228,1.47115384615598,0.0520033198450362,0.0395120610735153
8_r-1.0_1.0_17_odo.csv,0.0168085243916067,0.0214017543290461,0.544344391811805,0.0300619867993922,0.0274833359762434,0.045587735657,0.042295733664,1.70357572115548,0.0558269420628132,0.043006838305357
