1291.9299999989701,0,0,0,0,0,0,0,0,0,0,0,0,0
1291.9399999989701,0,0,0,0,0,0,0,0,0,0,0,0,0
1291.94999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1291.95999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1291.96999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1291.97999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1291.98999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1291.99999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.00999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.01999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.02999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.03999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.04999999897,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.0599999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.0699999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.0799999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.0899999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.0999999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1099999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1199999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1299999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1399999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1499999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1599999989699,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1699999989698,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1799999989698,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1899999989698,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.1999999989698,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.2099999989698,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.2199999989698,0,0,0,0,0,0,0,0,0,0,0,0,0
