6989.0600001061348,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.070000106135,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.0800001061352,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.0900001061354,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.1000001061357,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.1100001061359,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.1200001061361,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.1300001061363,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.1400001061365,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.1500001061368,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.160000106137,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.1700001061372,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.1800001061374,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.1900001061376,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2000001061378,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2100001061381,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2200001061383,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2300001061385,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2400001061387,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2500001061389,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2600001061392,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2700001061394,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2800001061396,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.2900001061398,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.30000010614,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.3100001061403,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.3200001061405,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.3300001061407,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.3400001061409,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.3500001061411,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.3600001061413,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.3700001061416,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.3800001061418,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.390000106142,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.4000001061422,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.4100001061424,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.4200001061427,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.4300001061429,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.4400001061431,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.4500001061433,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.4600001061435,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.4700001061437,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.480000106144,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.4900001061442,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5000001061444,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5100001061446,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5200001061448,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5300001061451,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5400001061453,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5500001061455,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5600001061457,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5700001061459,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5800001061461,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.5900001061464,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.6000001061466,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.6100001061468,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.620000106147,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.6300001061472,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.6400001061475,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.6500001061477,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.6600001061479,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.6700001061481,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.6800001061483,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
6989.6900001061485,0,0,0,0,0,0,0,0,0,0,0,0,27.850000000000001
